,I,II,v1,v2,v3,v4,v5,v6
588,6,-20,-29,-59,59,-15,115,-76
589,3,-14,-26,-46,61,-10,116,-67
590,0,-28,-26,-46,59,-9,112,-68
591,-1,-36,-36,-45,43,-15,111,-73
592,3,-38,-40,-48,34,-11,106,-75
593,0,-39,-32,-47,48,0,112,-70
594,2,-39,-40,-51,48,3,121,-63
595,14,-43,-35,-50,53,10,126,-61
596,11,-41,-25,-44,46,14,132,-59
597,0,-37,-27,-42,41,25,146,-50
598,3,-48,-15,-36,57,37,144,-48
599,9,-49,-22,-37,68,37,150,-55
600,11,-41,-33,-46,68,32,150,-61
601,11,-46,-33,-42,72,41,158,-50
602,17,-39,-32,-32,73,50,165,-46
603,27,-34,-30,-38,87,64,172,-40
604,29,-40,-21,-35,84,71,179,-32
605,28,-32,-31,-35,82,75,187,-31
606,25,-29,-26,-38,89,84,190,-28
607,20,-31,-32,-34,93,96,199,-21
608,22,-15,-36,-36,90,93,198,-23
609,16,-10,-30,-45,95,95,200,-22
610,20,-7,-25,-38,104,91,210,-8
611,31,3,-31,-36,109,96,221,-4
612,37,4,-27,-31,114,112,226,-3
613,49,12,-34,-32,120,128,236,7
614,44,9,-26,-30,116,137,240,23
615,42,6,-43,-33,112,147,255,23
616,47,5,-45,-27,115,155,263,29
617,52,5,-44,-19,119,174,271,31
618,55,9,-51,-23,123,167,276,29
619,54,5,-52,-30,124,168,274,36
620,49,8,-45,-30,117,163,274,43
621,48,5,-48,-29,112,156,278,33
622,41,4,-41,-24,112,158,275,38
623,49,18,-41,-24,122,170,283,41
624,48,20,-42,-23,129,174,284,46
625,54,14,-38,-23,128,180,294,52
626,55,31,-30,-11,120,182,309,67
627,58,39,-35,-13,116,190,315,73
628,66,32,-28,-16,119,193,312,83
629,72,32,-35,-16,119,194,308,73
630,61,34,-31,-16,120,182,306,73
631,60,25,-31,-11,117,183,305,74
632,59,27,-29,-9,120,184,302,66
633,63,24,-24,-13,127,190,298,57
634,55,19,-33,-14,126,194,294,64
635,52,13,-32,-12,119,181,284,61
636,50,15,-24,-26,99,168,285,59
637,51,24,-33,-26,89,167,280,46
638,45,11,-29,-17,87,156,270,43
639,37,-11,-16,-23,84,154,263,38
640,37,-10,-2,-32,79,139,254,37
641,35,-17,-6,-29,75,137,240,26
642,28,-27,-6,-37,63,138,238,25
643,27,-30,-8,-38,64,123,235,13
644,23,-33,-11,-41,60,120,222,6
645,29,-31,-15,-40,54,117,214,5
646,17,-34,-13,-42,53,101,212,0
647,8,-38,-16,-50,54,98,206,-8
648,8,-38,-22,-56,40,102,200,-17
649,13,-44,-16,-58,42,109,188,-20
650,9,-64,-14,-68,29,96,183,-19
651,0,-71,-24,-75,22,89,177,-33
652,-6,-72,-7,-71,14,73,170,-36
653,5,-66,-3,-70,11,70,173,-25
654,-4,-84,-6,-86,5,79,169,-31
655,-20,-102,-13,-87,-2,75,165,-49
656,-28,-106,-5,-94,-13,65,160,-51
657,-24,-107,-1,-102,-6,64,150,-45
658,-20,-102,6,-99,-10,56,150,-47
659,-22,-97,-3,-101,-10,58,157,-51
660,-27,-106,-3,-113,-10,50,142,-54
661,-24,-106,2,-124,-11,38,125,-65
662,-29,-98,-2,-130,-19,33,117,-67
663,-37,-104,-20,-135,-26,35,111,-70
664,-43,-99,-18,-142,-38,34,110,-73
665,-33,-100,-14,-143,-37,25,111,-74
666,-36,-104,-8,-142,-48,13,111,-82
667,-41,-98,-17,-132,-51,19,114,-77
668,-38,-120,-7,-130,-47,10,111,-75
669,-32,-137,-13,-143,-49,-3,98,-86
670,-41,-130,-15,-148,-63,-8,95,-79
671,-35,-128,-26,-142,-58,-7,97,-81
672,-42,-131,-18,-149,-57,-4,99,-83
673,-42,-125,-14,-150,-56,-2,96,-81
674,-43,-117,-8,-144,-53,-7,92,-79
675,-44,-105,-11,-134,-51,0,101,-73
676,-48,-108,-11,-133,-47,-1,93,-79
677,-44,-113,-16,-138,-46,-8,85,-84
678,-45,-103,-26,-150,-52,-7,87,-78
679,-34,-101,-20,-151,-50,-11,74,-71
680,-39,-107,-15,-142,-50,-21,84,-68
681,-51,-107,-20,-152,-49,-18,90,-73
682,-54,-106,6,-137,-42,-16,98,-67
683,-42,-91,5,-128,-37,-7,104,-59
684,-42,-100,8,-142,-30,3,96,-60
685,-52,-117,-6,-141,-48,0,91,-72
686,-60,-120,-20,-153,-71,-7,79,-71
687,-52,-127,-18,-161,-67,-14,67,-74
688,-49,-125,-29,-154,-66,-28,71,-76
689,-54,-115,-34,-145,-56,-24,81,-74
690,-57,-107,-23,-134,-42,-21,82,-79
691,-50,-95,-12,-126,-39,-19,78,-72
692,-57,-102,-4,-130,-42,-8,78,-70
693,-70,-113,-15,-135,-50,-10,70,-81
694,-64,-106,-16,-131,-58,-23,73,-76
695,-52,-95,-17,-134,-43,-19,66,-71
696,-48,-85,-12,-130,-31,-17,71,-64
697,-53,-79,-16,-125,-41,-11,90,-66
698,-57,-93,1,-119,-37,-3,83,-57
699,-48,-96,5,-114,-36,-5,80,-57
700,-54,-94,-2,-117,-41,1,88,-69
701,-55,-93,-12,-107,-33,5,89,-61
702,-50,-94,-18,-99,-32,7,87,-60
703,-45,-89,-8,-100,-28,8,83,-64
704,-48,-94,-2,-99,-21,-3,83,-62
705,-56,-92,-13,-104,-22,5,83,-67
706,-69,-98,-11,-104,-21,11,87,-68
707,-65,-100,0,-105,-12,17,90,-58
708,-64,-83,9,-106,-21,16,96,-52
709,-76,-85,3,-95,-26,26,106,-54
710,-76,-97,7,-92,-19,27,96,-52
711,-64,-85,18,-103,-13,20,95,-52
712,-60,-76,19,-105,-20,14,96,-49
713,-56,-75,4,-107,-27,8,95,-45
714,-64,-71,2,-107,-22,10,94,-50
715,-64,-69,2,-100,-23,10,91,-52
716,-55,-67,1,-103,-18,12,86,-56
717,-52,-66,2,-94,-6,22,82,-55
718,-50,-72,1,-94,-3,15,84,-62
719,-41,-74,7,-97,-6,13,76,-58
720,-47,-71,13,-97,-14,10,81,-53
721,-44,-69,1,-101,-21,3,84,-56
722,-46,-79,0,-110,-23,6,83,-57
723,-42,-76,6,-109,-16,11,87,-54
724,-38,-63,13,-107,-20,8,95,-51
725,-37,-69,23,-102,-16,11,98,-44
726,-48,-78,25,-90,-15,17,97,-51
727,-39,-73,23,-98,-12,12,95,-49
728,-38,-75,28,-111,-16,18,96,-52
729,-40,-70,19,-104,-15,10,90,-59
730,-43,-72,12,-103,-14,4,79,-61
731,-44,-73,15,-104,-19,13,83,-62
732,-45,-65,21,-101,-28,8,87,-59
733,-51,-68,22,-103,-19,19,82,-55
734,-44,-66,16,-96,-14,20,89,-52
735,-36,-59,10,-91,-10,8,85,-56
736,-36,-54,12,-98,-13,10,83,-56
737,-36,-50,8,-98,-18,16,87,-59
738,-40,-50,12,-88,-12,14,83,-54
739,-36,-44,17,-91,-5,17,80,-48
740,-34,-36,19,-91,-9,20,90,-51
741,-39,-38,13,-85,-8,25,93,-49
742,-36,-47,10,-85,-1,34,92,-44
743,-28,-48,1,-84,0,34,92,-52
744,-35,-51,2,-91,-12,29,89,-56
745,-35,-52,2,-98,-15,33,92,-48
746,-37,-56,4,-100,-11,28,98,-42
747,-41,-60,3,-100,-8,28,96,-46
748,-44,-58,4,-97,-15,29,95,-50
749,-55,-60,4,-95,-17,31,96,-56
750,-52,-63,14,-96,-17,27,90,-54
751,-43,-57,14,-98,-15,24,92,-52
752,-49,-45,7,-99,-17,25,93,-52
753,-52,-44,12,-99,-17,28,91,-44
754,-50,-45,20,-96,-14,28,93,-38
755,-51,-43,12,-97,-17,28,93,-50
756,-54,-46,11,-92,-18,28,89,-49
757,-50,-51,11,-90,-14,28,93,-46
758,-45,-44,11,-94,-14,23,95,-49
759,-37,-41,9,-99,-17,29,94,-42
760,-41,-47,2,-101,-14,27,100,-34
761,-41,-47,0,-102,-11,26,99,-35
762,-40,-45,3,-104,-12,27,98,-34
763,-38,-45,1,-106,-12,27,97,-34
764,-47,-48,2,-108,-8,28,98,-35
765,-50,-53,7,-109,-9,28,103,-34
766,-49,-48,13,-108,-17,27,102,-34
767,-54,-50,11,-113,-24,26,98,-30
768,-52,-59,10,-120,-26,22,98,-30
769,-48,-61,4,-123,-29,15,94,-38
770,-51,-58,0,-124,-32,9,86,-40
771,-53,-59,-5,-127,-39,9,84,-41
772,-54,-56,-10,-128,-36,7,82,-41
773,-52,-55,-6,-127,-32,8,82,-40
774,-51,-50,-6,-123,-35,7,85,-38
775,-52,-49,-7,-119,-34,6,83,-39
776,-51,-54,0,-120,-32,6,85,-41
777,-48,-50,-5,-121,-36,5,87,-40
778,-54,-48,-3,-116,-34,3,86,-36
779,-55,-49,-2,-120,-30,4,86,-32
780,-54,-45,-2,-122,-24,5,90,-30
781,-56,-47,-3,-119,-29,5,92,-30
782,-55,-48,0,-121,-35,4,94,-28
783,-52,-46,1,-123,-31,2,95,-26
784,-55,-50,5,-125,-29,3,92,-23
785,-51,-48,0,-128,-33,3,93,-21
786,-53,-44,-3,-124,-30,2,91,-21
787,-56,-43,-4,-118,-27,1,89,-21
788,-51,-41,-11,-119,-23,1,88,-22
789,-54,-42,-11,-122,-29,2,87,-23
790,-56,-45,-15,-123,-33,0,87,-22
791,-52,-48,-12,-122,-30,2,86,-19
792,-49,-45,-5,-119,-24,-1,96,-17
793,-46,-37,-5,-118,-23,1,99,-14
794,-50,-44,-3,-120,-25,8,93,-14
795,-52,-54,-4,-118,-30,7,95,-19
796,-49,-49,-6,-120,-30,3,91,-17
797,-47,-45,-3,-122,-30,-1,87,-16
798,-44,-41,-7,-118,-26,0,90,-16
799,-35,-46,-7,-112,-24,0,93,-11
800,-37,-48,-7,-110,-25,0,96,-14
801,-35,-42,-13,-113,-27,-2,96,-13
802,-37,-48,-13,-113,-18,1,94,-11
803,-42,-50,-13,-115,-15,7,97,-13
804,-43,-42,-21,-115,-24,0,96,-12
805,-39,-39,-22,-114,-24,1,92,-10
806,-35,-44,-20,-120,-25,3,97,-13
807,-39,-48,-16,-119,-29,2,99,-14
808,-41,-53,-10,-111,-26,-1,92,-10
809,-43,-57,-12,-111,-30,-5,88,-11
810,-47,-55,-9,-121,-26,-7,84,-15
811,-50,-50,-5,-118,-28,-10,88,-17
812,-47,-48,-1,-115,-33,-9,86,-16
813,-43,-55,-2,-114,-39,-10,84,-15
814,-44,-58,-6,-124,-38,-14,83,-17
815,-39,-56,-4,-130,-34,-14,81,-18
816,-39,-50,-3,-118,-32,-19,86,-12
817,-36,-49,-4,-112,-24,-17,86,-10
818,-34,-49,-4,-112,-18,-11,83,-16
819,-37,-53,-8,-111,-26,-11,86,-18
820,-43,-57,-7,-116,-30,-15,79,-20
821,-40,-58,1,-116,-24,-16,77,-13
822,-38,-59,2,-121,-30,-20,87,-15
823,-32,-55,0,-120,-31,-18,89,-16
824,-33,-66,0,-118,-31,-13,82,-13
825,-33,-68,-1,-115,-29,-16,82,-10
826,-33,-64,2,-116,-25,-16,79,-11
827,-36,-64,-1,-112,-27,-11,76,-14
828,-32,-66,-1,-117,-26,-13,79,-20
829,-29,-68,9,-108,-22,-11,77,-22
830,-25,-69,15,-93,-17,-18,77,-22
831,-22,-73,1,-105,-18,-20,75,-20
832,-25,-69,2,-115,-21,-10,77,-21
833,-23,-57,12,-101,-12,-12,78,-28
834,-23,-58,8,-101,-22,-15,68,-32
835,-23,-64,10,-97,-24,-15,64,-28
836,-29,-70,17,-97,-14,-18,73,-30
837,-18,-66,19,-100,-2,-15,76,-25
838,-21,-57,30,-74,-6,-13,86,-22
839,-25,-54,21,-74,1,-16,90,-19
840,-20,-60,16,-93,5,-14,81,-14
841,-18,-58,16,-90,-1,-6,82,-20
842,-23,-55,22,-86,-8,-6,86,-14
843,-20,-54,20,-80,0,6,88,-5
844,-16,-61,21,-76,-1,11,87,-10
845,0,-63,17,-72,4,2,94,-9
846,-9,-64,7,-71,21,3,92,-9
847,-17,-58,5,-56,26,6,87,-13
848,-10,-56,9,-58,15,3,77,-19
849,-7,-59,13,-71,2,4,62,-26
850,-7,-62,11,-72,-3,-11,66,-22
851,2,-71,5,-72,0,-13,68,-14
852,0,-68,14,-72,5,-10,79,-17
853,0,-60,12,-71,9,-7,82,-17
854,-4,-71,12,-77,9,-4,71,-14
855,0,-72,18,-67,14,-8,83,-12
856,-4,-58,25,-64,16,-6,89,-11
857,0,-49,26,-62,27,-1,84,0
858,9,-47,36,-46,24,8,94,3
859,18,-46,20,-48,16,4,96,-4
860,15,-56,7,-50,14,-2,86,-4
861,10,-62,3,-53,22,-2,79,-10
862,9,-52,5,-63,27,-7,83,-14
863,11,-44,3,-56,31,10,80,-9
864,-13,-42,2,-46,20,15,85,-16
865,-20,-51,18,-33,27,17,92,-5
866,-7,-49,30,-19,50,5,91,-4
867,-7,-31,23,-12,48,5,88,-13
868,-4,-31,22,-5,45,-7,83,-2
869,6,-40,13,-27,30,-21,84,7
870,1,-34,2,-51,6,-24,74,16
871,16,-35,-3,-70,-5,-27,71,15
872,2,-40,-22,-93,12,-41,80,5
873,12,-28,-22,-89,16,-35,79,25
874,28,-23,-24,-97,33,-38,74,21
875,30,-36,-30,-98,25,-46,76,25
876,22,-56,-40,-115,20,-65,54,28
877,19,-71,-47,-141,3,-95,41,17
878,20,-63,-44,-157,-5,-116,54,29
879,32,-47,-57,-180,-19,-112,56,44
880,33,-39,-64,-185,-26,-96,74,63
881,38,-45,-64,-182,-19,-84,106,76
882,41,-40,-57,-185,-20,-67,109,65
883,32,-47,-46,-163,-13,-58,100,59
884,34,-59,-59,-170,-5,-46,88,52
885,30,-59,-61,-165,-16,-56,72,32
886,25,-57,-56,-158,-33,-71,51,29
887,15,-77,-59,-171,-47,-90,36,11
888,17,-75,-46,-153,-37,-98,51,15
889,14,-82,-39,-153,-31,-104,43,2
890,8,-87,-31,-145,-41,-111,39,0
891,-6,-94,-29,-146,-57,-125,30,-12
892,-24,-111,-15,-145,-69,-130,21,-11
893,-29,-116,-15,-147,-77,-147,15,-20
894,-36,-126,-9,-144,-93,-155,13,-20
895,-63,-135,-6,-139,-93,-154,8,-38
896,-70,-139,3,-130,-96,-167,-2,-30
897,-94,-148,7,-133,-102,-166,-5,-40
898,-105,-146,22,-126,-111,-175,-12,-25
899,-119,-135,30,-124,-109,-180,-20,-35
900,-118,-135,33,-113,-105,-183,-23,-39
901,-116,-131,37,-104,-108,-183,-26,-45
902,-128,-142,39,-103,-98,-186,-37,-41
903,-137,-141,37,-104,-109,-185,-38,-43
904,-131,-142,53,-94,-103,-184,-30,-26
905,-138,-140,56,-88,-95,-170,-22,-30
906,-136,-149,53,-83,-81,-163,-21,-27
907,-152,-164,58,-66,-80,-161,-20,-22
908,-153,-158,73,-74,-71,-158,-2,-20
909,-145,-140,84,-73,-58,-162,0,-17
910,-151,-141,78,-58,-39,-151,-4,-16
911,-145,-142,89,-69,-24,-150,-4,-13
912,-162,-129,82,-74,-18,-153,-3,-11
913,-158,-122,86,-90,-22,-158,-18,-15
914,-142,-114,89,-76,-34,-152,-25,-20
915,-158,-116,97,-72,-64,-140,-14,-23
916,-150,-139,83,-80,-69,-143,-14,-26
917,-140,-145,72,-70,-79,-159,-7,-7
918,-129,-158,54,-85,-80,-162,0,-30
919,-128,-156,76,-70,-61,-166,1,-6
920,-128,-156,66,-70,-40,-175,5,-2
921,-126,-151,73,-82,-44,-185,-14,-16
922,-130,-152,53,-79,-44,-162,-16,-4
923,-142,-148,52,-110,-39,-145,-16,-26
924,-116,-121,50,-104,-26,-138,-8,-13
925,-123,-130,45,-112,-52,-134,-9,-5
926,-121,-103,25,-137,-62,-159,-1,-2
927,-128,-94,13,-144,-83,-170,23,-4
928,-125,-106,-21,-136,-75,-160,6,-19
929,-115,-116,21,-130,-60,-164,12,-7
930,-103,-96,32,-124,-55,-165,52,2
931,-96,-122,58,-105,-40,-186,35,-1
932,-106,-131,113,-59,-48,-153,46,16
933,-118,-150,128,-64,-48,-165,43,-5
934,-140,-185,154,-21,-27,-159,17,-12
935,-135,-169,191,-13,-17,-155,-10,-28
936,-155,-171,173,-28,44,-176,-62,-69
937,-148,-191,231,9,66,-172,-70,-86
938,-179,-175,184,-10,65,-124,-90,-105
939,-133,-178,192,-28,101,-107,-77,-83
940,-167,-174,163,-78,79,-31,-17,-74
941,-167,-142,165,-72,135,0,11,-68
942,-115,-175,184,3,150,90,77,-15
943,-125,-132,160,66,218,164,190,63
944,-85,-125,179,172,353,292,270,100
945,-37,-97,165,288,521,412,348,153
946,45,-14,142,402,554,588,491,232
947,98,53,94,419,614,655,580,301
948,224,114,22,364,560,750,688,366
949,311,222,-117,285,492,804,751,455
950,474,323,-250,224,426,888,830,528
951,528,468,-406,72,368,991,982,636
952,647,582,-593,-169,273,1055,1063,694
953,685,602,-790,-416,86,1040,1072,719
954,727,588,-956,-674,-132,865,1000,689
955,676,583,-999,-890,-322,624,835,608
956,645,464,-1007,-1016,-502,316,612,459
957,562,364,-963,-1026,-666,46,359,314
958,407,229,-778,-1022,-771,-232,146,208
959,261,121,-736,-1007,-888,-462,-71,49
960,140,13,-653,-1050,-1027,-606,-289,-114
961,35,-34,-606,-1037,-1109,-724,-329,-190
962,-55,-35,-534,-1072,-1133,-794,-408,-223
963,-59,-68,-477,-964,-1066,-743,-390,-180
964,-71,-71,-446,-877,-936,-692,-357,-180
965,-29,-88,-421,-770,-801,-584,-274,-156
966,-29,-76,-437,-685,-648,-488,-209,-173
967,11,-117,-407,-617,-525,-395,-152,-136
968,-12,-100,-370,-574,-443,-377,-97,-109
969,-26,-115,-345,-511,-339,-292,-48,-79
970,-24,-102,-305,-468,-218,-237,-21,-63
971,12,-96,-247,-411,-168,-210,9,-53
972,0,-63,-212,-347,-81,-163,52,-10
973,-4,-83,-167,-297,-36,-139,84,18
974,2,-59,-141,-217,5,-113,108,34
975,23,-49,-84,-179,37,-85,131,51
976,23,-41,-33,-150,88,-75,140,35
977,-7,-52,-8,-147,78,-53,131,25
978,-33,-54,11,-131,89,-54,143,40
979,-31,-73,16,-155,89,-18,124,41
980,-55,-59,-12,-151,105,-2,151,26
981,-84,-69,-4,-141,119,20,145,-3
982,-81,-95,-13,-120,145,11,135,2
983,-92,-103,-5,-121,149,-11,114,-29
984,-104,-108,-4,-111,136,-22,94,-26
985,-108,-89,10,-109,132,-23,87,-33
986,-113,-105,34,-87,144,-15,101,-22
987,-112,-95,26,-100,139,-8,88,-34
988,-103,-99,33,-90,130,-1,94,-11
989,-122,-100,19,-82,117,17,101,-22
990,-114,-109,23,-79,117,2,85,-22
991,-118,-112,42,-73,113,15,80,-29
992,-116,-114,30,-71,111,-3,87,-39
993,-115,-124,40,-70,111,-1,82,-26
994,-104,-125,43,-53,125,4,91,-26
995,-87,-99,58,-50,129,-7,96,-27
996,-83,-109,66,-44,128,4,101,-14
997,-85,-112,62,-50,126,-4,108,-19
998,-81,-115,66,-61,113,8,107,-11
999,-80,-111,72,-56,109,21,105,-6
1000,-80,-105,77,-52,123,16,111,-9
1001,-91,-116,74,-53,123,15,115,-8
1002,-77,-111,62,-39,129,15,107,-8
1003,-79,-109,74,-37,136,8,111,-16
1004,-87,-103,66,-46,128,8,114,-19
1005,-87,-104,64,-51,130,10,109,-14
1006,-81,-85,61,-46,127,13,120,-6
1007,-77,-66,60,-45,137,17,121,-1
1008,-75,-68,59,-24,141,26,115,1
1009,-81,-76,41,-29,135,23,124,-8
1010,-81,-85,40,-44,128,23,112,-13
1011,-80,-86,51,-39,119,21,95,-15
1012,-86,-90,40,-47,106,20,96,-24
1013,-97,-100,31,-52,91,21,100,-19
1014,-89,-102,30,-48,93,14,103,-18
1015,-78,-79,40,-47,104,16,108,-14
1016,-73,-79,42,-40,114,24,113,-11
1017,-84,-85,36,-34,102,26,119,-18
1018,-81,-89,32,-52,86,34,105,-17
1019,-67,-98,39,-60,86,36,98,-17
1020,-65,-93,37,-50,92,43,111,-15
1021,-69,-92,29,-42,100,42,125,-12
1022,-55,-93,40,-29,102,43,121,-19
1023,-43,-86,52,-25,99,33,125,-14
1024,-53,-91,44,-40,102,34,122,-24
1025,-66,-99,32,-39,98,35,117,-27
1026,-60,-90,30,-42,88,38,122,-28
1027,-50,-82,40,-46,105,42,116,-24
1028,-41,-70,39,-28,108,34,118,-15
1029,-45,-72,26,-24,112,37,133,-12
1030,-50,-79,31,-25,116,50,129,-15
1031,-49,-70,48,-28,117,51,123,-20
1032,-49,-70,47,-31,107,54,124,-22
1033,-53,-76,27,-34,97,56,128,-15
1034,-58,-73,23,-43,98,56,132,-16
1035,-52,-61,32,-43,109,55,136,-11
1036,-43,-63,41,-35,108,57,138,-14
1037,-54,-65,37,-26,104,69,143,-21
1038,-57,-79,37,-35,107,68,136,-20
1039,-49,-90,41,-39,114,66,129,-17
1040,-48,-70,48,-29,114,76,138,-12
1041,-46,-66,32,-20,118,75,151,-11
1042,-40,-69,32,-16,118,81,149,-13
1043,-30,-58,47,-10,125,77,151,-14
1044,-28,-50,45,-9,126,74,150,-15
1045,-31,-48,32,-4,126,84,150,-7
1046,-31,-49,27,0,129,95,154,-13
1047,-18,-47,30,-2,144,97,153,-8
1048,-11,-35,29,1,148,94,164,-4
1049,-14,-26,22,13,155,98,168,1
1050,-17,-40,28,19,166,106,171,3
1051,-19,-37,39,16,165,115,178,5
1052,-16,-27,52,25,160,119,188,14
1053,-12,-24,46,30,168,127,193,22
1054,-15,-32,49,28,174,139,197,26
1055,-12,-32,43,27,174,136,202,22
1056,-7,-29,40,28,167,139,193,20
1057,-10,-25,37,35,169,149,199,22
1058,-10,-23,23,35,183,148,197,19
1059,-8,-17,27,44,191,153,201,26
1060,-1,-3,33,50,194,156,211,29
1061,8,-5,22,65,199,158,210,36
1062,13,-14,21,71,204,162,211,35
1063,14,-8,22,71,213,164,214,28
1064,14,-4,31,78,212,158,215,38
1065,22,8,25,83,218,171,224,46
1066,27,17,25,92,231,185,231,51
1067,38,17,26,101,236,194,236,65
1068,42,24,25,93,237,201,244,58
1069,49,32,26,106,237,199,244,59
1070,46,15,24,110,242,197,240,61
1071,48,20,24,115,250,202,250,66
1072,52,28,30,120,251,206,250,65
1073,69,33,34,126,265,220,254,79
1074,66,25,40,124,269,234,266,82
1075,67,17,34,128,258,234,272,75
1076,71,15,30,128,243,235,275,79
1077,84,22,26,130,248,244,276,89
1078,92,20,22,133,264,235,279,87
1079,86,14,29,138,270,237,287,82
1080,78,18,43,141,262,227,276,84
1081,85,12,40,138,257,219,269,82
1082,78,5,37,127,249,226,262,74
1083,84,10,40,122,250,222,263,68
1084,77,16,40,124,243,212,265,72
1085,91,16,41,128,244,208,263,84
1086,89,21,51,128,232,195,269,85
1087,95,35,46,128,226,200,273,86
1088,92,22,55,137,239,201,268,94
1089,101,11,57,130,241,207,263,94
1090,95,21,57,124,224,198,264,101
1091,101,15,41,120,219,202,265,103
1092,102,12,38,114,215,209,270,101
1093,122,28,43,118,224,215,282,103
1094,119,19,37,113,228,223,277,105
1095,119,16,28,110,216,223,267,107
1096,107,21,27,101,208,215,268,103
1097,113,24,26,91,214,209,255,96
1098,116,32,30,98,204,205,256,88
1099,104,24,33,98,196,210,247,78
1100,106,18,52,99,185,191,235,85
1101,113,10,47,82,171,188,228,75
1102,104,15,47,81,157,184,229,72
1103,112,21,49,87,160,188,232,75
1104,103,9,41,75,142,201,227,72
1105,95,-12,31,70,127,185,220,57
1106,81,-12,33,56,119,160,211,55
1107,85,0,26,42,135,161,209,56
1108,77,7,29,48,133,152,207,44
1109,71,-3,30,35,133,148,191,34
1110,71,-3,36,22,115,127,179,41
1111,74,-14,20,13,100,119,161,25
1112,65,-18,28,-1,94,115,150,24
1113,61,-17,8,-8,89,120,148,21
1114,52,-18,3,-20,65,115,139,19
1115,59,-15,2,-21,54,102,146,21
1116,48,-20,5,-30,52,80,139,13
1117,35,-30,-2,-32,48,76,124,7
1118,38,-31,1,-41,30,76,122,-2
1119,49,-44,0,-56,22,58,88,-20
1120,39,-61,-9,-68,2,39,74,-27
1121,26,-66,-18,-75,0,31,69,-45
1122,20,-62,9,-70,11,16,66,-44
1123,21,-53,7,-71,12,21,58,-34
1124,8,-61,16,-87,8,35,53,-39
1125,1,-74,11,-80,-3,31,68,-51
1126,-9,-71,6,-81,-26,26,62,-49
1127,-6,-77,4,-91,-17,16,47,-43
1128,0,-75,3,-88,-30,3,56,-41
1129,1,-76,-11,-95,-30,-4,54,-53
1130,-3,-83,-8,-87,-33,-16,47,-49
1131,0,-73,-12,-85,-21,-5,46,-54
1132,-14,-73,-14,-91,-3,3,40,-61
1133,-29,-85,-25,-89,-7,13,27,-61
1134,-31,-79,-26,-94,-11,10,28,-56
1135,-31,-71,-20,-91,-5,8,27,-58
1136,-26,-68,-13,-92,-12,-6,25,-50
1137,-34,-64,-25,-95,-23,-11,31,-56
1138,-42,-73,-14,-82,-20,-11,31,-40
1139,-27,-74,-9,-96,-17,-14,26,-35
1140,-27,-61,-6,-98,-23,-13,36,-37
1141,-38,-76,-21,-92,-19,-9,31,-42
1142,-43,-87,-22,-94,-5,-2,26,-47
1143,-35,-82,-23,-90,-9,-3,22,-54
1144,-40,-90,-26,-94,-10,-8,8,-59
1145,-52,-89,-29,-98,-16,-4,7,-60
1146,-58,-91,-35,-96,-19,-20,4,-58
1147,-63,-108,-37,-103,-24,-33,-3,-63
1148,-68,-98,-47,-119,-39,-31,4,-60
1149,-70,-85,-46,-112,-33,-19,11,-58
1150,-64,-89,-38,-96,-26,-19,12,-50
1151,-63,-87,-31,-104,-16,-17,13,-47
1152,-69,-83,-17,-96,-3,-19,17,-45
1153,-67,-80,-27,-92,-14,-26,19,-44
1154,-70,-89,-19,-98,-9,-18,13,-42
1155,-81,-94,-30,-99,-12,-23,4,-60
1156,-77,-86,-41,-106,-20,-26,-6,-65
1157,-76,-89,-29,-104,-19,-27,-9,-55
1158,-73,-88,-30,-99,-10,-38,-6,-56
1159,-69,-72,-31,-96,-8,-34,0,-51
1160,-77,-71,-35,-96,-6,-23,4,-51
1161,-71,-72,-34,-95,-3,-32,-5,-50
1162,-71,-81,-41,-100,-6,-31,-13,-52
1163,-84,-96,-46,-107,-19,-34,-18,-67
1164,-88,-91,-44,-102,-21,-54,-13,-67
1165,-86,-83,-33,-110,-11,-46,-8,-57
1166,-78,-84,-23,-104,-14,-38,-1,-56
1167,-76,-79,-18,-98,-24,-35,4,-47
1168,-81,-100,-13,-116,-18,-30,0,-48
1169,-82,-115,-20,-117,-25,-46,-7,-58
1170,-89,-109,-26,-117,-27,-46,-14,-59
1171,-101,-102,-25,-115,-21,-48,-11,-61
1172,-97,-93,-24,-109,-24,-51,-16,-63
1173,-95,-95,-10,-108,-23,-53,-17,-62
1174,-86,-83,-8,-99,-9,-61,-11,-62
1175,-91,-76,-21,-97,-14,-55,-16,-64
1176,-91,-80,-30,-101,-20,-42,-18,-67
1177,-77,-78,-31,-103,-15,-44,-18,-69
1178,-73,-74,-39,-105,-12,-53,-20,-61
1179,-80,-72,-30,-92,-2,-47,-16,-56
1180,-88,-72,-20,-77,12,-38,-9,-63
1181,-88,-67,-8,-78,9,-33,-5,-56
1182,-87,-75,7,-74,-2,-28,1,-52
1183,-86,-74,5,-78,-12,-37,2,-50
1184,-83,-80,-2,-89,-10,-40,1,-54
1185,-83,-90,-8,-93,-9,-43,-5,-57
1186,-85,-94,-12,-102,-16,-43,-11,-57
1187,-89,-98,-3,-108,-22,-36,-8,-62
1188,-97,-102,-7,-107,-13,-35,-10,-62
1189,-95,-97,-1,-98,-2,-33,-1,-56
1190,-86,-84,1,-92,0,-27,5,-66
1191,-90,-81,5,-92,0,-33,4,-55
1192,-82,-81,2,-93,-6,-33,1,-46
1193,-80,-80,0,-97,-9,-41,-1,-63
