,I,II,v1,v2,v3,v4,v5,v6
565,79,132,28,274,200,178,124,94
566,79,135,26,268,192,178,121,90
567,83,148,26,277,193,186,133,96
568,83,151,16,284,221,190,135,98
569,88,161,19,283,231,193,134,112
570,94,175,8,276,226,199,142,118
571,100,168,3,277,215,209,143,116
572,106,167,-6,281,217,202,150,122
573,104,169,-10,270,224,208,153,121
574,111,169,-8,269,241,213,154,128
575,116,166,-3,269,237,216,162,136
576,104,171,-4,259,234,214,159,127
577,104,172,5,260,227,210,157,132
578,104,167,-4,242,231,218,153,118
579,100,167,0,234,218,212,149,114
580,103,160,-5,227,206,200,141,120
581,110,154,-6,216,199,193,139,118
582,112,157,-8,208,188,177,131,113
583,109,139,-5,197,178,180,126,112
584,103,121,-12,184,175,182,124,101
585,97,100,-9,177,158,178,116,86
586,99,95,-6,163,144,164,112,78
587,97,88,1,146,141,155,110,80
588,91,84,4,136,137,143,104,72
589,85,78,10,130,130,125,99,64
590,79,80,21,118,111,114,88,62
591,64,69,24,98,99,101,70,48
592,56,67,21,92,94,94,57,43
593,55,53,14,83,93,88,52,30
594,52,59,14,79,76,82,51,21
595,48,57,17,71,71,80,55,25
596,44,46,20,59,65,70,46,29
597,35,41,9,50,53,72,41,20
598,22,36,1,40,44,64,40,15
599,15,35,6,31,53,60,29,8
600,22,41,19,33,51,49,30,10
601,20,32,9,28,50,50,31,9
602,8,33,21,28,53,53,29,12
603,6,40,29,28,54,53,26,10
604,5,32,43,28,49,60,18,13
605,-3,21,27,18,34,56,13,4
606,-16,15,19,8,27,48,10,-1
607,-17,5,10,8,25,42,11,-8
608,-16,12,-3,2,20,36,3,-17
609,-21,18,2,-7,24,41,4,-16
610,-20,12,-6,-12,20,31,7,-9
611,-13,10,-1,-15,24,29,-3,-10
612,-15,16,13,-11,18,29,2,-9
613,-19,21,1,-12,11,23,0,-8
614,-21,11,11,-10,20,22,-7,-4
615,-18,8,5,-14,20,12,-2,-9
616,-16,23,5,-11,19,13,-2,-7
617,-22,24,18,-4,15,17,-4,-4
618,-19,15,19,-6,7,18,-2,-3
619,-5,13,5,-16,-5,11,-5,-2
620,-11,5,-12,-25,-12,13,-6,-5
621,-12,10,-12,-24,-4,11,-10,-8
622,-8,11,-21,-19,6,4,-17,-10
623,-13,2,-18,-25,2,7,-24,-16
624,-21,2,-16,-27,1,0,-22,-16
625,-31,-2,-13,-24,-4,0,-20,-18
626,-28,1,-5,-19,-11,11,-13,-18
627,-22,11,1,-19,-9,9,-10,-7
628,-16,5,15,-13,-12,4,-7,3
629,-20,-7,4,-12,-20,0,-4,-3
630,-25,-8,2,-10,-20,6,-14,-5
631,-23,-1,-2,-11,-17,4,-12,-11
632,-20,-3,-17,-18,-18,7,-23,-21
633,-25,-14,-10,-21,-20,5,-34,-22
634,-25,-1,-19,-20,-15,-3,-28,-24
635,-26,6,-19,-16,-18,-3,-36,-22
636,-24,0,-17,-13,-22,-6,-38,-32
637,-27,11,-21,-24,-26,-12,-36,-35
638,-32,8,-25,-28,-20,-13,-35,-21
639,-32,-1,-23,-32,-18,-13,-37,-17
640,-34,10,-15,-29,-22,-13,-27,-13
641,-43,-1,-19,-30,-24,-10,-19,-16
642,-39,-11,0,-22,-28,-2,-15,-11
643,-23,1,2,-14,-30,-7,-3,-9
644,-26,-5,0,-16,-34,-2,-13,-10
645,-31,-5,-13,-16,-42,-5,-14,-6
646,-30,-6,-30,-22,-36,-11,-27,-16
647,-25,-13,-26,-22,-28,-15,-43,-23
648,-29,-2,-46,-30,-30,-19,-41,-31
649,-35,4,-42,-23,-29,-16,-46,-28
650,-29,4,-32,-10,-24,-15,-46,-31
651,-32,7,-20,-12,-29,-11,-43,-24
652,-34,3,-10,-9,-23,-16,-31,-17
653,-37,6,-17,-6,-26,-18,-25,-16
654,-26,7,-7,-15,-36,-12,-23,-12
655,-22,4,-5,-22,-41,-15,-24,-15
656,-25,4,-13,-22,-37,-9,-29,-7
657,-20,3,-13,-25,-33,-13,-22,-7
658,-17,6,-9,-20,-25,-7,-18,-16
659,-17,13,0,-8,-19,-6,-17,-10
660,-17,16,-2,-4,-16,-2,-19,-20
661,-18,16,-9,2,-22,-7,-23,-18
662,-18,8,-21,-7,-22,-7,-33,-25
663,-30,0,-23,-20,-24,-10,-41,-34
664,-32,9,-28,-20,-31,-25,-30,-27
665,-27,14,-18,-17,-16,-19,-28,-20
666,-24,17,-6,-10,-15,-21,-22,-17
667,-29,21,0,-10,-23,-15,-11,-13
668,-38,10,14,-1,-21,-4,-17,-3
669,-38,8,8,-5,-23,-10,-13,-8
670,-32,14,3,-13,-24,-6,-12,-11
671,-26,15,9,-10,-19,-2,-16,-6
672,-30,17,2,-13,-18,-2,-18,-10
673,-29,15,-1,-10,-28,-3,-15,-10
674,-27,7,2,-3,-23,-6,-17,-16
675,-25,15,4,-7,-20,-3,-15,-11
676,-21,14,0,-14,-17,-3,-16,-13
677,-19,0,-2,-6,-15,-5,-25,-13
678,-13,7,-13,-13,-26,-11,-25,-19
679,-14,10,-8,-18,-33,-15,-27,-22
680,-14,5,-1,-6,-28,-12,-25,-13
681,-11,15,0,-11,-25,-9,-19,-9
682,-8,25,1,-13,-19,-9,-9,-12
683,-5,29,6,-7,-15,-9,-7,-1
684,-5,29,6,-7,-10,-2,-10,-3
685,-17,22,2,-10,-13,0,-7,-16
686,-19,18,2,-10,-23,1,-11,-15
687,-4,23,5,-18,-16,0,-15,-9
688,-3,25,0,-21,-11,-3,-10,-14
689,-7,26,1,-14,-6,0,-2,-6
690,-14,27,5,-12,-7,3,0,-7
691,-14,26,7,-15,-14,2,-4,-9
692,-13,24,12,-18,-22,3,-9,-8
693,-21,26,7,-20,-23,4,-9,-9
694,-19,32,-2,-25,-19,1,-3,-10
695,-8,29,1,-25,-11,-3,-4,-7
696,-3,39,4,-22,-15,-6,-1,-8
697,-10,43,3,-23,-23,1,-1,-8
698,-9,37,5,-15,-14,3,-9,0
699,-1,41,1,-21,-12,-8,-11,-4
700,-1,53,-10,-29,-14,-4,-7,-12
701,-5,53,-7,-23,-15,1,-7,-6
702,-3,50,-6,-22,-12,-2,-3,-7
703,-2,48,-6,-28,-17,-6,-8,-10
704,-5,42,-1,-27,-21,-14,-11,-11
705,-10,47,-6,-30,-22,-15,-4,-6
706,-13,40,-6,-38,-19,-10,-8,-2
707,-13,27,-4,-37,-20,-11,-14,-8
708,-18,32,-8,-42,-30,-20,-13,-13
709,-25,28,-3,-45,-35,-19,-14,-12
710,-23,24,3,-40,-35,-18,-16,-12
711,-20,36,6,-47,-31,-19,-9,-9
712,-20,44,3,-53,-30,-17,-8,-7
713,-18,47,6,-48,-30,-17,-13,-2
714,-20,50,6,-54,-27,-13,-16,-8
715,-26,42,1,-56,-34,-13,-23,-15
716,-20,40,-1,-54,-37,-17,-25,-15
717,-14,37,0,-62,-37,-29,-25,-19
718,-14,38,0,-59,-34,-33,-20,-20
719,-13,42,-1,-55,-34,-29,-15,-15
720,-11,40,0,-56,-38,-27,-14,-15
721,-11,40,-1,-56,-40,-31,-17,-14
722,-10,39,-8,-58,-38,-30,-19,-16
723,-14,37,-7,-60,-34,-29,-20,-19
724,-18,41,-9,-60,-33,-29,-20,-19
725,-17,43,-6,-64,-29,-28,-24,-15
726,-20,45,-4,-65,-32,-33,-25,-14
727,-30,45,-1,-65,-40,-38,-20,-16
728,-34,39,8,-64,-39,-36,-18,-17
729,-32,41,6,-64,-41,-32,-20,-19
730,-29,38,0,-69,-47,-34,-25,-20
731,-27,34,-1,-72,-46,-38,-25,-16
732,-26,39,-10,-71,-41,-39,-23,-14
733,-21,40,-4,-70,-39,-36,-22,-15
734,-20,40,0,-71,-42,-33,-21,-13
735,-22,40,-1,-74,-48,-32,-27,-14
736,-22,38,-1,-72,-46,-32,-26,-16
737,-22,34,-1,-73,-46,-37,-22,-16
738,-19,41,-2,-75,-46,-35,-21,-21
739,-23,38,-4,-74,-49,-36,-23,-22
740,-21,31,-10,-79,-50,-45,-33,-21
741,-17,28,-12,-86,-58,-59,-38,-22
742,-19,31,-20,-89,-61,-60,-34,-24
743,-19,32,-12,-90,-57,-58,-30,-23
744,-16,31,-8,-82,-56,-56,-28,-17
745,-20,28,-12,-82,-58,-55,-29,-18
746,-21,27,-10,-82,-58,-52,-30,-17
747,-23,33,-9,-78,-55,-50,-25,-15
748,-19,31,-8,-81,-51,-48,-29,-20
749,-20,27,-13,-87,-58,-46,-35,-21
750,-24,27,-20,-93,-60,-54,-39,-20
751,-24,23,-24,-95,-67,-61,-38,-19
752,-21,23,-26,-93,-70,-57,-36,-21
753,-22,24,-19,-87,-61,-51,-29,-22
754,-18,20,-19,-89,-58,-49,-28,-23
755,-16,15,-14,-87,-58,-47,-33,-18
756,-19,21,-8,-83,-54,-41,-27,-14
757,-17,31,-10,-86,-52,-39,-23,-15
758,-12,31,-7,-82,-52,-31,-23,-17
759,-11,27,-9,-85,-52,-34,-26,-22
760,-10,26,-10,-90,-48,-41,-29,-23
761,-13,19,-15,-91,-56,-41,-27,-21
762,-13,21,-15,-88,-61,-39,-27,-23
763,-10,25,-8,-87,-51,-35,-21,-21
764,-11,16,-10,-86,-55,-26,-18,-22
765,-12,12,-9,-79,-56,-33,-19,-20
766,-17,7,-5,-82,-50,-35,-14,-17
767,-18,15,-15,-84,-41,-28,-10,-20
768,-24,27,-17,-74,-45,-26,-11,-23
769,-27,30,-9,-81,-38,-15,-11,-18
770,-16,34,-4,-83,-34,-17,-11,-10
771,-15,35,-11,-79,-39,-10,-8,-13
772,-16,33,-9,-79,-42,-4,-11,-15
773,-9,35,-15,-77,-39,-2,-6,-5
774,-8,33,-14,-78,-41,5,-6,-7
775,0,38,-14,-71,-46,-3,0,-4
776,-2,35,-15,-69,-35,-13,2,-5
777,-4,39,-24,-66,-34,-14,1,-6
778,2,43,-23,-63,-39,-9,3,-10
779,9,43,-21,-64,-33,-3,-2,-11
780,14,38,-21,-64,-39,-7,-5,-10
781,16,33,-26,-58,-37,0,-2,-11
782,12,36,-17,-57,-26,0,-1,-14
783,15,54,-12,-52,-20,7,4,0
784,3,48,-3,-55,-16,17,8,-2
785,0,47,10,-51,-15,10,17,0
786,2,65,23,-43,-18,-1,25,1
787,-1,76,26,-41,-13,-2,21,9
788,3,81,29,-38,-13,7,24,12
789,14,83,20,-45,-14,3,23,6
790,18,79,18,-55,-25,1,17,15
791,30,76,16,-51,-20,8,10,11
792,18,76,11,-54,-6,8,16,-1
793,17,82,19,-38,3,25,21,7
794,23,90,14,-21,13,31,23,12
795,22,107,20,-19,22,40,37,24
796,30,124,12,-15,30,41,51,33
797,27,115,9,-22,31,35,40,35
798,28,115,8,-31,14,29,46,38
799,39,110,5,-45,5,20,35,26
800,33,99,2,-57,0,18,31,23
801,32,95,0,-54,0,28,46,27
802,36,92,-8,-53,16,36,33,27
803,40,84,-7,-48,17,35,31,29
804,49,80,-40,-77,2,31,17,21
805,59,79,-39,-80,-23,9,6,11
806,68,77,-43,-86,-36,-17,11,30
807,72,57,-71,-117,-48,-25,4,24
808,65,59,-85,-106,-47,-21,6,32
809,69,51,-74,-109,-36,-18,15,30
810,73,48,-57,-102,-33,-29,31,24
811,49,24,-72,-90,-28,-28,37,12
812,43,-3,-68,-106,-33,-9,3,0
813,46,-13,-62,-105,-54,-27,-12,-9
814,26,-22,-60,-121,-87,-44,-23,-13
815,14,-17,-54,-122,-93,-60,-31,-29
816,15,-14,-44,-102,-87,-68,-34,-22
817,-7,-31,-44,-96,-95,-66,-47,-33
818,-22,-25,-27,-100,-101,-71,-46,-32
819,-26,-25,-19,-101,-93,-81,-55,-54
820,-22,-18,-10,-62,-90,-83,-55,-58
821,-22,-26,-1,-69,-76,-71,-66,-59
822,-49,-29,6,-77,-73,-64,-59,-61
823,-45,-28,-16,-88,-92,-86,-67,-68
824,-46,-43,2,-75,-100,-98,-92,-63
825,-64,-38,19,-93,-105,-99,-87,-65
826,-91,-43,0,-103,-113,-101,-91,-71
827,-96,-42,0,-93,-122,-104,-89,-63
828,-81,-49,3,-101,-144,-102,-79,-67
829,-67,-41,2,-112,-136,-99,-76,-45
830,-81,-59,2,-118,-126,-87,-70,-36
831,-63,-57,-26,-125,-151,-72,-72,-35
832,-62,-61,-51,-124,-165,-81,-62,-21
833,-68,-58,-50,-157,-152,-69,-55,-44
834,-41,-83,-64,-149,-130,-83,-59,-36
835,-44,-85,-51,-149,-120,-79,-55,-32
836,-43,-47,-81,-153,-177,-64,-55,-33
837,-41,-16,-53,-188,-169,-68,-46,24
838,-52,49,-94,-247,-153,-9,7,57
839,-59,148,-101,-193,-137,8,41,36
840,-52,143,-49,-134,-82,48,90,110
841,-85,74,-83,-68,-6,13,74,56
842,-8,104,-18,7,-8,58,93,83
843,-2,86,14,63,55,95,99,18
844,7,79,78,175,58,147,89,6
845,4,82,58,225,62,190,106,-8
846,57,101,50,296,142,301,115,-7
847,157,156,61,379,221,376,99,52
848,239,214,-13,451,325,495,191,6
849,244,173,23,581,498,621,241,20
850,252,166,-29,630,634,719,262,19
851,330,202,-131,628,704,843,294,90
852,382,206,-220,530,778,973,387,192
853,455,266,-288,427,732,994,491,262
854,482,224,-409,235,622,828,474,330
855,517,144,-569,61,391,586,415,292
856,495,12,-716,-236,138,323,258,233
857,523,-5,-735,-432,-139,45,143,218
858,479,-53,-735,-576,-350,-258,-17,168
859,360,-50,-697,-748,-628,-445,-137,166
860,237,-87,-661,-928,-806,-549,-210,76
861,99,-86,-662,-963,-910,-602,-202,72
862,35,-109,-518,-924,-906,-520,-211,8
863,-12,-128,-467,-823,-781,-418,-192,27
864,-31,-158,-439,-752,-674,-378,-195,-14
865,-58,-205,-334,-655,-591,-322,-178,-26
866,-104,-201,-319,-593,-508,-318,-211,-68
867,-117,-229,-246,-528,-459,-295,-194,-92
868,-79,-235,-187,-391,-418,-270,-189,-54
869,-58,-234,-173,-366,-389,-271,-169,-75
870,-28,-164,-156,-295,-370,-275,-158,-76
871,-11,-159,-109,-233,-307,-251,-104,-29
872,-16,-103,-39,-190,-223,-222,-43,-10
873,-15,-66,-19,-169,-162,-160,-50,-1
874,-18,-25,-14,-119,-123,-118,-52,-4
875,-28,-19,11,-110,-98,-112,-79,-25
876,-33,13,38,-79,-78,-118,-72,-24
877,-41,-23,26,-77,-62,-108,-68,-50
878,-35,-41,46,-36,-112,-117,-48,-27
879,-37,-68,34,-33,-120,-86,-56,-36
880,-52,-89,22,-31,-106,-107,-56,-43
881,-35,-88,34,-40,-110,-118,-62,-59
882,-53,-118,29,-37,-105,-124,-58,-57
883,-58,-121,26,-39,-112,-114,-62,-69
884,-59,-131,30,-42,-119,-112,-68,-55
885,-66,-109,34,-39,-114,-129,-61,-52
886,-64,-113,55,-40,-99,-125,-59,-42
887,-67,-96,49,-27,-88,-101,-48,-38
888,-72,-80,50,-38,-80,-91,-47,-40
889,-66,-73,42,-42,-86,-84,-68,-33
890,-55,-63,32,-32,-84,-87,-65,-35
891,-57,-63,42,-33,-82,-83,-61,-45
892,-46,-60,39,-15,-86,-83,-55,-38
893,-42,-57,43,-12,-76,-78,-64,-40
894,-30,-58,55,-6,-62,-84,-61,-47
895,-26,-43,56,-8,-71,-102,-62,-34
896,-39,-46,61,-8,-64,-92,-58,-40
897,-43,-33,64,-3,-69,-99,-53,-45
898,-41,-40,57,-23,-78,-96,-63,-48
899,-47,-45,51,-25,-80,-99,-72,-47
900,-49,-52,47,-32,-91,-104,-72,-43
901,-49,-62,51,-26,-84,-91,-66,-42
902,-43,-54,50,-16,-93,-95,-66,-44
903,-49,-58,60,-20,-91,-90,-68,-46
904,-44,-60,62,-19,-82,-100,-69,-44
905,-37,-51,58,-17,-84,-101,-68,-41
906,-40,-39,59,-19,-86,-88,-58,-40
907,-35,-35,64,-12,-78,-83,-50,-37
908,-30,-28,65,0,-78,-80,-51,-37
909,-27,-37,63,-5,-67,-74,-52,-29
910,-32,-42,64,-2,-56,-66,-44,-30
911,-34,-41,59,0,-56,-69,-41,-40
912,-33,-44,59,2,-65,-63,-49,-41
913,-32,-44,58,3,-66,-62,-45,-38
914,-31,-42,48,-12,-62,-72,-41,-45
915,-29,-35,52,-11,-58,-67,-45,-36
916,-27,-26,52,-1,-53,-59,-33,-26
917,-33,-16,54,-2,-43,-50,-30,-28
918,-28,-13,60,3,-43,-47,-35,-20
919,-21,-15,47,5,-37,-49,-35,-25
920,-24,-11,50,9,-27,-39,-29,-27
921,-24,-17,54,13,-25,-36,-26,-22
922,-19,-18,56,19,-34,-33,-30,-27
923,-20,-22,55,16,-44,-32,-31,-29
924,-25,-28,47,9,-41,-39,-26,-31
925,-21,-10,43,10,-31,-39,-22,-23
926,-17,-7,39,4,-24,-25,-17,-21
927,-17,-9,40,10,-19,-16,-13,-23
928,-21,-2,39,14,-27,-24,-16,-21
929,-19,-4,40,11,-18,-23,-19,-19
930,-18,-5,45,24,-11,-10,-13,-14
931,-16,-2,43,26,-6,-9,-8,-18
932,-7,-2,48,36,-12,-3,-8,-19
933,0,-4,44,41,-19,-1,-8,-13
934,-6,-7,42,27,-13,-7,-10,-18
935,-10,0,37,25,-16,-9,-8,-17
936,-8,0,33,29,-17,-1,-3,-14
937,-6,3,40,36,-5,4,0,-14
938,-2,9,38,38,-3,0,0,-14
939,0,7,30,47,9,2,-1,-13
940,0,11,37,61,14,16,3,-13
941,8,17,41,67,20,18,5,-7
942,19,15,46,76,16,24,5,-7
943,18,21,40,78,11,30,5,-10
944,9,12,39,75,24,28,13,-7
945,11,16,38,78,35,24,15,-1
946,17,33,45,84,27,37,24,-5
947,13,36,52,92,32,51,28,1
948,11,39,45,91,41,51,29,1
949,15,48,42,92,54,48,28,0
950,16,55,48,108,57,60,37,10
951,22,56,42,116,67,64,42,10
952,35,56,50,133,71,70,42,9
953,48,59,45,143,74,75,47,9
954,32,55,41,149,76,79,47,15
955,23,65,35,146,80,82,57,27
956,36,70,31,155,81,94,66,31
957,51,81,32,166,90,110,66,37
958,46,85,18,161,100,102,80,27
959,42,87,13,173,109,103,80,32
960,44,85,25,186,111,118,77,40
961,44,89,27,187,111,129,83,41
962,48,96,23,196,122,126,86,54
963,50,107,21,199,137,136,90,58
964,54,123,25,206,150,146,106,63
965,62,133,23,208,145,140,115,72
966,74,139,25,212,140,149,115,77
967,81,148,18,218,137,152,124,83
968,83,157,1,216,163,158,130,80
969,83,170,11,229,180,166,129,90
970,87,178,8,241,178,169,132,95
971,90,170,-5,244,169,173,135,98
972,98,168,-12,235,181,166,136,94
973,102,174,-5,231,187,166,134,92
974,101,174,-18,232,190,173,135,104
975,100,169,-14,235,187,177,143,108
976,103,170,-7,227,178,169,145,112
977,108,171,-6,233,169,171,150,124
978,105,171,-4,235,193,181,154,120
979,105,173,5,237,198,185,163,122
980,111,173,0,235,193,184,161,124
981,119,162,0,225,187,192,160,124
982,122,167,-12,223,187,193,161,128
983,125,156,-19,226,193,199,163,124
984,132,146,-24,220,190,204,156,117
985,139,136,-15,213,170,197,151,112
986,126,120,-22,196,162,180,144,101
987,118,108,-25,189,158,178,144,100
988,114,110,-35,184,167,170,143,88
989,107,112,-23,168,171,159,140,90
990,110,122,-11,154,157,149,139,97
991,106,120,-4,150,146,152,133,87
992,99,114,1,146,138,147,128,89
993,95,107,1,125,135,142,121,83
994,92,103,11,128,130,142,117,82
995,94,93,0,117,124,143,123,78
996,82,91,0,100,119,132,114,70
997,75,81,2,91,107,120,105,63
998,66,72,-9,70,91,111,90,46
999,56,68,-5,56,78,106,76,36
1000,51,60,-9,45,60,84,78,32
1001,50,57,-13,36,60,76,66,30
1002,44,66,-5,34,54,63,61,31
1003,35,63,-4,31,54,62,59,30
1004,27,51,3,15,57,63,51,28
1005,17,40,1,0,51,66,47,12
1006,14,56,8,2,40,64,52,22
1007,15,63,10,-1,40,60,51,27
1008,24,61,21,0,33,61,51,24
1009,33,54,4,-3,17,46,53,16
1010,26,37,-6,-23,9,34,37,6
1011,18,29,-7,-36,9,20,11,-1
1012,14,33,-15,-38,10,7,2,-9
1013,7,25,-21,-46,5,6,-5,-19
1014,-4,26,-20,-44,0,1,-6,-23
1015,-10,25,-12,-33,0,-3,-4,-20
1016,-6,20,-6,-36,-10,-3,-3,-22
1017,-13,21,-9,-42,-21,-1,-2,-23
1018,-21,13,-13,-46,-35,-10,-2,-9
1019,-16,12,-15,-60,-32,-10,-3,-12
1020,-9,18,-8,-56,-32,-9,-2,-1
1021,-5,13,-23,-56,-29,-9,3,-8
1022,-12,1,-22,-59,-21,-2,-5,-15
1023,-9,-4,-11,-56,-25,-6,-7,-14
1024,-6,2,-8,-50,-25,-11,-9,-18
1025,-14,3,-19,-49,-34,-12,-17,-15
1026,-17,-3,-28,-54,-33,-12,-20,-23
1027,-12,0,-30,-58,-33,-21,-21,-24
1028,-8,8,-33,-64,-36,-22,-19,-16
1029,-17,4,-30,-59,-35,-14,-21,-20
1030,-24,0,-31,-51,-35,-18,-21,-20
1031,-29,-6,-30,-60,-32,-14,-17,-21
1032,-20,0,-20,-50,-37,-8,-14,-17
1033,-17,7,-17,-45,-39,-14,-12,-15
1034,-21,-3,-14,-57,-37,-12,-15,-17
1035,-21,-8,-26,-60,-51,-21,-20,-28
1036,-22,-7,-30,-65,-56,-24,-30,-34
1037,-22,-3,-19,-63,-49,-20,-33,-27
1038,-23,0,-19,-55,-35,-24,-29,-26
1039,-26,-5,-23,-53,-35,-26,-25,-25
1040,-27,0,-19,-53,-44,-22,-25,-25
1041,-28,0,-21,-53,-44,-26,-27,-26
1042,-26,-9,-25,-56,-45,-24,-28,-27
1043,-23,-12,-31,-59,-47,-27,-25,-31
1044,-24,-5,-30,-58,-58,-37,-23,-29
1045,-22,0,-24,-54,-56,-30,-22,-21
1046,-23,-5,-26,-52,-46,-24,-25,-21
1047,-26,-1,-26,-48,-46,-27,-23,-23
1048,-23,-6,-22,-54,-46,-29,-26,-25
1049,-24,-10,-17,-52,-43,-30,-32,-26
1050,-27,-1,-14,-44,-40,-30,-30,-23
1051,-25,0,-17,-41,-43,-29,-25,-21
1052,-24,-6,-9,-41,-44,-25,-26,-23
1053,-23,-5,-4,-41,-46,-24,-26,-23
1054,-18,-6,-9,-41,-45,-24,-25,-22
1055,-19,-8,-13,-40,-47,-23,-24,-19
1056,-21,-10,-17,-45,-49,-24,-26,-22
1057,-16,-11,-14,-46,-46,-27,-25,-24
1058,-15,-10,-12,-45,-45,-26,-23,-24
1059,-16,-8,-10,-37,-41,-28,-24,-22
1060,-16,-11,-10,-34,-38,-24,-26,-26
1061,-19,-11,-6,-33,-39,-22,-25,-28
1062,-22,-8,0,-28,-41,-21,-21,-24
1063,-21,-5,-6,-29,-40,-17,-19,-21
1064,-15,-5,-6,-30,-37,-16,-17,-21
1065,-13,-4,-4,-32,-35,-16,-16,-21
1066,-17,-4,-5,-33,-36,-20,-17,-18
1067,-22,-5,-2,-32,-36,-19,-15,-20
1068,-22,-5,2,-28,-37,-18,-16,-21
1069,-24,-2,4,-24,-33,-17,-14,-20
1070,-23,2,6,-22,-29,-14,-14,-21
1071,-18,8,9,-16,-27,-15,-13,-15
1072,-19,7,7,-19,-26,-13,-13,-15
1073,-20,5,7,-23,-28,-10,-16,-18
1074,-19,6,7,-20,-30,-14,-12,-13
1075,-15,10,6,-21,-24,-8,-10,-10
1076,-13,11,8,-20,-18,-5,-7,-8
1077,-13,6,8,-18,-19,-3,-3,-7
1078,-13,4,14,-15,-20,-4,-4,-7
1079,-15,2,13,-14,-24,-6,-4,-9
1080,-14,-2,8,-18,-25,-6,-7,-13
1081,-11,0,9,-19,-25,-7,-8,-11
1082,-13,2,1,-22,-25,-7,-5,-11
1083,-12,4,1,-20,-23,-4,-5,-9
1084,-12,4,3,-20,-19,-5,-4,-9
1085,-15,4,4,-23,-17,0,-2,-10
1086,-15,6,8,-20,-16,-1,-1,-5
1087,-17,4,11,-21,-13,0,-2,-6
1088,-17,7,15,-21,-14,0,-1,-8
1089,-18,6,12,-24,-19,-4,-2,-9
1090,-20,3,13,-25,-19,-7,-4,-11
1091,-17,5,13,-29,-21,-15,-6,-8
1092,-17,9,12,-35,-20,-16,-5,-10
1093,-17,12,14,-33,-21,-13,-5,-8
1094,-20,12,11,-35,-22,-13,-6,-6
1095,-22,10,11,-34,-21,-14,-8,-8
1096,-20,11,11,-33,-21,-14,-6,-7
1097,-18,8,9,-35,-20,-14,-8,-7
1098,-17,10,8,-35,-20,-18,-7,-8
1099,-15,13,8,-35,-20,-19,-8,-7
1100,-16,13,8,-35,-17,-19,-8,-5
1101,-16,12,6,-38,-22,-18,-6,-3
1102,-16,10,3,-40,-20,-16,-5,-3
1103,-16,9,4,-39,-18,-15,-7,-4
1104,-17,8,4,-41,-19,-18,-5,-5
1105,-20,4,3,-44,-22,-21,-5,-5
1106,-23,3,3,-46,-24,-21,-8,-4
1107,-24,4,5,-47,-24,-19,-8,-4
1108,-26,7,5,-48,-21,-22,-7,-7
1109,-29,7,6,-50,-22,-25,-12,-8
1110,-29,8,5,-52,-24,-27,-14,-9
1111,-28,7,5,-53,-27,-30,-14,-9
1112,-27,8,7,-54,-28,-30,-16,-10
1113,-30,9,10,-56,-29,-30,-19,-10
1114,-31,10,11,-57,-28,-32,-19,-8
1115,-29,12,8,-59,-30,-35,-18,-6
1116,-27,14,6,-60,-30,-32,-17,-8
1117,-28,10,7,-58,-34,-34,-18,-9
1118,-27,8,6,-61,-34,-36,-19,-12
1119,-25,7,4,-63,-35,-36,-22,-12
1120,-25,4,0,-64,-36,-35,-21,-12
1121,-25,3,-1,-65,-35,-35,-19,-11
1122,-24,4,0,-62,-32,-36,-17,-9
1123,-24,5,0,-63,-32,-37,-18,-9
1124,-26,2,0,-64,-33,-37,-18,-10
1125,-29,0,0,-65,-35,-39,-18,-12
1126,-28,2,0,-66,-38,-37,-19,-13
1127,-27,4,3,-65,-38,-36,-20,-10
1128,-27,4,3,-65,-36,-37,-21,-12
1129,-29,3,0,-67,-40,-38,-21,-13
1130,-28,5,0,-66,-40,-39,-23,-11
1131,-27,5,0,-67,-41,-42,-24,-12
1132,-25,4,-4,-70,-42,-42,-25,-15
1133,-27,1,-3,-71,-43,-42,-26,-18
1134,-26,2,-3,-69,-43,-44,-28,-17
1135,-23,4,-1,-70,-43,-46,-28,-12
1136,-21,6,-2,-69,-43,-42,-25,-14
1137,-19,9,-3,-69,-46,-42,-22,-14
1138,-17,5,-5,-71,-44,-40,-22,-13
1139,-17,0,-7,-75,-46,-40,-23,-14
1140,-17,0,-9,-77,-48,-44,-26,-12
1141,-20,-4,-11,-80,-49,-46,-26,-12
1142,-21,-4,-10,-79,-53,-46,-24,-14
1143,-20,-3,-6,-80,-50,-46,-20,-16
1144,-21,-9,-5,-80,-48,-42,-24,-18
1145,-23,-12,-6,-79,-54,-43,-25,-16
1146,-26,-12,-4,-81,-56,-46,-24,-16
1147,-23,-7,-5,-82,-51,-46,-24,-16
1148,-20,-3,-9,-80,-53,-44,-25,-18
1149,-23,-5,-8,-82,-53,-38,-25,-17
1150,-20,-4,-4,-84,-50,-40,-28,-13
1151,-21,-3,-8,-86,-55,-38,-30,-16
1152,-23,-2,-5,-86,-60,-33,-27,-18
1153,-19,0,-5,-83,-53,-31,-20,-13
1154,-16,-6,-4,-83,-51,-24,-19,-18
1155,-13,-11,2,-75,-46,-28,-23,-19
1156,-20,-10,10,-71,-40,-31,-18,-20
1157,-20,-2,4,-80,-37,-29,-19,-17
1158,-17,8,3,-74,-41,-16,-14,-16
1159,-15,16,0,-75,-36,-8,-8,-16
1160,-9,15,3,-79,-32,-9,-7,-11
1161,-11,5,-8,-71,-31,-6,-4,-14
1162,-6,8,-4,-66,-40,-4,-11,-17
1163,4,14,-1,-58,-29,0,-8,-9
