,I,II,v1,v2,v3,v4,v5,v6
623,-24,-80,12,-11,-19,-45,-13,1
624,-21,-72,7,-7,-19,-40,-12,-1
625,-15,-60,21,-6,-23,-40,-5,5
626,-20,-67,28,-2,-20,-38,4,5
627,-22,-62,18,-5,-26,-43,5,9
628,-25,-74,16,-23,-33,-35,6,2
629,-36,-84,22,-20,-27,-31,5,-4
630,-30,-71,38,-3,-26,-40,6,6
631,-35,-74,35,-8,-23,-29,13,6
632,-37,-70,34,-8,-24,-18,9,7
633,-27,-66,43,-1,-21,-24,9,4
634,-24,-69,38,1,-31,-15,6,2
635,-27,-74,24,2,-40,-25,3,5
636,-23,-77,17,-6,-30,-36,-3,-5
637,-13,-70,13,-5,-25,-36,-1,-15
638,-25,-65,0,8,-24,-36,-3,-14
639,-28,-56,7,3,-18,-29,-3,0
640,-12,-59,11,-8,-28,-31,-1,-2
641,-18,-76,9,-3,-35,-26,-14,-11
642,-27,-80,14,-1,-34,-32,-3,-9
643,-28,-70,9,0,-32,-30,6,-4
644,-19,-77,23,-1,-33,-25,-3,-1
645,-8,-74,30,-7,-30,-24,5,0
646,-23,-68,24,-1,-22,-20,12,4
647,-35,-77,30,5,-26,-27,8,4
648,-25,-72,36,-12,-44,-13,7,-4
649,-17,-65,29,-15,-44,-7,6,-12
650,-15,-71,19,-6,-40,-16,0,-11
651,-8,-69,18,-6,-30,-21,2,-4
652,-7,-57,18,-2,-19,-26,0,-12
653,-7,-60,23,-5,-17,-25,-7,-14
654,-20,-67,20,-7,-26,-21,0,-14
655,-28,-80,19,-1,-24,-21,-5,-20
656,-21,-69,27,-1,-31,-16,0,-21
657,-11,-50,31,2,-24,-10,8,-12
658,-9,-63,46,28,-21,-19,8,-1
659,-11,-76,27,18,-30,-27,15,-4
660,-13,-78,16,-5,-42,-25,2,-9
661,-10,-78,17,2,-43,-26,-13,-21
662,-16,-84,-10,-11,-43,-26,-20,-30
663,-23,-91,-16,-17,-41,-19,-19,-28
664,-20,-72,-17,-6,-36,-27,-14,-27
665,-6,-47,-1,-4,-21,-18,-7,-10
666,-6,-50,9,4,-10,-16,2,-9
667,-23,-50,-2,4,-24,-24,0,-19
668,-22,-59,3,-16,-37,-18,-7,-14
669,-19,-77,6,-25,-41,-21,-23,-22
670,-25,-73,9,-18,-45,-31,-24,-21
671,-29,-78,-5,-23,-43,-32,-6,-17
672,-26,-75,6,-22,-40,-31,-2,-23
673,-7,-57,32,-11,-33,-31,2,-13
674,-10,-70,23,-23,-36,-20,-7,-16
675,-29,-89,0,-20,-57,-23,-20,-31
676,-32,-91,-13,-32,-73,-31,-33,-39
677,-15,-89,-8,-45,-57,-41,-46,-41
678,-5,-67,-16,-28,-49,-55,-35,-37
679,-13,-63,-22,-19,-47,-46,-24,-28
680,-17,-78,-13,-22,-41,-47,-28,-34
681,-19,-87,0,-31,-48,-50,-38,-41
682,-24,-93,7,-31,-55,-46,-30,-37
683,-28,-94,-10,-28,-54,-41,-21,-37
684,-28,-92,-9,-37,-62,-35,-23,-33
685,-20,-89,0,-41,-58,-38,-22,-31
686,-20,-87,0,-40,-56,-44,-28,-25
687,-38,-84,0,-37,-60,-41,-24,-32
688,-39,-93,5,-38,-54,-40,-29,-38
689,-33,-98,6,-41,-47,-42,-40,-40
690,-36,-78,6,-40,-49,-40,-37,-44
691,-32,-78,-11,-30,-52,-41,-32,-37
692,-33,-91,-17,-31,-46,-35,-39,-42
693,-34,-88,-4,-35,-43,-32,-41,-52
694,-27,-88,-1,-32,-55,-46,-36,-44
695,-29,-88,-9,-32,-57,-39,-41,-44
696,-38,-96,-8,-36,-56,-33,-39,-45
697,-30,-100,-8,-42,-52,-37,-35,-42
698,-29,-89,0,-44,-57,-37,-32,-43
699,-36,-86,2,-38,-57,-37,-36,-46
700,-42,-98,0,-39,-51,-41,-41,-50
701,-43,-100,7,-44,-53,-38,-39,-52
702,-42,-92,18,-41,-60,-38,-38,-50
703,-37,-90,13,-38,-59,-36,-36,-43
704,-39,-99,11,-40,-58,-31,-38,-42
705,-36,-101,7,-46,-60,-38,-34,-46
706,-34,-102,3,-54,-67,-44,-40,-41
707,-35,-104,2,-50,-64,-38,-42,-44
708,-39,-106,-1,-50,-63,-41,-43,-52
709,-36,-107,1,-50,-59,-39,-47,-51
710,-34,-101,7,-50,-59,-38,-45,-54
711,-31,-100,1,-46,-60,-37,-48,-52
712,-33,-105,0,-46,-56,-34,-48,-52
713,-36,-104,-1,-47,-52,-34,-50,-58
714,-32,-97,4,-45,-61,-41,-49,-56
715,-28,-96,4,-46,-59,-37,-47,-53
716,-34,-96,4,-44,-55,-33,-42,-52
717,-29,-95,1,-42,-52,-36,-39,-51
718,-25,-94,9,-42,-61,-31,-40,-53
719,-24,-93,7,-40,-61,-34,-44,-57
720,-31,-101,-1,-42,-64,-36,-51,-60
721,-27,-97,-3,-39,-62,-35,-53,-62
722,-27,-92,0,-38,-63,-39,-52,-66
723,-31,-90,1,-40,-63,-33,-57,-62
724,-33,-96,1,-37,-55,-36,-53,-57
725,-32,-97,-4,-37,-48,-36,-49,-60
726,-34,-92,0,-38,-54,-34,-45,-58
727,-39,-89,4,-36,-52,-27,-44,-55
728,-40,-91,13,-33,-53,-27,-45,-47
729,-36,-93,7,-36,-57,-27,-42,-48
730,-38,-92,2,-43,-60,-28,-45,-53
731,-36,-88,6,-45,-52,-29,-47,-52
732,-35,-84,3,-45,-49,-27,-47,-52
733,-32,-84,-4,-47,-50,-27,-49,-53
734,-39,-80,-6,-51,-52,-28,-53,-56
735,-39,-78,-7,-49,-54,-28,-56,-55
736,-36,-77,-4,-47,-52,-31,-53,-58
737,-35,-77,-5,-46,-51,-30,-56,-56
738,-30,-82,-2,-43,-56,-35,-52,-54
739,-29,-91,-8,-45,-61,-37,-53,-58
740,-34,-94,-5,-46,-64,-39,-57,-54
741,-30,-89,-9,-48,-63,-42,-55,-55
742,-32,-90,-13,-55,-63,-41,-55,-57
743,-31,-88,-7,-53,-60,-38,-56,-56
744,-35,-82,-9,-51,-61,-37,-58,-56
745,-38,-81,-11,-47,-62,-33,-58,-57
746,-39,-85,-9,-45,-59,-33,-60,-60
747,-35,-83,-13,-51,-54,-35,-60,-59
748,-39,-82,-13,-57,-56,-39,-59,-60
749,-42,-83,-11,-58,-56,-39,-62,-56
750,-45,-82,-6,-56,-57,-44,-60,-51
751,-47,-81,-10,-63,-63,-43,-56,-54
752,-45,-79,-4,-63,-64,-36,-51,-50
753,-40,-75,-4,-55,-59,-33,-48,-47
754,-37,-78,-4,-63,-61,-32,-55,-46
755,-38,-87,-14,-67,-69,-43,-62,-50
756,-43,-84,-20,-69,-74,-51,-69,-55
757,-40,-75,-15,-67,-69,-51,-71,-61
758,-35,-70,-18,-54,-61,-47,-70,-61
759,-31,-68,-27,-52,-64,-42,-70,-57
760,-34,-70,-31,-60,-66,-44,-68,-61
761,-31,-80,-25,-57,-64,-50,-74,-56
762,-32,-84,-14,-51,-67,-60,-69,-55
763,-40,-80,-15,-57,-70,-55,-71,-63
764,-52,-90,-6,-56,-75,-53,-72,-58
765,-47,-89,-2,-55,-76,-56,-66,-57
766,-46,-84,3,-54,-73,-50,-64,-57
767,-46,-81,6,-41,-66,-44,-58,-49
768,-43,-78,0,-50,-70,-44,-60,-54
769,-36,-82,1,-60,-68,-46,-68,-50
770,-41,-78,-2,-54,-67,-45,-71,-39
771,-38,-65,-9,-56,-67,-43,-69,-50
772,-39,-66,-5,-56,-57,-39,-66,-53
773,-30,-64,-12,-56,-50,-33,-62,-47
774,-20,-58,-20,-51,-56,-33,-61,-50
775,-28,-68,-13,-47,-57,-33,-62,-45
776,-35,-75,-11,-48,-60,-37,-62,-43
777,-31,-69,-21,-58,-66,-40,-70,-48
778,-30,-70,-16,-67,-72,-38,-63,-54
779,-29,-65,-12,-56,-69,-42,-66,-53
780,-31,-67,-9,-51,-62,-39,-68,-54
781,-37,-74,-10,-49,-66,-28,-53,-57
782,-35,-66,-3,-44,-76,-28,-55,-47
783,-37,-61,0,-43,-62,-23,-62,-48
784,-26,-58,-7,-40,-59,-17,-62,-45
785,-9,-52,-18,-43,-63,-34,-67,-49
786,-19,-52,-25,-50,-67,-42,-72,-58
787,-22,-50,-34,-53,-73,-39,-66,-55
788,-24,-43,-33,-33,-58,-37,-59,-53
789,-32,-40,-22,-28,-46,-25,-56,-46
790,-27,-42,-22,-42,-50,-26,-49,-46
791,-32,-43,-23,-37,-48,-23,-51,-49
792,-35,-47,-12,-35,-59,-19,-50,-40
793,-37,-47,-17,-39,-60,-25,-51,-42
794,-40,-48,-9,-39,-59,-25,-59,-36
795,-27,-38,-13,-39,-57,-21,-50,-36
796,-27,-34,-15,-38,-44,-22,-48,-37
797,-34,-41,-13,-31,-48,-23,-52,-34
798,-35,-45,-14,-29,-53,-18,-58,-33
799,-36,-52,-20,-41,-64,-24,-62,-43
800,-36,-49,-24,-43,-72,-34,-57,-46
801,-34,-39,-24,-36,-62,-26,-57,-37
802,-37,-35,-34,-37,-52,-24,-53,-44
803,-42,-33,-30,-29,-51,-22,-50,-45
804,-44,-46,-12,-31,-53,-23,-54,-46
805,-52,-56,0,-28,-52,-17,-54,-47
806,-54,-50,9,-19,-47,-17,-54,-37
807,-48,-41,5,-19,-36,-19,-53,-36
808,-45,-33,6,-15,-38,-8,-46,-32
809,-37,-25,0,-23,-53,-13,-35,-29
810,-32,-31,6,-28,-55,-20,-42,-25
811,-31,-34,0,-28,-60,-23,-51,-29
812,-38,-40,-8,-40,-57,-31,-54,-45
813,-37,-46,0,-38,-50,-29,-56,-37
814,-42,-41,-5,-23,-48,-25,-57,-40
815,-49,-39,-3,-10,-43,-15,-55,-39
816,-45,-42,-2,-7,-29,-19,-48,-45
817,-51,-35,8,-16,-37,-34,-53,-47
818,-52,-38,22,-28,-62,-43,-53,-35
819,-47,-35,24,-33,-64,-37,-52,-30
820,-57,-36,33,-37,-65,-35,-50,-25
821,-56,-43,30,-45,-66,-36,-50,-28
822,-58,-39,35,-33,-49,-33,-54,-28
823,-49,-30,37,-28,-46,-37,-47,-24
824,-45,-34,29,-43,-43,-42,-53,-32
825,-43,-41,25,-41,-55,-58,-55,-32
826,-46,-29,19,-40,-65,-66,-53,-25
827,-34,-16,18,-38,-47,-55,-52,-9
828,-32,-8,12,-22,-35,-40,-31,-8
829,-19,4,9,-16,-21,-21,-24,-4
830,-13,10,6,-9,-8,-10,-16,1
831,-12,12,12,-2,-3,-1,-15,9
832,-5,11,14,-9,-6,4,-14,10
833,-7,9,12,-10,-17,1,-21,4
834,-7,9,10,-6,-29,-3,-22,6
835,-2,11,11,-6,-34,-15,-26,6
836,1,11,5,-4,-15,-15,-25,-6
837,0,8,8,-4,-28,-16,-24,-5
838,3,7,1,-10,-30,-19,-27,-3
839,0,3,10,-20,-25,-18,-32,-3
840,3,5,-2,-21,-34,-18,-30,5
841,-2,3,-12,-27,-36,-24,-28,-3
842,0,0,-7,-22,-37,-27,-29,0
843,-2,1,-9,-23,-46,-28,-26,0
844,-4,0,-14,-38,-43,-32,-35,-7
845,-18,-14,-11,-40,-50,-33,-32,-6
846,-18,-12,-10,-46,-59,-39,-32,0
847,-25,-19,-9,-49,-52,-36,-36,-5
848,-35,-23,-6,-45,-53,-36,-39,-4
849,-30,-24,-10,-46,-54,-45,-40,-16
850,-26,-19,-6,-40,-55,-47,-46,-20
851,-25,-19,4,-36,-55,-42,-47,-16
852,-30,-23,9,-41,-55,-37,-50,-18
853,-37,-40,-1,-42,-63,-36,-57,-23
854,-35,-44,1,-36,-68,-39,-61,-23
855,-33,-42,5,-36,-64,-47,-63,-23
856,-43,-49,0,-43,-59,-55,-61,-41
857,-43,-50,-7,-44,-66,-56,-59,-44
858,-38,-52,-12,-52,-69,-46,-59,-36
859,-40,-59,2,-57,-66,-44,-64,-35
860,-41,-59,5,-58,-73,-48,-60,-29
861,-37,-59,-9,-63,-70,-52,-64,-35
862,-37,-64,-6,-57,-73,-57,-67,-38
863,-36,-55,-7,-64,-77,-65,-62,-38
864,-34,-59,5,-68,-58,-64,-72,-45
865,-43,-73,7,-62,-68,-60,-69,-40
866,-43,-69,5,-60,-85,-56,-71,-43
867,-41,-65,18,-58,-72,-62,-78,-33
868,-45,-75,23,-60,-76,-53,-64,-45
869,-40,-71,2,-60,-86,-59,-60,-36
870,-33,-75,19,-58,-79,-65,-69,-36
871,-38,-71,27,-69,-85,-60,-78,-36
872,-51,-85,24,-87,-83,-71,-92,-46
873,-53,-88,25,-89,-74,-80,-88,-60
874,-49,-100,28,-65,-116,-72,-89,-58
875,-35,-90,51,-55,-96,-62,-86,-34
876,-70,-97,67,-28,-73,-44,-86,-59
877,-40,-80,76,22,-43,-40,-77,-40
878,-41,-76,115,97,2,-14,-52,-25
879,-35,-57,99,164,63,7,-33,-32
880,-1,-50,150,217,104,32,-5,-10
881,36,-71,86,271,128,72,12,-35
882,131,-35,68,247,113,127,31,4
883,190,22,23,252,135,201,116,52
884,258,85,-32,229,203,294,192,118
885,367,207,-104,228,247,412,302,214
886,426,316,-173,220,300,558,446,323
887,475,420,-192,233,394,698,560,404
888,520,485,-228,238,458,824,676,450
889,528,538,-240,291,544,920,731,554
890,544,615,-215,274,631,993,854,625
891,548,724,-194,328,731,1129,926,721
892,552,760,-171,321,834,1198,1007,809
893,558,742,-190,210,813,1186,1036,834
894,471,672,-212,152,706,1086,1004,839
895,422,627,-199,-2,567,862,883,752
896,349,566,-221,-112,371,621,716,639
897,290,488,-167,-170,232,412,554,560
898,196,420,-166,-233,111,250,418,472
899,124,358,-149,-308,-9,107,297,392
900,53,316,-181,-338,-131,13,228,301
901,-12,269,-163,-427,-211,-42,143,234
902,-18,230,-174,-451,-260,-114,49,179
903,-50,177,-190,-487,-295,-140,25,128
904,-57,142,-221,-476,-318,-147,-3,139
905,-62,111,-199,-454,-325,-107,3,125
906,-29,124,-205,-410,-293,-103,8,138
907,-42,95,-193,-382,-282,-94,15,119
908,-26,87,-190,-328,-253,-93,-5,90
909,-13,45,-183,-261,-248,-79,-13,69
910,11,15,-173,-203,-194,-60,-46,49
911,-15,-8,-152,-167,-199,-45,-47,20
912,6,12,-168,-161,-153,-24,-54,18
913,2,15,-168,-113,-115,11,-20,25
914,12,44,-162,-81,-65,62,19,51
915,20,51,-144,-44,-41,83,48,68
916,43,63,-104,-21,-22,82,56,60
917,30,51,-101,-22,-29,61,47,44
918,16,61,-78,-21,-34,57,49,47
919,14,46,-66,-16,-31,45,42,41
920,10,52,-38,3,-39,59,36,40
921,4,38,-43,9,-34,38,34,28
922,-10,16,-23,5,-29,39,28,13
923,-6,17,-15,16,-26,4,22,3
924,-18,9,-10,25,-29,-3,9,-9
925,-18,12,-12,27,-33,-10,-5,-7
926,-30,-11,-17,12,-41,-17,-19,-9
927,-32,-15,-22,10,-42,-29,-32,-23
928,-32,-27,-26,22,-50,-38,-26,-11
929,-45,-38,-29,29,-42,-28,-29,-14
930,-50,-49,-36,28,-41,-34,-32,-19
931,-58,-54,-26,27,-47,-24,-35,-19
932,-65,-59,-21,22,-48,-38,-35,-16
933,-78,-51,-12,28,-54,-46,-33,-17
934,-70,-57,-13,22,-51,-38,-37,-14
935,-62,-52,-2,24,-48,-33,-40,-18
936,-57,-55,-4,31,-44,-33,-46,-11
937,-62,-58,-3,37,-42,-39,-42,-12
938,-56,-58,0,53,-27,-33,-48,-11
939,-50,-58,1,49,-30,-34,-44,-5
940,-49,-61,-3,36,-23,-27,-39,-10
941,-50,-64,-1,38,-34,-29,-49,-11
942,-49,-73,-11,39,-37,-35,-47,-22
943,-62,-86,-9,36,-41,-39,-44,-25
944,-59,-85,-17,30,-47,-49,-49,-32
945,-60,-83,-5,31,-38,-47,-52,-29
946,-58,-81,-8,27,-29,-50,-53,-25
947,-60,-79,-1,26,-29,-53,-56,-28
948,-59,-77,0,32,-33,-46,-57,-24
949,-58,-80,-1,25,-39,-55,-50,-24
950,-56,-77,4,29,-40,-50,-47,-20
951,-57,-72,9,28,-40,-53,-43,-16
952,-53,-76,8,26,-36,-56,-49,-20
953,-63,-85,4,28,-46,-57,-49,-19
954,-63,-90,-5,17,-43,-59,-52,-31
955,-57,-90,1,15,-36,-60,-58,-29
956,-55,-90,-5,10,-30,-59,-53,-29
957,-59,-95,-1,14,-29,-57,-54,-32
958,-58,-94,-3,18,-31,-55,-57,-26
959,-56,-91,-3,18,-31,-53,-53,-25
960,-53,-91,0,20,-33,-49,-51,-23
961,-59,-98,2,14,-34,-50,-49,-24
962,-53,-96,0,21,-29,-50,-49,-25
963,-47,-99,0,25,-33,-55,-49,-27
964,-50,-101,-5,18,-32,-52,-46,-37
965,-50,-97,-1,16,-29,-52,-41,-27
966,-48,-102,-2,17,-23,-46,-40,-27
967,-51,-102,1,22,-19,-43,-43,-30
968,-53,-100,2,26,-18,-50,-42,-31
969,-57,-98,-5,24,-14,-50,-41,-33
970,-46,-96,-4,31,-11,-37,-46,-32
971,-40,-98,7,34,-13,-36,-47,-32
972,-45,-98,1,31,-22,-37,-41,-31
973,-48,-99,-5,27,-30,-42,-42,-26
974,-44,-104,-4,23,-23,-41,-41,-33
975,-42,-93,6,27,-15,-39,-40,-25
976,-41,-86,9,34,-5,-39,-34,-23
977,-46,-88,5,35,-7,-39,-27,-25
978,-44,-92,4,32,-8,-27,-32,-28
979,-39,-87,11,36,-1,-21,-28,-28
980,-34,-84,9,48,0,-17,-13,-14
981,-29,-94,-5,45,12,-15,-9,2
982,-21,-80,-5,48,15,-4,-3,-5
983,-15,-67,3,55,15,3,1,-9
984,-23,-75,8,62,23,5,0,-9
985,-30,-66,1,67,15,1,7,-5
986,-16,-64,-2,61,13,6,2,-9
987,-9,-69,4,64,23,15,0,4
988,-8,-51,-12,73,25,10,11,6
989,-4,-46,-22,77,36,6,15,9
990,3,-52,-19,83,46,19,19,15
991,12,-33,-18,81,41,26,27,16
992,17,-33,-13,90,52,41,36,24
993,20,-32,-13,97,57,58,53,46
994,27,-23,-15,98,60,57,63,45
995,28,-12,-19,94,62,65,71,53
996,41,-7,-22,99,66,82,79,68
997,44,-5,-27,102,66,90,90,72
998,49,-6,-34,95,78,95,87,70
999,57,-7,-24,99,92,97,89,69
1000,48,5,-16,118,94,109,108,68
1001,54,15,-26,129,96,127,134,92
1002,74,17,-24,147,102,148,127,97
1003,79,22,-15,146,99,152,128,98
1004,74,13,-27,129,95,143,138,102
1005,80,7,-38,122,97,146,139,96
1006,93,15,-40,128,94,147,148,99
1007,103,18,-33,132,105,169,161,117
1008,97,39,-24,155,130,176,171,130
1009,93,47,-29,152,128,182,189,140
1010,92,44,-28,137,121,200,189,140
1011,92,46,-24,138,122,202,190,131
1012,106,49,-32,135,121,189,199,135
1013,122,47,-55,127,126,195,205,146
1014,119,56,-55,137,138,204,202,156
1015,121,63,-39,132,145,210,218,160
1016,115,70,-35,141,145,212,221,171
1017,105,70,-50,145,138,215,213,170
1018,104,71,-53,113,141,220,221,157
1019,107,76,-47,117,137,235,222,156
1020,109,94,-46,141,133,221,221,168
1021,119,89,-53,130,143,224,231,172
1022,116,82,-56,119,145,227,231,174
1023,116,81,-51,119,148,230,222,162
1024,112,77,-53,119,143,235,219,171
1025,110,68,-63,124,134,228,215,164
1026,105,71,-53,119,128,220,216,149
1027,114,76,-43,105,123,219,218,157
1028,106,72,-33,108,125,213,225,161
1029,91,68,-39,114,126,199,213,151
1030,90,57,-44,94,119,186,190,140
1031,74,44,-38,95,110,181,168,113
1032,62,51,-39,95,98,172,154,114
1033,64,41,-39,98,103,172,148,106
1034,62,40,-39,106,99,170,146,97
1035,68,37,-39,95,90,156,142,97
1036,64,24,-34,75,83,140,140,97
1037,53,27,-41,88,73,124,126,76
1038,47,7,-43,82,58,106,101,64
1039,36,-12,-39,70,56,93,80,50
1040,30,-8,-28,68,48,80,72,43
1041,32,-14,-27,78,49,75,61,47
1042,17,-24,-22,71,57,75,68,34
1043,10,-20,-10,74,54,61,60,27
1044,7,-33,-3,66,40,52,46,28
1045,-1,-32,-9,64,38,55,44,19
1046,-15,-36,-7,65,29,54,39,18
1047,-16,-42,-2,62,35,49,33,10
1048,-9,-39,-3,57,27,48,27,4
1049,-4,-40,-4,56,22,47,20,5
1050,-13,-62,-16,45,20,34,14,-6
1051,-16,-64,-14,37,16,15,0,-8
1052,-11,-60,2,39,10,1,-2,-13
1053,-13,-46,3,42,3,0,-1,-11
1054,-27,-61,0,31,8,3,-8,-13
1055,-35,-76,-1,34,6,-1,-13,-17
1056,-28,-66,1,32,-6,-1,-10,-18
1057,-30,-65,13,30,-2,4,-16,-16
1058,-23,-73,16,40,-2,-5,-16,-8
1059,-17,-73,2,38,-8,-13,-8,-15
1060,-19,-73,0,29,-10,-12,-19,-17
1061,-11,-65,5,27,-10,-15,-25,-14
1062,-14,-71,-9,19,-4,-15,-30,-24
1063,-21,-86,-11,20,-7,-12,-34,-28
1064,-19,-74,-10,24,-15,-26,-30,-32
1065,-17,-70,-7,24,-10,-24,-30,-23
1066,-17,-80,-6,22,-6,-14,-31,-24
1067,-15,-75,-4,24,-7,-15,-25,-24
1068,-14,-78,7,22,-14,-25,-20,-18
1069,-20,-97,8,19,-20,-33,-34,-23
1070,-30,-97,10,18,-22,-34,-37,-24
1071,-30,-99,1,14,-23,-36,-28,-28
1072,-24,-96,3,14,-25,-34,-35,-32
1073,-24,-87,22,17,-19,-33,-39,-32
1074,-23,-83,17,13,-12,-35,-40,-31
1075,-24,-85,0,15,-24,-36,-43,-32
1076,-28,-91,-7,11,-32,-34,-50,-39
1077,-23,-93,-4,7,-23,-41,-56,-42
1078,-23,-85,-7,7,-17,-49,-50,-40
1079,-28,-86,-7,12,-16,-48,-52,-39
1080,-31,-91,-1,16,-18,-53,-53,-40
1081,-33,-97,0,5,-20,-52,-51,-40
1082,-36,-100,15,6,-24,-49,-42,-35
1083,-32,-95,11,10,-24,-50,-41,-36
1084,-33,-102,11,3,-30,-49,-48,-35
1085,-35,-110,6,1,-37,-55,-51,-38
1086,-40,-108,-5,-4,-33,-58,-62,-40
1087,-43,-104,0,-5,-30,-59,-62,-41
1088,-44,-101,0,-1,-29,-61,-59,-45
1089,-46,-97,1,0,-29,-61,-61,-44
1090,-45,-94,3,-1,-31,-66,-61,-48
1091,-41,-96,0,2,-34,-70,-65,-44
1092,-41,-103,2,2,-30,-69,-66,-44
1093,-50,-107,1,-1,-29,-64,-70,-54
1094,-48,-105,4,2,-34,-72,-70,-47
1095,-45,-102,6,1,-34,-73,-72,-44
1096,-49,-100,5,0,-23,-67,-69,-44
1097,-50,-99,11,0,-25,-71,-65,-41
1098,-51,-97,20,-3,-32,-68,-61,-44
1099,-53,-94,19,-3,-37,-71,-65,-47
1100,-55,-98,13,-4,-38,-72,-69,-49
1101,-57,-99,14,-4,-34,-71,-68,-48
1102,-55,-97,12,-3,-29,-74,-71,-49
1103,-58,-103,14,-8,-28,-72,-77,-52
1104,-60,-104,13,-6,-29,-75,-76,-51
1105,-62,-104,14,-10,-33,-80,-74,-52
1106,-64,-105,15,-13,-36,-78,-73,-50
1107,-61,-98,17,-14,-38,-80,-70,-44
1108,-61,-101,19,-16,-40,-81,-68,-45
1109,-67,-104,16,-15,-43,-79,-67,-48
1110,-66,-105,15,-16,-43,-81,-71,-48
1111,-67,-107,16,-18,-42,-81,-75,-48
1112,-66,-104,11,-19,-40,-80,-76,-49
1113,-69,-107,12,-18,-39,-79,-79,-53
1114,-67,-102,10,-14,-36,-79,-77,-53
1115,-66,-97,16,-13,-38,-82,-77,-51
1116,-64,-96,20,-13,-36,-81,-75,-52
1117,-65,-91,20,-12,-37,-82,-73,-51
1118,-64,-89,19,-12,-36,-78,-74,-50
1119,-63,-89,21,-13,-35,-80,-76,-49
1120,-63,-88,17,-14,-34,-79,-77,-49
1121,-63,-94,12,-15,-38,-78,-76,-50
1122,-60,-98,8,-16,-36,-79,-75,-52
1123,-57,-96,14,-18,-37,-82,-75,-51
1124,-56,-102,11,-20,-40,-82,-75,-51
1125,-58,-105,9,-21,-44,-83,-73,-51
1126,-59,-110,8,-24,-45,-81,-74,-49
1127,-60,-113,9,-24,-44,-80,-75,-50
1128,-61,-110,5,-28,-45,-80,-73,-55
1129,-65,-111,9,-27,-42,-78,-72,-56
1130,-60,-110,12,-20,-41,-79,-73,-54
1131,-62,-115,15,-24,-42,-77,-71,-55
1132,-63,-110,18,-23,-41,-75,-70,-53
1133,-61,-106,19,-20,-39,-79,-68,-52
1134,-60,-105,20,-17,-44,-74,-69,-55
1135,-60,-108,22,-20,-47,-78,-71,-54
1136,-60,-108,17,-25,-42,-82,-72,-56
1137,-58,-106,12,-24,-41,-85,-72,-58
1138,-58,-104,7,-17,-42,-86,-74,-60
1139,-57,-100,9,-20,-37,-85,-73,-56
1140,-53,-98,2,-25,-38,-82,-72,-55
1141,-49,-100,0,-20,-43,-77,-75,-53
1142,-48,-103,-2,-22,-41,-77,-70,-54
1143,-54,-102,-3,-27,-41,-75,-71,-52
1144,-50,-104,0,-23,-42,-76,-69,-47
1145,-46,-101,-3,-27,-41,-77,-62,-46
1146,-50,-102,-2,-27,-35,-76,-63,-48
1147,-61,-110,1,-23,-40,-79,-65,-51
1148,-61,-109,6,-28,-45,-79,-69,-55
1149,-59,-110,2,-34,-51,-83,-74,-57
1150,-58,-113,-8,-36,-56,-80,-79,-62
1151,-58,-113,0,-32,-56,-82,-76,-62
1152,-54,-106,-1,-30,-56,-90,-75,-61
1153,-51,-100,-4,-28,-56,-90,-75,-56
1154,-53,-106,-9,-36,-53,-85,-76,-61
1155,-55,-114,-3,-35,-52,-83,-76,-62
1156,-51,-102,1,-28,-50,-86,-68,-53
1157,-49,-101,3,-31,-47,-88,-72,-52
1158,-47,-102,7,-23,-45,-85,-70,-54
1159,-44,-102,4,-25,-49,-89,-62,-55
1160,-44,-103,7,-26,-50,-87,-60,-46
1161,-42,-105,3,-28,-49,-90,-61,-41
1162,-43,-106,-10,-34,-42,-86,-65,-51
1163,-45,-111,-7,-32,-40,-78,-64,-56
1164,-48,-108,-10,-29,-46,-79,-65,-50
1165,-48,-99,-8,-29,-49,-82,-63,-44
1166,-42,-109,-9,-32,-52,-81,-67,-45
1167,-47,-119,-16,-31,-57,-78,-62,-52
1168,-54,-122,-26,-31,-57,-87,-64,-53
1169,-54,-128,-20,-40,-48,-87,-74,-48
1170,-46,-119,-14,-40,-45,-87,-69,-47
1171,-47,-118,-18,-40,-55,-88,-66,-53
1172,-52,-124,-10,-39,-51,-78,-65,-49
1173,-49,-113,-3,-33,-52,-80,-58,-46
1174,-43,-111,-3,-34,-56,-79,-61,-51
1175,-42,-117,-8,-39,-54,-78,-64,-45
1176,-40,-110,-12,-33,-51,-82,-61,-42
1177,-41,-114,-17,-36,-53,-88,-62,-51
1178,-37,-106,-27,-38,-55,-76,-67,-52
1179,-33,-98,-25,-39,-55,-77,-67,-52
1180,-36,-108,-32,-41,-55,-81,-62,-56
1181,-41,-107,-29,-36,-55,-79,-58,-49
1182,-40,-101,-18,-26,-53,-85,-56,-52
1183,-41,-98,-15,-27,-55,-87,-56,-44
1184,-46,-114,-8,-37,-51,-85,-57,-37
1185,-48,-115,-19,-44,-49,-87,-57,-54
1186,-50,-111,-25,-43,-56,-80,-62,-50
1187,-52,-115,-15,-38,-56,-72,-61,-40
1188,-46,-108,-1,-30,-55,-81,-55,-36
1189,-50,-110,-10,-29,-70,-75,-45,-33
1190,-53,-117,-14,-40,-70,-65,-52,-40
1191,-47,-109,-6,-37,-63,-69,-55,-41
1192,-42,-107,-23,-42,-59,-74,-57,-45
1193,-44,-115,-35,-49,-59,-79,-60,-47
1194,-48,-103,-37,-47,-55,-81,-57,-49
1195,-43,-97,-18,-41,-45,-76,-57,-45
