,I,II,v1,v2,v3,v4,v5,v6
598,-6,-20,-13,-94,-112,-126,-113,-82
599,-18,-28,-18,-90,-134,-137,-118,-85
600,-10,-44,-26,-105,-145,-150,-136,-95
601,-13,-62,-26,-118,-161,-165,-151,-111
602,-21,-73,-45,-137,-171,-163,-165,-125
603,-28,-81,-51,-131,-181,-165,-164,-134
604,-10,-75,-41,-122,-190,-177,-166,-126
605,-14,-83,-29,-125,-182,-183,-166,-132
606,-24,-80,-24,-127,-184,-184,-164,-128
607,-29,-88,-32,-128,-187,-184,-160,-138
608,-27,-87,-12,-116,-193,-182,-165,-141
609,-25,-86,-11,-125,-180,-191,-173,-144
610,-38,-82,-12,-124,-171,-194,-173,-149
611,-33,-81,-24,-117,-174,-205,-156,-144
612,-43,-91,-19,-122,-187,-194,-160,-149
613,-44,-92,-14,-127,-178,-182,-163,-143
614,-52,-100,-11,-129,-179,-190,-156,-131
615,-56,-96,-21,-133,-182,-194,-158,-131
616,-59,-91,-14,-126,-191,-195,-153,-118
617,-65,-89,-15,-127,-184,-185,-146,-127
618,-67,-92,-12,-130,-176,-184,-157,-127
619,-68,-95,-16,-138,-180,-182,-172,-128
620,-69,-83,-13,-131,-176,-184,-167,-119
621,-69,-75,-12,-126,-182,-182,-162,-120
622,-72,-78,-15,-123,-177,-174,-164,-131
623,-63,-77,-20,-128,-181,-173,-162,-128
624,-63,-86,-7,-135,-174,-178,-152,-116
625,-77,-92,-10,-141,-174,-180,-156,-115
626,-77,-77,-18,-126,-187,-177,-164,-121
627,-77,-75,-11,-118,-182,-177,-161,-125
628,-73,-79,-3,-130,-176,-175,-156,-133
629,-67,-75,-4,-134,-181,-175,-166,-117
630,-81,-85,14,-103,-167,-172,-178,-124
631,-71,-94,21,-90,-171,-177,-185,-131
632,-62,-78,7,-101,-167,-176,-163,-126
633,-62,-66,-2,-123,-164,-175,-159,-134
634,-57,-101,-13,-115,-183,-163,-180,-143
635,-41,-100,-19,-113,-202,-153,-160,-133
636,-74,-104,3,-72,-167,-182,-208,-141
637,-50,-129,32,-1,-136,-157,-202,-149
638,-73,-162,75,94,-78,-124,-172,-171
639,-45,-178,87,140,-29,-103,-172,-194
640,-41,-184,165,179,10,-122,-176,-198
641,-3,-172,145,249,21,-82,-164,-191
642,75,-95,154,233,91,0,-73,-113
643,116,-17,139,204,139,95,68,-9
644,128,121,107,132,188,208,208,97
645,180,206,30,48,209,319,300,181
646,233,332,-27,-67,159,413,432,274
647,280,472,-94,-198,165,470,597,457
648,291,655,-178,-362,139,605,764,593
649,310,823,-271,-442,139,746,890,784
650,354,972,-408,-589,126,849,1083,966
651,323,1171,-538,-706,118,938,1198,1088
652,364,1279,-685,-795,123,1015,1293,1160
653,365,1274,-786,-923,90,991,1283,1183
654,330,1182,-876,-971,-64,822,1206,1150
655,224,1062,-853,-1057,-227,592,967,993
656,171,863,-861,-1142,-403,275,680,743
657,68,691,-829,-1108,-603,-38,385,529
658,-6,499,-801,-1096,-700,-255,126,368
659,-80,368,-694,-1078,-818,-459,-87,166
660,-122,225,-667,-1041,-943,-609,-258,21
661,-174,116,-583,-1047,-1004,-721,-350,-83
662,-182,42,-510,-988,-1002,-749,-418,-154
663,-160,-15,-428,-889,-937,-735,-429,-170
664,-142,-67,-382,-776,-850,-667,-438,-182
665,-136,-143,-296,-666,-777,-615,-382,-188
666,-122,-163,-267,-583,-681,-539,-374,-205
667,-117,-207,-206,-493,-610,-511,-336,-223
668,-100,-231,-171,-384,-546,-467,-310,-204
669,-84,-243,-136,-324,-474,-424,-269,-191
670,-60,-230,-119,-271,-412,-390,-254,-196
671,-68,-229,-78,-236,-363,-353,-228,-196
672,-69,-204,-64,-204,-279,-309,-206,-177
673,-99,-184,-48,-168,-239,-283,-183,-192
674,-82,-157,-17,-133,-226,-262,-191,-160
675,-84,-139,-25,-123,-218,-258,-171,-150
676,-81,-118,-5,-110,-204,-256,-177,-150
677,-87,-111,-1,-83,-200,-252,-167,-148
678,-93,-92,20,-47,-200,-263,-153,-140
679,-96,-96,10,-49,-198,-241,-164,-123
680,-92,-93,-5,-48,-177,-210,-155,-125
681,-81,-70,-1,-28,-160,-194,-149,-125
682,-85,-81,2,-24,-140,-192,-132,-122
683,-95,-71,-9,-28,-132,-189,-131,-112
684,-80,-72,9,-41,-111,-191,-119,-107
685,-59,-66,6,-37,-100,-187,-120,-103
686,-64,-74,8,-33,-73,-172,-117,-97
687,-64,-68,13,-34,-66,-178,-109,-98
688,-56,-65,10,-34,-67,-151,-103,-86
689,-53,-76,4,-39,-73,-150,-95,-76
690,-60,-70,-9,-35,-71,-142,-82,-71
691,-69,-65,4,-30,-62,-150,-77,-68
692,-60,-67,18,-22,-62,-172,-78,-84
693,-68,-64,22,-24,-71,-177,-77,-87
694,-84,-72,-1,-19,-71,-175,-83,-92
695,-84,-69,8,-9,-47,-162,-79,-85
696,-67,-61,7,-11,-40,-155,-81,-85
697,-61,-55,18,3,-37,-146,-92,-83
698,-63,-66,22,32,-43,-148,-90,-57
699,-57,-70,9,34,-62,-154,-76,-54
700,-58,-75,14,31,-56,-140,-76,-60
701,-64,-70,33,30,-59,-134,-82,-63
702,-62,-65,28,31,-46,-145,-64,-66
703,-71,-73,24,39,-46,-140,-63,-61
704,-54,-54,6,37,-37,-135,-74,-70
705,-40,-29,28,39,-26,-130,-68,-64
706,-38,-34,28,46,-10,-116,-60,-54
707,-32,-38,19,48,-11,-125,-68,-55
708,-19,-33,13,46,-14,-113,-62,-55
709,-17,-40,18,54,-16,-124,-57,-55
710,-23,-37,27,75,-9,-123,-52,-55
711,-30,-29,28,71,-14,-122,-34,-44
712,-15,-31,40,67,-24,-125,-33,-44
713,-15,-30,53,72,-27,-131,-47,-45
714,-16,-34,24,63,-24,-132,-52,-57
715,-15,-43,10,70,-20,-132,-56,-56
716,-15,-47,0,64,-12,-128,-67,-58
717,-14,-44,5,62,-11,-130,-65,-70
718,-24,-43,3,83,-4,-139,-66,-56
719,-24,-29,7,93,-1,-137,-50,-42
720,-10,-26,9,82,-14,-123,-39,-59
721,-14,-35,27,88,-12,-108,-46,-52
722,-7,-39,35,97,-13,-106,-34,-40
723,-5,-39,14,102,-23,-113,-33,-46
724,-1,-46,16,95,-15,-116,-48,-57
725,15,-32,32,93,0,-119,-48,-47
726,12,-23,26,96,25,-112,-41,-42
727,-9,-43,35,107,18,-121,-46,-51
728,-5,-28,43,109,-1,-112,-46,-58
729,2,-8,38,115,-3,-110,-37,-58
730,16,-17,28,122,3,-100,-39,-59
731,32,-7,25,126,19,-110,-30,-43
732,43,-3,13,121,25,-119,-29,-45
733,44,-13,20,123,22,-111,-41,-50
734,27,-27,24,130,17,-111,-40,-51
735,11,-24,23,135,19,-107,-39,-60
736,17,-33,34,144,26,-88,-36,-58
737,22,-36,52,152,39,-88,-28,-46
738,22,-31,72,153,30,-106,-16,-56
739,10,-33,59,163,14,-106,-14,-56
740,7,-52,56,157,11,-97,-28,-54
741,13,-49,61,150,16,-104,-29,-64
742,18,-36,37,145,9,-98,-37,-59
743,15,-39,41,155,22,-87,-34,-54
744,17,-20,45,167,38,-87,-17,-53
745,29,4,64,177,53,-87,-8,-43
746,44,7,82,200,58,-70,1,-35
747,37,15,76,209,58,-73,5,-30
748,39,8,87,210,69,-67,6,-31
749,45,8,80,212,78,-74,-7,-43
750,38,10,79,222,83,-70,-1,-40
751,32,0,69,232,82,-57,16,-29
752,43,1,73,244,84,-47,26,-27
753,51,7,103,253,105,-28,30,-19
754,48,-3,104,261,109,-23,38,-7
755,39,5,95,267,101,-34,44,-12
756,37,1,94,272,88,-21,38,-10
757,41,4,91,274,92,-21,41,-5
758,44,26,75,276,108,-21,48,-10
759,39,38,78,288,124,-5,53,-3
760,42,32,85,309,142,3,70,2
761,41,25,91,313,145,14,80,11
762,59,31,103,342,148,28,94,29
763,68,45,97,344,159,39,106,35
764,59,37,101,341,175,49,113,47
765,57,48,96,339,168,39,122,46
766,75,76,99,357,162,49,125,61
767,71,86,105,361,163,63,138,82
768,67,100,84,367,196,72,151,76
769,74,123,84,377,213,82,166,85
770,86,137,87,396,224,104,188,98
771,91,144,83,415,228,113,199,119
772,110,137,67,433,244,122,194,130
773,117,137,67,424,250,132,205,129
774,108,141,73,435,258,137,225,148
775,106,153,75,432,255,152,237,164
776,131,171,72,443,262,166,251,180
777,146,189,72,452,250,182,274,204
778,150,196,47,450,283,197,283,203
779,145,194,59,457,286,211,299,209
780,156,198,57,464,283,224,303,229
781,164,187,43,466,281,228,309,231
782,176,190,20,474,294,231,301,227
783,190,189,35,476,299,237,318,232
784,190,190,34,486,322,248,329,237
785,191,183,41,485,309,253,336,241
786,214,184,47,482,294,243,342,244
787,227,189,45,486,290,246,347,252
788,216,189,26,475,320,257,345,251
789,215,183,39,477,334,266,350,254
790,216,201,48,486,326,267,348,259
791,212,183,51,479,317,270,341,252
792,207,179,47,473,327,269,345,239
793,217,180,55,475,332,263,357,235
794,221,184,43,472,330,272,358,232
795,216,168,45,456,325,267,347,236
796,211,174,39,436,307,240,340,228
797,216,188,37,427,304,232,326,211
798,205,180,29,413,322,239,318,203
799,202,172,45,408,324,236,306,196
800,196,174,53,400,301,225,293,185
801,189,148,49,385,288,214,272,176
802,176,139,42,380,281,195,263,160
803,165,133,39,366,264,167,253,147
804,163,120,34,328,243,153,243,133
805,158,102,28,312,221,140,218,116
806,140,88,13,283,193,106,201,98
807,137,80,24,257,190,96,185,88
808,127,79,24,249,185,88,178,77
809,119,70,34,239,184,77,163,70
810,117,68,39,223,154,64,142,64
811,110,65,41,209,137,34,111,43
812,96,50,33,191,127,15,89,19
813,92,34,23,172,99,-5,79,10
814,86,35,22,162,80,-16,82,-4
815,74,20,28,145,73,-17,68,-2
816,64,7,25,114,50,-32,56,-7
817,57,0,18,101,42,-45,49,-25
818,51,-20,9,83,28,-52,39,-38
819,47,-27,12,77,36,-59,26,-48
820,55,-16,13,76,24,-74,10,-54
821,57,-17,11,58,19,-93,-7,-62
822,44,-16,8,49,18,-94,-21,-71
823,33,-19,0,48,2,-107,-30,-78
824,38,-16,5,41,-9,-102,-32,-85
825,22,-24,-15,26,-18,-102,-43,-90
826,9,-34,-25,9,-32,-120,-50,-110
827,10,-42,-20,4,-32,-130,-50,-117
828,13,-44,-18,0,-44,-143,-54,-125
829,1,-50,-27,-7,-42,-148,-68,-132
830,5,-63,-35,-18,-52,-147,-87,-131
831,9,-53,-40,-18,-56,-159,-96,-146
832,3,-46,-35,-14,-65,-164,-99,-150
833,-6,-42,-40,-9,-70,-162,-95,-141
834,-1,-43,-33,-11,-60,-157,-96,-146
835,0,-43,-35,-18,-62,-154,-97,-145
836,-12,-44,-36,-28,-69,-151,-91,-148
837,-16,-44,-33,-24,-60,-151,-88,-152
838,-10,-50,-31,-29,-69,-151,-90,-157
839,-7,-56,-33,-35,-63,-154,-95,-160
840,-11,-57,-31,-30,-65,-160,-98,-156
841,-12,-56,-30,-31,-64,-165,-94,-159
842,-13,-54,-22,-26,-60,-161,-96,-159
843,-8,-49,-27,-27,-58,-159,-95,-156
844,-7,-47,-30,-33,-62,-150,-91,-155
845,-18,-55,-28,-33,-66,-152,-90,-150
846,-22,-53,-30,-35,-71,-158,-91,-154
847,-25,-41,-33,-37,-65,-154,-87,-158
848,-20,-44,-34,-37,-69,-156,-95,-158
849,-26,-48,-35,-35,-70,-160,-101,-159
850,-20,-47,-36,-41,-66,-163,-108,-160
851,-17,-55,-34,-37,-73,-162,-117,-169
852,-24,-64,-39,-34,-78,-162,-119,-174
853,-37,-63,-41,-38,-80,-155,-117,-179
854,-26,-58,-35,-31,-76,-156,-111,-171
855,-14,-43,-29,-24,-70,-150,-100,-159
856,-16,-44,-25,-25,-61,-140,-93,-159
857,-25,-58,-23,-23,-64,-128,-87,-163
858,-27,-57,-23,-31,-78,-121,-86,-165
859,-18,-61,-21,-42,-70,-124,-92,-163
860,-18,-64,-26,-37,-66,-127,-91,-161
861,-25,-63,-28,-33,-58,-130,-75,-166
862,-25,-61,-13,-31,-55,-129,-81,-169
863,-13,-57,-9,-31,-51,-127,-78,-158
864,-17,-60,-18,-36,-55,-117,-79,-161
865,-24,-62,-22,-41,-60,-115,-79,-162
866,-23,-60,-27,-43,-64,-115,-72,-155
867,-18,-54,-36,-46,-61,-112,-76,-155
868,-7,-56,-34,-44,-66,-122,-81,-154
869,-19,-65,-34,-39,-64,-119,-77,-161
870,-21,-71,-22,-37,-59,-123,-84,-167
871,-18,-72,-16,-33,-64,-113,-90,-171
872,-24,-72,-23,-36,-72,-102,-91,-175
873,-29,-75,-31,-35,-75,-104,-92,-172
874,-18,-73,-34,-43,-74,-108,-86,-173
875,-3,-65,-27,-40,-66,-112,-84,-173
876,-7,-65,-23,-40,-66,-114,-80,-171
877,-17,-61,-25,-39,-67,-99,-73,-173
878,-13,-59,-10,-27,-64,-92,-74,-165
879,-5,-65,-7,-38,-54,-93,-74,-159
880,-9,-61,-6,-42,-54,-86,-68,-159
881,-12,-65,-16,-30,-50,-85,-61,-164
882,-8,-71,-13,-32,-55,-85,-65,-171
883,1,-63,-9,-37,-52,-86,-64,-167
884,-6,-67,-14,-33,-50,-83,-68,-165
885,-8,-63,-18,-33,-49,-70,-60,-160
886,-13,-66,-17,-40,-54,-67,-56,-160
887,-15,-73,-26,-36,-52,-63,-62,-165
888,-8,-77,-27,-43,-63,-72,-67,-164
889,-12,-82,-29,-39,-60,-60,-63,-168
890,-11,-87,-24,-35,-58,-68,-68,-167
891,-1,-87,-19,-42,-54,-63,-69,-171
892,-9,-80,-13,-41,-57,-58,-60,-169
893,-2,-69,-19,-36,-54,-56,-54,-158
894,0,-69,-17,-43,-54,-44,-54,-158
895,4,-71,-20,-41,-54,-43,-53,-166
896,2,-68,-12,-38,-55,-49,-52,-169
897,3,-68,-12,-43,-49,-42,-52,-165
898,9,-66,-2,-36,-54,-45,-53,-162
899,16,-69,-13,-40,-52,-51,-50,-161
900,7,-73,-20,-51,-52,-51,-53,-164
901,11,-70,-28,-44,-54,-53,-51,-167
902,9,-72,-27,-52,-64,-53,-54,-168
903,12,-69,-24,-56,-56,-42,-56,-165
904,9,-68,-23,-49,-63,-50,-54,-160
905,14,-61,-32,-50,-61,-42,-47,-156
906,11,-64,-27,-52,-60,-35,-42,-155
907,7,-61,-34,-48,-58,-25,-40,-155
908,14,-68,-22,-54,-63,-38,-48,-150
909,12,-87,-27,-59,-71,-40,-57,-156
910,-2,-88,-23,-64,-75,-49,-59,-157
911,2,-84,-23,-62,-69,-45,-51,-160
912,2,-80,-10,-57,-71,-34,-44,-161
913,11,-71,-10,-56,-65,-28,-40,-152
914,9,-71,-12,-64,-68,-29,-46,-147
915,12,-71,-25,-63,-74,-29,-44,-151
916,13,-65,-21,-64,-74,-32,-40,-148
917,18,-63,-26,-67,-61,-24,-42,-151
918,21,-59,-18,-56,-65,-29,-41,-144
919,26,-69,-20,-54,-59,-32,-46,-143
920,10,-71,-13,-47,-56,-36,-48,-150
921,11,-65,-16,-45,-60,-35,-42,-149
922,10,-71,-3,-48,-62,-31,-40,-149
923,15,-60,-3,-44,-59,-20,-43,-149
924,11,-68,-6,-53,-75,-26,-49,-143
925,15,-80,-23,-55,-84,-25,-49,-145
926,5,-87,-26,-60,-85,-31,-53,-144
927,1,-87,-28,-55,-73,-18,-48,-149
928,5,-84,-18,-52,-71,-29,-52,-143
929,12,-90,-20,-55,-74,-29,-58,-138
930,0,-94,-15,-64,-77,-35,-59,-139
931,11,-94,-19,-66,-75,-39,-57,-146
932,10,-97,0,-62,-79,-35,-53,-149
933,14,-89,-11,-62,-78,-31,-56,-147
934,13,-89,-10,-70,-83,-41,-65,-141
935,18,-86,-23,-66,-84,-38,-57,-137
936,11,-79,-24,-65,-75,-34,-50,-139
937,9,-84,-20,-61,-62,-25,-54,-139
938,17,-84,0,-59,-73,-34,-52,-134
939,21,-91,-6,-62,-81,-47,-65,-141
940,1,-97,-8,-64,-88,-59,-77,-144
941,6,-81,-7,-64,-81,-62,-71,-148
942,6,-82,6,-64,-83,-62,-75,-149
943,5,-77,2,-63,-83,-49,-83,-147
944,3,-82,4,-67,-83,-58,-84,-145
945,11,-89,-6,-59,-88,-57,-80,-139
946,0,-89,-7,-61,-89,-50,-72,-138
947,-1,-84,-6,-59,-75,-33,-66,-132
948,8,-93,16,-56,-74,-42,-59,-118
949,10,-108,11,-55,-83,-48,-66,-126
950,-6,-115,24,-55,-87,-66,-76,-122
951,-5,-117,19,-62,-79,-70,-70,-132
952,-13,-113,24,-68,-85,-59,-75,-137
953,-3,-110,21,-69,-72,-51,-80,-137
954,-8,-96,11,-70,-66,-52,-80,-132
955,0,-85,9,-57,-66,-44,-75,-119
956,-10,-83,11,-48,-57,-42,-68,-119
957,-4,-73,9,-51,-49,-33,-63,-115
958,0,-78,30,-39,-61,-41,-46,-103
959,-1,-92,23,-42,-59,-38,-53,-104
960,-6,-93,35,-38,-53,-50,-56,-93
961,-3,-95,22,-41,-51,-44,-51,-100
962,-12,-94,27,-42,-59,-38,-56,-98
963,-3,-80,36,-37,-49,-34,-60,-97
964,-3,-85,36,-40,-44,-26,-61,-98
965,3,-86,30,-28,-57,-29,-68,-96
966,-17,-88,22,-31,-43,-28,-71,-99
967,-17,-83,15,-33,-31,-28,-74,-101
968,-11,-70,24,-22,-43,-41,-67,-100
969,-12,-68,27,-31,-40,-36,-74,-102
970,-7,-75,38,-29,-43,-52,-72,-90
971,0,-91,25,-32,-48,-46,-71,-96
972,-8,-88,36,-34,-55,-39,-71,-95
973,8,-79,29,-31,-46,-39,-73,-81
974,2,-83,28,-29,-52,-28,-71,-81
975,5,-79,23,-16,-60,-42,-63,-82
976,-5,-81,15,-12,-38,-47,-67,-87
977,-10,-68,4,-13,-34,-47,-69,-87
978,-6,-56,8,-7,-46,-54,-63,-87
979,-5,-55,-5,-12,-39,-48,-73,-87
980,9,-56,-15,-11,-45,-60,-82,-79
981,15,-59,-35,-4,-52,-56,-84,-90
982,3,-68,-39,-13,-42,-63,-90,-90
983,4,-50,-40,-15,-39,-56,-92,-80
984,-1,-49,-24,-14,-36,-55,-88,-73
985,0,-32,-10,0,-42,-59,-78,-63
986,-10,-15,6,7,-26,-65,-66,-58
987,-25,-5,12,18,-19,-70,-65,-48
988,-19,0,44,31,-23,-58,-56,-45
989,-10,6,53,24,-24,-54,-70,-57
990,-20,0,62,29,-35,-60,-72,-51
991,-12,-15,62,32,-37,-54,-71,-48
992,-18,-7,66,35,-17,-44,-64,-56
993,-8,3,75,43,-4,-21,-56,-43
994,-7,2,59,43,2,-7,-53,-36
995,-10,4,67,47,0,-13,-39,-33
996,-11,8,59,41,-2,-31,-43,-27
997,-16,6,48,31,-2,-47,-52,-24
998,-15,13,48,26,0,-50,-40,-15
999,-5,15,44,12,12,-53,-42,-17
1000,-3,22,41,25,18,-51,-40,-11
1001,-6,20,38,27,18,-34,-37,-14
1002,-9,15,38,29,36,-21,-35,-7
1003,-12,23,44,35,36,-9,-32,-8
1004,-4,25,36,30,18,-13,-36,-7
1005,-2,19,34,33,12,-5,-41,-10
1006,-7,23,26,35,12,-4,-36,-6
1007,-15,6,26,28,0,1,-36,-14
1008,-13,12,23,41,5,1,-34,-11
1009,-8,13,35,32,8,-4,-35,-11
1010,-7,12,19,24,2,-11,-27,-17
1011,-4,7,12,17,1,-23,-24,-17
1012,-2,-4,5,7,2,-18,-37,-22
1013,1,-1,4,-1,-14,-25,-43,-19
1014,5,-8,0,-16,-14,-30,-53,-14
1015,-10,-15,-3,-32,-25,-36,-56,-29
1016,-10,-20,-6,-38,-33,-41,-60,-17
1017,-30,-40,-13,-42,-52,-46,-64,-25
1018,-23,-45,-6,-46,-65,-60,-71,-32
1019,-44,-60,-2,-44,-72,-68,-74,-43
1020,-41,-64,-5,-50,-70,-85,-92,-53
1021,-45,-74,0,-61,-73,-95,-103,-61
1022,-58,-82,-3,-76,-84,-89,-110,-67
1023,-61,-87,-18,-73,-98,-91,-110,-78
1024,-56,-91,-23,-67,-103,-92,-119,-76
1025,-63,-96,-11,-64,-99,-89,-110,-79
1026,-67,-90,-7,-68,-101,-96,-104,-73
1027,-71,-107,-9,-65,-98,-88,-103,-74
1028,-68,-111,5,-53,-107,-85,-101,-70
1029,-60,-112,8,-59,-98,-95,-103,-76
1030,-70,-119,10,-51,-85,-91,-106,-82
1031,-59,-119,6,-50,-85,-98,-98,-79
1032,-66,-127,13,-56,-86,-95,-100,-81
1033,-69,-130,11,-60,-91,-91,-101,-77
1034,-71,-140,7,-60,-90,-87,-103,-70
1035,-75,-143,11,-62,-88,-87,-98,-71
1036,-77,-142,12,-62,-93,-94,-90,-65
1037,-77,-139,8,-66,-89,-90,-91,-63
1038,-80,-142,10,-69,-86,-90,-94,-63
1039,-80,-142,10,-74,-91,-89,-93,-65
1040,-75,-135,6,-66,-88,-88,-96,-57
1041,-74,-136,13,-68,-86,-80,-98,-61
1042,-79,-136,19,-70,-82,-77,-93,-63
1043,-77,-138,6,-76,-88,-79,-96,-61
1044,-75,-138,13,-71,-89,-80,-100,-61
1045,-78,-137,17,-74,-90,-89,-95,-56
1046,-80,-133,8,-69,-88,-87,-101,-69
1047,-81,-125,17,-63,-90,-83,-102,-68
1048,-71,-128,22,-73,-97,-74,-94,-75
1049,-63,-130,9,-76,-101,-73,-100,-55
1050,-72,-142,27,-53,-85,-69,-107,-61
1051,-68,-151,33,-43,-85,-73,-112,-69
1052,-59,-147,11,-41,-80,-70,-102,-59
1053,-46,-127,19,-49,-79,-59,-100,-79
1054,-45,-145,15,-43,-81,-60,-122,-94
1055,-24,-173,0,-36,-83,-56,-102,-82
1056,-66,-169,36,22,-54,-60,-115,-97
1057,-40,-178,58,74,-14,-22,-94,-96
1058,-32,-195,84,176,59,-3,-84,-92
1059,-25,-189,86,226,79,44,-60,-110
1060,13,-180,138,270,135,57,-52,-75
1061,76,-161,114,367,179,98,2,-12
1062,136,-78,114,329,266,198,137,68
1063,202,-1,109,330,354,325,272,169
1064,232,145,78,260,405,410,416,300
1065,255,269,-2,124,416,547,565,421
1066,301,435,-50,-21,369,669,710,535
1067,336,580,-155,-191,360,744,853,736
1068,346,764,-267,-408,305,902,1022,877
1069,363,917,-380,-568,267,1008,1126,1021
1070,346,1028,-539,-768,206,1044,1284,1141
1071,308,1180,-665,-947,144,1062,1343,1234
1072,280,1207,-784,-1018,65,1024,1329,1220
1073,216,1085,-827,-1160,-28,872,1167,1122
1074,155,911,-868,-1262,-289,566,934,932
1075,35,705,-861,-1300,-551,197,573,671
1076,-8,457,-863,-1366,-775,-142,232,415
1077,-76,316,-836,-1324,-967,-432,-28,207
1078,-113,155,-824,-1249,-1011,-582,-212,98
1079,-118,69,-719,-1174,-1019,-658,-303,-34
1080,-94,-36,-651,-1048,-999,-705,-363,-125
1081,-142,-116,-545,-936,-921,-721,-393,-164
1082,-146,-157,-445,-820,-803,-657,-418,-194
1083,-115,-179,-333,-657,-685,-585,-398,-197
1084,-124,-198,-238,-517,-604,-476,-371,-164
1085,-143,-214,-153,-411,-522,-388,-293,-146
1086,-121,-199,-113,-330,-407,-305,-256,-147
1087,-100,-225,-79,-250,-319,-253,-196,-138
1088,-89,-214,-63,-176,-243,-200,-161,-111
1089,-65,-218,-40,-152,-176,-143,-95,-84
1090,-39,-209,-43,-123,-128,-111,-78,-64
1091,-16,-187,-15,-112,-97,-116,-75,-57
1092,-37,-167,-17,-106,-63,-94,-50,-48
1093,-71,-160,-22,-82,-59,-106,-43,-63
1094,-48,-143,30,-55,-96,-105,-62,-48
1095,-54,-129,14,-59,-104,-100,-64,-58
1096,-57,-127,12,-39,-78,-103,-73,-55
1097,-73,-116,15,-21,-68,-87,-70,-57
1098,-68,-100,35,-9,-62,-97,-63,-48
1099,-70,-106,17,-2,-69,-80,-74,-42
1100,-75,-111,-2,6,-60,-66,-76,-46
1101,-69,-100,13,23,-45,-63,-65,-50
1102,-74,-107,23,30,-36,-62,-49,-49
1103,-73,-91,21,28,-26,-54,-47,-39
1104,-57,-94,35,28,-15,-51,-37,-29
1105,-42,-90,32,41,-7,-51,-39,-19
1106,-48,-105,41,33,16,-44,-44,-16
1107,-54,-106,39,33,15,-51,-40,-31
1108,-56,-112,40,42,19,-37,-39,-17
1109,-54,-123,37,39,20,-29,-33,-9
1110,-58,-109,33,37,24,-26,-19,-8
1111,-68,-105,45,42,26,-33,-5,2
1112,-63,-112,53,46,17,-40,-3,0
1113,-69,-107,65,52,25,-38,-2,-8
1114,-69,-106,59,60,24,-40,-7,-9
1115,-63,-96,63,68,37,-26,-15,-3
1116,-68,-95,63,78,57,-15,-17,-4
1117,-66,-95,67,87,60,-13,-13,-7
1118,-66,-95,73,106,55,-13,-12,11
1119,-68,-91,70,109,49,-6,-3,17
1120,-68,-93,72,109,55,1,8,16
1121,-63,-95,85,108,56,10,6,19
1122,-62,-102,95,112,56,9,18,19
1123,-68,-101,89,119,47,8,24,16
1124,-62,-101,78,116,59,4,12,12
1125,-49,-83,88,120,79,7,16,21
1126,-44,-71,85,126,97,22,24,30
1127,-45,-71,96,135,102,30,18,28
1128,-37,-64,100,145,93,36,15,31
1129,-28,-62,92,142,80,27,16,32
1130,-30,-68,90,146,86,33,23,28
1131,-36,-63,97,145,91,33,32,33
1132,-27,-66,107,142,81,26,31,31
1133,-31,-74,103,147,74,32,26,31
1134,-33,-78,90,139,77,22,24,17
1135,-32,-70,98,143,86,22,28,21
1136,-29,-70,94,148,96,41,33,27
1137,-21,-66,100,150,107,46,30,27
1138,-14,-64,112,153,92,37,29,35
1139,-20,-68,105,162,84,28,31,31
1140,-25,-71,112,169,93,39,30,25
1141,-24,-62,118,172,100,49,39,22
1142,-17,-61,119,166,89,54,37,17
1143,-22,-72,115,168,84,57,28,23
1144,-19,-64,101,160,93,45,34,15
1145,-6,-51,112,170,112,39,38,20
1146,-6,-49,115,176,118,51,46,25
1147,-10,-41,116,175,119,59,48,24
1148,-7,-37,134,186,119,54,47,39
1149,-3,-36,133,187,125,46,47,40
1150,-4,-30,133,196,133,59,57,36
1151,-5,-32,136,203,142,68,71,40
1152,3,-38,144,199,131,77,69,39
1153,9,-41,139,204,126,84,61,41
1154,0,-54,129,201,133,79,55,37
1155,0,-43,132,206,137,72,61,40
1156,0,-47,130,207,137,78,62,34
1157,-4,-59,136,211,138,87,56,31
1158,0,-53,133,211,132,73,60,38
1159,-5,-52,123,214,134,71,61,37
1160,0,-52,128,225,139,80,64,42
1161,9,-54,134,227,155,89,75,45
1162,15,-46,140,233,157,93,84,51
1163,23,-40,135,244,157,100,84,54
1164,15,-46,137,250,169,108,77,54
1165,17,-30,136,255,168,102,91,54
1166,27,-26,139,263,169,114,96,59
1167,37,-31,142,270,184,119,92,73
1168,45,-20,136,269,186,109,102,64
1169,46,-13,130,278,193,111,99,65
1170,38,-24,143,296,209,120,107,75
1171,43,-15,136,305,213,131,121,79
1172,53,-10,140,313,215,146,123,83
1173,57,-14,147,319,234,166,123,96
1174,55,-13,142,321,248,166,134,102
1175,54,0,142,322,244,161,147,100
1176,57,8,151,336,235,178,154,115
1177,65,21,150,331,239,187,160,133
1178,69,25,151,328,257,191,170,126
1179,69,30,148,347,275,192,174,124
1180,65,31,156,369,292,204,185,124
1181,65,26,148,383,300,224,201,136
1182,83,36,144,403,299,246,199,147
1183,100,42,148,399,314,259,198,155
1184,94,42,139,398,323,262,223,169
1185,103,58,122,397,319,259,237,176
1186,118,75,123,407,317,266,251,191
1187,122,88,110,411,319,289,274,211
1188,118,108,97,434,355,294,280,220
1189,121,122,106,438,381,310,296,232
1190,132,137,104,450,387,331,313,241
1191,145,142,91,462,388,342,323,253
1192,158,135,79,475,398,355,323,263
