,I,II,v1,v2,v3,v4,v5,v6
1214,-9,-53,-61,-172,-51,-133,-84,-78
1215,-9,-55,-67,-165,-49,-127,-74,-71
1216,-17,-50,-62,-160,-40,-127,-69,-64
1217,-14,-44,-68,-158,-29,-120,-55,-59
1218,-22,-43,-62,-153,-29,-116,-50,-56
1219,-11,-27,-55,-150,-12,-111,-45,-49
1220,-4,-21,-51,-143,-12,-102,-34,-42
1221,9,-16,-50,-131,-6,-93,-35,-36
1222,7,-13,-46,-125,-2,-84,-35,-35
1223,18,0,-48,-125,0,-78,-33,-28
1224,16,6,-42,-116,8,-72,-21,-21
1225,29,16,-43,-111,12,-65,-21,-16
1226,26,28,-46,-102,19,-62,-12,-16
1227,24,22,-37,-92,8,-53,-14,-21
1228,31,29,-45,-85,-4,-56,-10,-27
1229,45,37,-33,-87,5,-47,-13,-17
1230,63,36,-56,-83,4,-42,-4,-13
1231,71,41,-65,-92,11,-42,2,-6
1232,74,48,-81,-97,28,-40,2,1
1233,83,68,-88,-106,19,-37,6,16
1234,85,68,-102,-135,25,-31,7,16
1235,57,58,-111,-156,6,-32,10,11
1236,71,63,-122,-172,-4,-38,7,25
1237,53,43,-131,-192,-17,-46,1,15
1238,56,36,-131,-212,-37,-66,-9,12
1239,47,27,-147,-222,-57,-82,-11,-9
1240,59,20,-153,-231,-65,-93,-32,-7
1241,55,2,-145,-227,-80,-99,-33,-18
1242,41,-1,-158,-238,-89,-98,-43,-22
1243,25,-31,-165,-228,-89,-87,-41,-40
1244,34,-20,-150,-212,-100,-86,-43,-38
1245,39,-15,-130,-202,-89,-80,-33,-30
1246,26,-22,-112,-192,-90,-87,-29,-23
1247,21,-53,-126,-197,-95,-95,-24,-39
1248,8,-63,-111,-198,-103,-89,-25,-49
1249,25,-65,-93,-207,-89,-90,-43,-54
1250,21,-77,-81,-207,-87,-98,-44,-55
1251,7,-90,-101,-208,-104,-121,-38,-62
1252,-18,-115,-96,-208,-112,-118,-58,-53
1253,-19,-119,-94,-223,-108,-128,-62,-65
1254,-33,-128,-99,-233,-118,-132,-62,-77
1255,-52,-136,-101,-233,-120,-124,-77,-83
1256,-53,-143,-97,-234,-123,-141,-80,-72
1257,-65,-145,-110,-261,-141,-144,-77,-90
1258,-83,-148,-116,-266,-168,-137,-94,-72
1259,-87,-123,-115,-274,-172,-132,-89,-75
1260,-67,-127,-107,-270,-182,-153,-77,-76
1261,-63,-128,-125,-258,-190,-156,-87,-78
1262,-66,-133,-124,-265,-194,-154,-102,-91
1263,-65,-140,-129,-253,-218,-161,-95,-84
1264,-53,-152,-105,-237,-227,-159,-114,-81
1265,-52,-147,-78,-235,-230,-162,-135,-94
1266,-57,-155,-71,-229,-228,-169,-112,-81
1267,-68,-162,-88,-209,-238,-181,-110,-89
1268,-64,-163,-71,-198,-241,-179,-126,-102
1269,-59,-160,-56,-198,-233,-185,-123,-105
1270,-62,-151,-51,-193,-211,-199,-128,-101
1271,-56,-133,-43,-187,-199,-186,-122,-92
1272,-60,-132,-51,-190,-207,-166,-119,-91
1273,-49,-136,-65,-182,-194,-158,-107,-82
1274,-46,-145,-49,-175,-193,-156,-92,-71
1275,-41,-142,-47,-171,-189,-159,-86,-66
1276,-44,-139,-32,-154,-193,-164,-87,-63
1277,-59,-136,-29,-139,-187,-154,-83,-60
1278,-59,-139,-12,-159,-185,-153,-85,-63
1279,-62,-137,-15,-163,-176,-166,-100,-63
1280,-73,-141,3,-162,-165,-160,-112,-69
1281,-68,-139,3,-145,-175,-160,-123,-83
1282,-101,-158,1,-133,-183,-170,-137,-92
1283,-97,-122,17,-95,-165,-172,-116,-118
1284,-75,-183,41,-95,-126,-162,-164,-133
1285,-58,-179,85,7,-51,-156,-165,-140
1286,-87,-161,118,2,-101,-132,-177,-165
1287,-88,-135,133,55,-57,-126,-169,-122
1288,-95,-159,146,60,4,-45,-128,-130
1289,-53,-96,134,98,75,-8,-110,-125
1290,-34,-120,162,176,156,91,-39,-70
1291,-33,-126,146,334,253,156,31,-63
1292,68,-102,230,448,391,253,128,2
1293,145,-48,256,628,571,368,215,16
1294,239,-3,280,815,645,512,311,119
1295,334,78,217,903,751,620,462,185
1296,476,186,193,954,797,773,626,305
1297,626,319,183,1069,892,898,734,481
1298,726,451,105,1099,1004,1003,880,556
1299,766,595,96,1124,1088,1121,997,664
1300,826,710,20,1051,1078,1186,1127,779
1301,844,847,-28,884,1001,1213,1161,864
1302,788,876,-64,657,848,1129,1161,933
1303,667,853,-115,359,586,905,1003,904
1304,500,728,-166,0,212,467,773,736
1305,367,605,-194,-365,-211,78,451,550
1306,176,465,-264,-630,-588,-300,182,422
1307,30,362,-243,-846,-833,-519,16,305
1308,-100,274,-290,-919,-952,-659,-99,233
1309,-172,194,-264,-952,-930,-701,-154,177
1310,-229,131,-286,-979,-931,-699,-188,112
1311,-291,41,-312,-1018,-967,-722,-221,50
1312,-284,-24,-280,-1029,-1026,-770,-309,-18
1313,-298,-123,-268,-1058,-1034,-740,-352,-62
1314,-300,-173,-320,-1039,-1002,-791,-417,-126
1315,-288,-266,-277,-982,-978,-790,-437,-164
1316,-259,-263,-284,-907,-904,-785,-479,-221
1317,-231,-335,-221,-826,-847,-767,-468,-258
1318,-211,-339,-176,-663,-766,-715,-454,-229
1319,-188,-358,-128,-580,-704,-646,-433,-224
1320,-156,-315,-81,-434,-596,-573,-392,-241
1321,-159,-316,-39,-355,-521,-488,-345,-215
1322,-131,-277,1,-261,-359,-372,-292,-201
1323,-117,-281,0,-195,-286,-278,-221,-173
1324,-97,-255,-11,-150,-192,-183,-186,-138
1325,-81,-221,0,-129,-160,-142,-140,-106
1326,-61,-190,4,-117,-97,-119,-112,-82
1327,-46,-176,-5,-129,-110,-122,-90,-72
1328,-37,-148,11,-121,-130,-124,-71,-41
1329,-48,-171,-31,-136,-160,-124,-76,-50
1330,-40,-170,-17,-115,-161,-117,-83,-44
1331,-42,-179,-14,-117,-164,-114,-77,-56
1332,-39,-184,4,-93,-150,-116,-74,-61
1333,-53,-183,1,-82,-156,-95,-66,-54
1334,-48,-178,26,-66,-137,-83,-55,-54
1335,-56,-156,31,-48,-126,-77,-35,-40
1336,-61,-153,55,-51,-113,-61,-26,-42
1337,-70,-147,63,-24,-79,-42,-15,-38
1338,-78,-129,89,-28,-71,-26,-15,-27
1339,-83,-140,85,-35,-48,0,-25,-32
1340,-103,-122,92,-19,-32,23,-21,-31
1341,-88,-112,88,-21,-11,33,-10,-38
1342,-77,-103,89,-15,-1,34,2,-39
1343,-71,-101,75,-21,7,22,-1,-36
1344,-67,-97,56,-29,21,4,0,-38
1345,-50,-83,46,-32,31,2,0,-29
1346,-58,-75,44,-29,33,13,20,-25
1347,-56,-56,46,-27,59,34,23,-17
1348,-53,-59,61,-19,62,58,40,5
1349,-52,-72,40,-9,67,64,48,10
1350,-63,-84,44,-11,59,73,53,6
1351,-72,-83,50,0,69,84,58,-5
1352,-72,-90,50,5,58,73,50,-8
1353,-70,-87,52,0,57,78,40,-6
1354,-69,-81,32,4,75,76,42,-7
1355,-66,-70,32,13,80,83,44,-4
1356,-64,-67,27,22,96,99,53,-5
1357,-66,-58,24,28,108,106,55,-7
1358,-63,-61,36,32,102,105,57,4
1359,-70,-67,36,38,99,104,59,8
1360,-77,-61,46,46,113,106,61,6
1361,-78,-50,54,48,126,108,61,1
1362,-78,-47,52,55,123,114,63,-1
1363,-80,-37,55,54,124,110,60,1
1364,-73,-24,55,58,128,111,63,9
1365,-71,-16,52,66,131,114,66,14
1366,-73,-18,51,68,143,124,68,11
1367,-71,-3,52,72,148,133,70,16
1368,-66,-5,59,75,146,138,83,22
1369,-67,-8,53,84,150,138,93,32
1370,-63,-9,54,95,163,145,95,37
1371,-67,-12,58,101,175,146,98,36
1372,-64,-9,62,102,169,151,104,34
1373,-56,8,63,112,178,156,103,38
1374,-45,10,64,124,192,170,105,45
1375,-46,20,57,133,194,181,116,54
1376,-47,22,57,138,211,198,115,52
1377,-46,35,56,153,220,208,124,56
1378,-37,32,54,160,217,213,129,52
1379,-42,38,57,179,229,224,141,63
1380,-30,43,56,188,239,237,146,65
1381,-17,48,61,203,244,249,151,73
1382,-10,44,71,219,243,261,164,72
1383,-3,66,80,236,254,273,174,75
1384,8,53,94,244,259,282,175,81
1385,15,55,84,259,269,294,189,90
1386,18,58,94,263,290,313,193,93
1387,21,67,106,283,307,327,206,98
1388,24,71,118,301,312,344,218,92
1389,33,86,128,324,334,349,234,103
1390,48,90,135,338,341,362,248,112
1391,58,100,135,360,359,366,260,125
1392,60,109,149,373,367,381,275,125
1393,74,133,159,393,399,411,282,124
1394,78,133,175,410,400,422,286,135
1395,76,139,173,421,423,439,297,140
1396,78,155,183,446,443,456,308,150
1397,85,166,188,475,470,471,322,159
1398,84,177,190,496,473,488,336,148
1399,94,202,198,523,493,499,341,155
1400,108,196,205,532,495,500,350,164
1401,122,209,200,548,496,502,353,173
1402,121,199,206,556,505,515,361,181
1403,129,212,200,567,528,548,370,178
1404,128,212,199,566,522,550,378,194
1405,132,218,194,581,545,564,385,197
1406,138,229,193,597,563,571,391,199
1407,141,230,213,620,568,589,401,204
1408,138,238,218,634,579,593,415,209
1409,152,264,223,638,596,597,416,213
1410,158,263,233,645,588,606,426,216
1411,162,263,231,661,592,604,438,225
1412,149,254,248,660,598,602,433,237
1413,158,253,247,656,600,608,433,225
1414,140,247,247,653,587,599,428,217
1415,146,239,263,655,598,602,421,213
1416,147,247,253,663,589,596,430,218
1417,158,242,250,669,584,583,420,218
1418,151,245,241,665,578,577,414,213
1419,155,252,247,661,565,570,400,202
1420,140,245,250,658,552,541,390,204
1421,148,254,246,645,538,534,381,206
1422,145,261,229,624,534,523,382,203
1423,156,251,239,607,534,523,379,205
1424,146,254,228,617,519,521,376,219
1425,141,238,241,602,496,502,358,202
1426,134,228,231,582,462,482,354,189
1427,151,231,231,558,429,454,330,188
1428,151,220,227,540,426,435,326,174
1429,132,198,229,511,385,418,307,167
1430,117,182,228,492,366,383,278,163
1431,103,137,219,446,324,347,252,137
1432,98,133,202,409,291,314,229,131
1433,76,109,211,387,267,281,210,115
1434,67,115,196,370,248,261,193,108
1435,62,92,194,341,207,227,177,100
1436,47,93,192,338,177,196,160,93
1437,30,98,185,304,157,182,159,90
1438,26,101,167,302,160,171,141,80
1439,10,76,151,266,137,163,118,72
1440,1,76,131,220,110,142,95,65
1441,-23,47,116,192,65,134,75,43
1442,-32,34,115,183,47,101,57,41
1443,-34,11,112,157,28,80,56,45
1444,-42,-2,107,135,29,62,48,34
1445,-46,-6,92,118,-3,42,51,29
1446,-59,-10,92,87,-8,33,34,35
1447,-63,-17,76,57,-28,12,27,36
1448,-51,0,64,39,-36,12,19,45
1449,-45,-10,55,23,-37,9,16,40
1450,-46,-2,50,25,-27,2,21,35
1451,-39,-6,47,17,-27,-3,21,46
1452,-34,4,64,19,-8,-2,17,33
1453,-38,6,60,16,-23,-9,12,40
1454,-44,1,57,-3,-17,4,3,32
1455,-51,-6,52,-7,-25,-10,-1,22
1456,-55,-3,42,-15,-48,-17,-3,12
1457,-50,-10,37,-26,-50,-26,-15,16
1458,-51,-16,33,-22,-47,-34,-12,7
1459,-46,-23,34,-30,-59,-47,-21,2
1460,-45,-33,32,-33,-64,-52,-32,-4
1461,-56,-39,27,-35,-72,-58,-42,-14
1462,-53,-47,16,-43,-73,-52,-48,-22
1463,-58,-49,15,-38,-78,-54,-50,-23
1464,-61,-40,14,-46,-79,-63,-46,-26
1465,-56,-33,17,-49,-81,-67,-46,-19
1466,-53,-30,12,-46,-80,-68,-46,-24
1467,-53,-27,16,-54,-80,-68,-46,-24
1468,-50,-26,10,-57,-88,-63,-50,-20
1469,-53,-34,5,-63,-87,-70,-55,-25
1470,-45,-30,10,-57,-90,-72,-56,-23
1471,-43,-35,9,-57,-99,-80,-56,-24
1472,-50,-47,8,-59,-95,-85,-64,-40
1473,-46,-44,12,-60,-105,-95,-63,-32
1474,-47,-49,9,-75,-106,-98,-61,-37
1475,-58,-47,7,-78,-107,-98,-60,-36
1476,-56,-45,2,-82,-114,-94,-68,-31
1477,-50,-50,0,-80,-110,-86,-67,-35
1478,-46,-48,-6,-78,-118,-89,-69,-35
1479,-43,-50,-1,-82,-119,-91,-72,-31
1480,-37,-47,0,-75,-117,-91,-63,-35
1481,-36,-51,-5,-77,-121,-91,-61,-32
1482,-33,-53,-5,-81,-115,-86,-63,-36
1483,-35,-48,-7,-82,-120,-93,-61,-33
1484,-39,-46,-8,-88,-120,-94,-62,-36
1485,-42,-47,-10,-92,-118,-96,-59,-37
1486,-38,-38,-18,-94,-125,-95,-59,-39
1487,-37,-41,-13,-99,-126,-96,-65,-40
1488,-32,-41,-15,-100,-124,-97,-64,-36
1489,-31,-37,-18,-102,-125,-97,-59,-37
1490,-30,-32,-17,-93,-123,-96,-56,-27
1491,-30,-26,-19,-99,-118,-96,-50,-25
1492,-31,-23,-16,-97,-113,-91,-46,-27
1493,-35,-28,-17,-94,-123,-93,-48,-25
1494,-36,-33,-14,-99,-127,-95,-49,-28
1495,-46,-39,-17,-100,-126,-95,-46,-26
1496,-44,-36,-23,-101,-128,-92,-50,-25
1497,-38,-39,-15,-106,-127,-93,-53,-24
1498,-48,-43,-14,-109,-126,-99,-45,-22
1499,-46,-37,-20,-115,-132,-96,-45,-25
1500,-40,-32,-22,-111,-131,-93,-48,-18
1501,-53,-36,-22,-116,-133,-92,-43,-16
1502,-51,-29,-31,-117,-131,-84,-39,-9
1503,-50,-35,-33,-118,-128,-82,-36,-20
1504,-49,-37,-26,-112,-125,-86,-34,-19
1505,-49,-40,-34,-120,-131,-91,-37,-11
1506,-54,-44,-31,-123,-127,-94,-40,-14
1507,-56,-36,-24,-126,-132,-103,-33,-18
1508,-62,-37,-31,-128,-133,-97,-30,-15
1509,-82,-33,-26,-130,-119,-78,-27,-18
1510,-77,-21,-14,-122,-115,-66,-22,-5
1511,-80,-15,-26,-116,-117,-64,-21,2
1512,-83,-8,-21,-116,-115,-59,-20,-4
1513,-87,-2,0,-117,-117,-67,-19,-9
1514,-90,-8,0,-108,-119,-68,-23,-9
1515,-99,-12,0,-114,-130,-62,-39,-20
1516,-97,-21,6,-114,-139,-58,-39,-24
1517,-96,-25,9,-111,-144,-69,-33,-28
1518,-93,-23,6,-108,-147,-69,-38,-29
1519,-90,-19,13,-100,-142,-65,-35,-24
1520,-89,-27,4,-105,-142,-61,-31,-33
1521,-94,-32,7,-99,-152,-59,-37,-33
1522,-81,-32,4,-87,-150,-61,-38,-26
1523,-75,-28,2,-89,-144,-69,-29,-24
1524,-70,-26,-5,-96,-145,-62,-23,-23
1525,-66,-29,0,-96,-145,-64,-22,-25
1526,-58,-28,2,-91,-151,-66,-19,-17
1527,-64,-29,4,-87,-149,-68,-21,-17
1528,-60,-32,2,-83,-141,-65,-25,-25
1529,-60,-31,2,-74,-140,-69,-22,-32
1530,-59,-30,-1,-70,-138,-63,-27,-37
1531,-58,-29,5,-63,-139,-65,-30,-33
1532,-53,-31,-3,-63,-141,-65,-30,-32
1533,-55,-37,0,-67,-144,-66,-30,-32
1534,-55,-33,6,-64,-154,-70,-21,-25
1535,-55,-30,9,-63,-153,-69,-18,-23
1536,-53,-36,11,-61,-148,-65,-19,-21
1537,-52,-38,11,-61,-147,-69,-14,-25
1538,-54,-40,10,-60,-149,-67,-20,-29
1539,-55,-47,10,-60,-150,-70,-21,-29
1540,-53,-50,0,-62,-152,-61,-24,-32
1541,-48,-46,-1,-58,-156,-63,-23,-31
1542,-45,-50,-8,-57,-161,-61,-20,-30
1543,-50,-50,-5,-56,-160,-55,-17,-26
1544,-45,-53,-5,-52,-153,-59,-13,-24
1545,-50,-53,-12,-57,-154,-57,-10,-27
1546,-50,-50,-13,-56,-156,-55,-8,-25
1547,-60,-50,-5,-56,-153,-53,-4,-28
1548,-56,-43,-4,-57,-155,-47,-10,-24
1549,-57,-44,-3,-57,-159,-48,-15,-24
1550,-58,-46,-3,-58,-160,-45,-13,-30
1551,-58,-42,0,-56,-163,-54,-11,-32
1552,-55,-44,6,-46,-161,-55,-15,-34
1553,-54,-38,5,-46,-167,-56,-10,-33
1554,-57,-42,3,-52,-165,-53,-12,-31
1555,-62,-53,8,-55,-169,-53,-15,-33
1556,-57,-46,7,-49,-177,-56,-8,-28
1557,-57,-50,5,-52,-174,-51,-8,-28
1558,-56,-51,0,-49,-175,-51,-9,-31
1559,-50,-51,-1,-51,-176,-55,-3,-29
1560,-51,-49,-1,-52,-172,-53,-5,-24
1561,-49,-51,2,-52,-175,-55,-2,-25
1562,-54,-61,-2,-59,-174,-51,-7,-28
1563,-53,-62,-7,-57,-176,-50,-4,-31
1564,-51,-59,-7,-50,-187,-53,-1,-27
1565,-53,-55,-4,-51,-181,-57,2,-17
1566,-43,-57,-4,-44,-171,-58,-4,-21
1567,-44,-62,-9,-44,-179,-50,-7,-27
1568,-52,-66,-12,-60,-183,-53,-8,-33
1569,-54,-65,-6,-63,-190,-60,-21,-31
1570,-49,-63,-4,-64,-192,-59,-22,-35
1571,-54,-71,-6,-66,-197,-57,-18,-39
1572,-58,-71,-5,-72,-195,-62,-19,-41
1573,-61,-61,1,-66,-193,-68,-20,-44
1574,-49,-57,4,-62,-197,-67,-24,-48
1575,-41,-57,2,-65,-200,-71,-21,-44
1576,-42,-56,-4,-69,-200,-69,-20,-43
1577,-32,-62,-9,-75,-203,-73,-25,-39
1578,-32,-54,-10,-72,-202,-73,-16,-41
1579,-34,-48,-4,-71,-194,-72,-11,-39
1580,-37,-54,-5,-65,-191,-73,-9,-39
1581,-40,-54,-1,-65,-185,-66,-2,-36
1582,-45,-52,7,-73,-182,-62,-4,-41
1583,-50,-58,3,-76,-185,-66,-11,-39
1584,-54,-61,0,-82,-197,-70,-17,-39
1585,-48,-56,-2,-85,-200,-77,-15,-42
1586,-46,-60,-10,-90,-205,-84,-24,-41
1587,-47,-66,-11,-88,-214,-80,-24,-41
1588,-47,-71,-8,-81,-207,-89,-25,-40
1589,-46,-74,-3,-83,-206,-86,-24,-35
1590,-43,-65,-4,-88,-210,-84,-21,-42
1591,-43,-63,-2,-84,-204,-79,-23,-39
1592,-43,-62,-7,-90,-198,-72,-24,-41
1593,-39,-58,-9,-89,-203,-77,-31,-44
1594,-35,-57,-4,-92,-201,-84,-32,-53
1595,-27,-60,-6,-101,-204,-84,-34,-49
1596,-31,-61,-11,-105,-204,-87,-35,-49
1597,-32,-70,-9,-109,-206,-102,-39,-54
1598,-27,-70,-3,-109,-212,-106,-39,-54
1599,-27,-69,-8,-110,-217,-110,-35,-55
1600,-30,-73,-11,-113,-221,-111,-37,-55
1601,-23,-69,-9,-111,-216,-112,-33,-47
1602,-28,-64,-13,-116,-216,-112,-25,-55
1603,-31,-65,-6,-117,-210,-109,-30,-52
1604,-31,-69,-3,-112,-206,-111,-36,-47
1605,-36,-64,-10,-110,-199,-106,-40,-55
1606,-41,-60,-6,-112,-203,-102,-46,-56
1607,-38,-62,-1,-111,-206,-104,-44,-53
1608,-39,-66,5,-113,-206,-110,-41,-54
1609,-39,-70,3,-110,-210,-102,-43,-53
1610,-41,-73,0,-111,-209,-110,-47,-59
1611,-38,-74,-6,-116,-211,-121,-52,-57
1612,-33,-71,-6,-118,-214,-117,-54,-53
1613,-31,-67,-4,-107,-211,-109,-48,-59
1614,-36,-71,-11,-114,-212,-108,-52,-71
1615,-35,-78,-10,-116,-210,-103,-64,-66
1616,-28,-73,-8,-113,-205,-109,-54,-66
1617,-28,-65,-6,-115,-199,-116,-52,-65
1618,-24,-62,6,-108,-196,-112,-50,-63
1619,-21,-63,-2,-103,-201,-114,-50,-69
1620,-24,-70,-6,-118,-205,-121,-66,-71
1621,-26,-72,-6,-124,-211,-130,-71,-68
1622,-30,-72,-11,-125,-214,-137,-65,-71
1623,-28,-75,-7,-129,-206,-131,-60,-68
1624,-30,-76,0,-128,-215,-131,-55,-62
1625,-27,-69,0,-122,-209,-128,-50,-61
1626,-37,-78,-1,-120,-194,-118,-50,-59
1627,-38,-77,-2,-115,-187,-106,-43,-52
1628,-37,-64,4,-119,-192,-109,-33,-56
1629,-47,-68,14,-122,-187,-101,-44,-58
1630,-46,-70,25,-112,-184,-115,-49,-48
1631,-38,-75,11,-123,-192,-125,-43,-54
1632,-46,-70,14,-128,-193,-114,-43,-52
1633,-35,-63,21,-117,-181,-105,-40,-48
1634,-31,-56,14,-113,-180,-102,-43,-51
1635,-32,-74,14,-112,-188,-111,-53,-46
1636,-37,-77,7,-115,-178,-126,-52,-48
1637,-33,-63,-6,-118,-174,-132,-48,-54
1638,-33,-57,-13,-103,-168,-126,-49,-52
1639,-25,-49,-21,-112,-163,-126,-51,-47
1640,-23,-47,-28,-130,-165,-140,-50,-46
1641,-20,-62,-24,-128,-176,-134,-58,-40
1642,-22,-68,-21,-128,-177,-136,-51,-39
1643,-31,-63,-21,-132,-172,-127,-54,-41
1644,-29,-74,-18,-127,-174,-123,-61,-34
1645,-19,-69,-22,-127,-180,-139,-54,-36
1646,-33,-66,-20,-138,-166,-139,-53,-41
1647,-40,-68,-20,-122,-174,-136,-52,-35
1648,-33,-63,-23,-132,-181,-135,-53,-41
1649,-35,-68,-16,-151,-180,-130,-63,-41
1650,-38,-68,-26,-144,-179,-135,-59,-30
1651,-34,-67,-34,-152,-167,-134,-55,-37
1652,-28,-55,-22,-145,-157,-133,-54,-37
1653,-21,-41,-25,-138,-157,-137,-53,-33
1654,-23,-49,-31,-147,-155,-130,-65,-46
1655,-27,-62,-20,-137,-166,-132,-64,-44
1656,-30,-57,-20,-137,-180,-130,-59,-45
1657,-30,-52,-18,-141,-174,-129,-74,-39
1658,-25,-65,-11,-129,-177,-134,-72,-43
1659,-19,-69,-28,-129,-191,-148,-69,-53
1660,-22,-79,-34,-142,-192,-155,-77,-56
1661,-25,-88,-26,-142,-194,-143,-78,-57
1662,-22,-87,-38,-146,-195,-149,-79,-58
1663,-35,-99,-41,-153,-190,-140,-84,-62
1664,-27,-93,-43,-146,-185,-137,-76,-53
1665,-13,-76,-40,-140,-174,-146,-60,-43
1666,-15,-68,-30,-147,-170,-140,-62,-47
1667,-17,-55,-40,-147,-173,-139,-56,-42
1668,-18,-57,-37,-148,-169,-130,-60,-39
1669,-18,-63,-26,-152,-170,-128,-62,-40
1670,-17,-58,-18,-146,-176,-136,-59,-34
1671,-23,-75,-32,-143,-168,-140,-64,-36
1672,-23,-79,-22,-137,-171,-141,-67,-45
1673,-11,-68,-17,-133,-172,-140,-66,-44
1674,-21,-77,-22,-139,-163,-138,-69,-52
1675,-27,-77,-29,-133,-171,-126,-59,-44
1676,-26,-78,-26,-136,-172,-127,-57,-38
1677,-16,-77,-24,-138,-157,-122,-59,-35
1678,-21,-75,-28,-139,-165,-117,-53,-30
1679,-13,-74,-31,-130,-157,-118,-44,-29
1680,-6,-75,-22,-116,-154,-115,-43,-27
1681,-2,-66,-19,-118,-148,-104,-44,-24
1682,-8,-65,-14,-116,-137,-100,-41,-28
1683,6,-55,-22,-113,-138,-101,-34,-17
1684,9,-56,-10,-113,-137,-95,-23,-12
1685,14,-60,-17,-110,-136,-89,-23,-13
1686,3,-58,-25,-109,-135,-84,-22,-12
1687,5,-55,-19,-107,-126,-80,-20,-14
1688,8,-47,-15,-90,-127,-90,-12,-11
1689,12,-31,-9,-88,-106,-85,-4,-1
1690,16,-18,-2,-77,-102,-72,4,1
1691,31,-3,-7,-67,-97,-67,8,11
1692,28,0,-6,-69,-92,-55,9,12
1693,31,13,-9,-75,-97,-47,1,19
1694,28,21,-20,-79,-95,-46,8,26
1695,19,24,-28,-85,-100,-41,7,24
1696,26,33,-30,-82,-96,-52,10,33
1697,23,34,-25,-83,-99,-56,13,27
1698,22,33,-24,-85,-103,-63,12,25
1699,30,32,-27,-84,-102,-58,8,26
1700,37,32,-45,-84,-107,-45,10,25
1701,41,35,-44,-83,-110,-41,11,27
1702,49,38,-56,-83,-105,-36,13,35
1703,54,43,-64,-83,-110,-23,19,40
1704,60,44,-68,-97,-110,-26,20,45
1705,47,35,-67,-106,-124,-25,21,47
1706,52,40,-67,-115,-124,-35,25,52
1707,38,15,-64,-124,-126,-42,23,39
1708,38,14,-69,-127,-133,-49,13,32
1709,35,4,-71,-135,-130,-62,7,19
1710,35,0,-70,-138,-129,-59,-2,19
1711,39,-6,-70,-139,-139,-73,-2,14
1712,31,-16,-72,-148,-143,-72,-9,10
1713,19,-33,-77,-157,-153,-67,-15,-2
1714,12,-42,-79,-159,-164,-80,-26,0
1715,-7,-54,-78,-165,-168,-84,-27,-8
1716,-9,-55,-64,-167,-176,-99,-26,-3
1717,-18,-74,-67,-163,-170,-93,-18,-13
1718,-31,-79,-69,-168,-177,-91,-29,-22
1719,-24,-90,-61,-176,-170,-96,-43,-23
1720,-40,-99,-59,-175,-172,-97,-38,-25
1721,-42,-97,-73,-181,-178,-106,-38,-36
1722,-43,-104,-67,-174,-180,-102,-46,-31
1723,-51,-104,-74,-176,-179,-101,-44,-37
1724,-56,-111,-75,-188,-177,-107,-55,-40
1725,-64,-117,-71,-191,-182,-105,-61,-42
1726,-67,-114,-58,-188,-182,-115,-50,-35
1727,-76,-114,-60,-196,-179,-114,-55,-39
1728,-81,-114,-62,-191,-179,-111,-68,-40
1729,-71,-101,-60,-192,-181,-127,-72,-46
1730,-76,-109,-55,-196,-182,-129,-74,-46
1731,-85,-103,-64,-188,-189,-120,-67,-44
1732,-77,-105,-69,-188,-193,-115,-75,-50
1733,-75,-115,-74,-185,-193,-109,-78,-41
1734,-72,-127,-74,-193,-188,-120,-77,-43
1735,-65,-123,-66,-192,-193,-125,-79,-43
1736,-68,-130,-58,-191,-196,-127,-75,-36
1737,-70,-131,-62,-183,-199,-124,-76,-39
1738,-66,-132,-65,-189,-200,-120,-83,-47
1739,-59,-134,-55,-187,-190,-125,-83,-49
1740,-58,-130,-39,-180,-181,-127,-83,-49
1741,-53,-130,-45,-168,-183,-119,-82,-41
1742,-54,-129,-44,-168,-188,-115,-87,-56
1743,-41,-124,-50,-167,-180,-121,-82,-51
1744,-40,-136,-53,-167,-170,-121,-78,-56
1745,-40,-136,-47,-164,-162,-119,-77,-49
1746,-36,-133,-39,-155,-172,-121,-74,-51
1747,-46,-127,-46,-142,-169,-124,-77,-47
1748,-44,-132,-30,-159,-170,-131,-88,-54
1749,-44,-117,-35,-157,-160,-148,-91,-50
1750,-60,-150,-28,-157,-148,-140,-107,-53
1751,-52,-132,-20,-114,-155,-126,-110,-81
1752,-87,-119,-3,-129,-170,-146,-122,-84
1753,-94,-98,16,-47,-118,-130,-98,-106
1754,-53,-161,44,-18,-49,-94,-123,-107
1755,-8,-122,74,76,69,-106,-116,-118
1756,-44,-94,103,103,14,-40,-110,-131
1757,-41,-75,139,160,60,16,-93,-65
1758,-56,-108,180,213,164,102,-39,-56
1759,-10,-47,186,304,269,146,-15,-61
1760,42,-14,232,410,398,272,126,-16
1761,85,16,236,562,529,382,192,20
1762,251,51,325,670,609,516,320,139
1763,321,75,325,767,750,614,442,165
1764,386,117,315,867,810,764,527,270
1765,499,223,232,874,844,866,661,366
1766,624,375,163,808,820,995,853,476
1767,729,521,118,801,844,1092,969,643
1768,784,602,-29,776,885,1165,1020,710
1769,763,676,-35,754,907,1165,1073,755
1770,744,704,-102,664,830,1090,1111,802
1771,699,793,-141,521,726,1056,1014,815
1772,617,763,-170,302,538,836,910,799
1773,449,665,-246,-28,193,535,677,706
1774,227,531,-316,-378,-250,84,401,515
1775,98,404,-345,-708,-634,-269,160,328
1776,-16,275,-392,-879,-891,-580,-42,264
1777,-93,224,-367,-994,-1046,-728,-152,189
1778,-174,172,-386,-1034,-1117,-775,-211,158
