,I,II,v1,v2,v3,v4,v5,v6
638,-4,75,14,90,93,115,79,52
639,0,68,25,87,90,98,65,46
640,0,63,24,78,69,91,48,36
641,-8,36,28,77,61,78,31,21
642,-18,17,32,66,62,57,21,10
643,-18,15,39,66,53,38,8,1
644,-16,5,42,69,42,37,-3,-2
645,-7,9,47,75,36,32,-3,0
646,-12,-2,38,70,30,24,-12,-8
647,-18,-20,39,68,22,6,-25,-15
648,-18,-21,30,60,20,2,-21,-17
649,-18,-15,31,59,23,1,-29,-19
650,-13,-20,26,60,14,-8,-34,-18
651,-13,-24,27,52,23,-10,-37,-21
652,-20,-25,32,54,35,-13,-37,-27
653,-21,-29,33,63,30,-19,-39,-28
654,-22,-38,39,60,30,-13,-45,-31
655,-31,-40,34,55,24,-15,-49,-38
656,-29,-35,26,50,16,-21,-58,-33
657,-26,-30,34,50,21,-28,-61,-29
658,-25,-27,37,59,27,-30,-53,-28
659,-32,-26,29,58,26,-31,-52,-29
660,-35,-26,35,57,27,-30,-56,-34
661,-36,-27,36,55,31,-34,-67,-37
662,-45,-29,27,52,38,-30,-73,-46
663,-59,-35,22,53,34,-28,-74,-52
664,-55,-33,21,52,31,-33,-74,-54
665,-56,-27,28,47,34,-31,-81,-54
666,-57,-27,26,47,30,-35,-81,-51
667,-62,-19,26,49,21,-40,-78,-50
668,-61,-26,28,42,21,-39,-80,-51
669,-60,-29,28,41,26,-42,-83,-53
670,-62,-22,27,47,30,-37,-81,-53
671,-68,-26,24,51,32,-35,-81,-50
672,-64,-30,28,50,35,-33,-85,-57
673,-65,-29,34,53,29,-39,-87,-64
674,-59,-32,25,53,31,-46,-90,-67
675,-63,-28,19,51,29,-44,-92,-62
676,-60,-30,12,38,29,-42,-96,-65
677,-57,-34,16,38,28,-44,-98,-67
678,-54,-29,12,37,29,-49,-99,-67
679,-58,-24,21,46,35,-48,-95,-62
680,-58,-29,24,48,40,-39,-94,-68
681,-60,-33,32,46,40,-36,-91,-66
682,-60,-36,43,53,36,-34,-85,-63
683,-60,-38,40,56,33,-35,-81,-61
684,-54,-43,42,50,35,-36,-82,-67
685,-54,-46,43,44,34,-36,-79,-68
686,-56,-51,37,40,32,-34,-82,-65
687,-58,-55,42,40,36,-27,-78,-64
688,-58,-52,40,37,39,-26,-77,-70
689,-60,-49,46,44,48,-26,-72,-67
690,-59,-44,47,50,52,-22,-71,-70
691,-55,-38,51,52,54,-26,-69,-65
692,-54,-38,49,50,49,-24,-73,-64
693,-60,-41,47,42,43,-26,-79,-71
694,-54,-35,45,46,43,-36,-74,-67
695,-49,-33,44,43,47,-36,-77,-64
696,-47,-34,43,40,51,-34,-74,-65
697,-45,-38,45,41,46,-31,-66,-63
698,-45,-44,50,42,46,-33,-70,-61
699,-43,-40,53,45,46,-34,-68,-58
700,-42,-42,47,42,48,-27,-64,-58
701,-39,-42,50,45,50,-25,-61,-54
702,-37,-41,46,47,44,-23,-60,-50
703,-36,-48,46,44,43,-24,-62,-53
704,-37,-50,50,49,49,-29,-59,-55
705,-36,-48,48,45,49,-26,-56,-52
706,-37,-50,50,44,51,-22,-56,-53
707,-38,-58,53,47,50,-19,-56,-52
708,-39,-60,49,43,45,-22,-60,-56
709,-44,-63,47,45,41,-26,-60,-61
710,-41,-66,47,46,41,-27,-62,-62
711,-36,-61,47,44,40,-31,-61,-59
712,-34,-52,41,44,38,-33,-62,-55
713,-32,-50,43,44,35,-34,-64,-53
714,-31,-48,42,45,40,-38,-62,-53
715,-34,-49,36,43,37,-38,-65,-58
716,-28,-50,36,44,39,-36,-64,-56
717,-24,-54,36,39,40,-39,-66,-55
718,-27,-53,37,36,41,-45,-67,-56
719,-25,-49,37,36,37,-48,-64,-55
720,-29,-53,41,35,36,-45,-61,-52
721,-30,-53,42,35,32,-47,-58,-47
722,-28,-58,40,35,28,-45,-61,-44
723,-27,-64,45,35,30,-47,-61,-48
724,-34,-63,49,33,32,-51,-63,-46
725,-35,-68,48,36,34,-53,-62,-46
726,-37,-72,52,40,32,-46,-63,-49
727,-36,-69,49,38,31,-43,-58,-45
728,-39,-74,43,34,36,-42,-62,-45
729,-41,-75,43,39,34,-34,-61,-50
730,-37,-73,42,41,38,-30,-57,-51
731,-33,-74,39,48,42,-30,-55,-43
732,-29,-69,39,54,44,-26,-50,-34
733,-25,-64,41,58,46,-28,-51,-40
734,-25,-61,44,63,41,-34,-47,-38
735,-24,-58,41,59,33,-40,-44,-31
736,-21,-54,41,58,29,-43,-44,-35
737,-19,-51,43,53,16,-49,-51,-30
738,-20,-44,38,46,5,-54,-50,-25
739,-16,-37,32,36,-4,-62,-47,-26
740,-16,-43,23,31,-13,-63,-49,-25
741,-13,-39,18,23,-18,-72,-51,-21
742,-13,-44,17,18,-25,-91,-52,-23
743,-15,-52,21,5,-38,-99,-65,-28
744,-19,-63,27,-5,-50,-113,-82,-39
745,-30,-72,21,-14,-62,-121,-87,-50
746,-36,-77,21,-18,-67,-114,-92,-43
747,-31,-75,21,-15,-58,-112,-94,-45
748,-30,-75,21,-11,-49,-107,-93,-49
749,-37,-79,25,-3,-46,-97,-88,-55
750,-40,-78,34,3,-43,-97,-92,-58
751,-40,-81,35,1,-38,-97,-99,-56
752,-39,-77,36,4,-37,-91,-99,-59
753,-44,-78,39,10,-30,-86,-98,-65
754,-44,-71,35,14,-25,-79,-95,-67
755,-40,-69,38,21,-20,-77,-95,-63
756,-36,-66,44,25,-18,-71,-85,-60
757,-34,-60,44,24,-17,-67,-80,-57
758,-35,-61,49,33,-13,-62,-78,-53
759,-32,-60,46,33,-8,-63,-76,-55
760,-30,-55,44,32,-8,-62,-76,-53
761,-30,-57,40,32,-10,-60,-76,-52
762,-25,-60,39,35,-8,-58,-74,-50
763,-20,-57,42,40,-5,-58,-70,-54
764,-21,-63,42,46,-12,-57,-76,-58
765,-25,-69,35,42,-17,-58,-76,-48
766,-27,-73,36,34,-10,-60,-74,-49
767,-29,-67,33,45,-4,-55,-72,-55
768,-29,-60,27,51,-4,-55,-71,-60
769,-37,-66,29,47,-8,-46,-72,-58
770,-29,-72,31,41,-8,-53,-77,-54
771,-26,-71,31,39,-11,-55,-79,-59
772,-29,-65,35,42,-16,-62,-73,-55
773,-32,-58,35,38,-10,-64,-69,-46
774,-30,-57,38,35,-1,-57,-76,-47
775,-30,-59,34,31,-7,-57,-72,-49
776,-45,-55,32,29,5,-60,-67,-52
777,-51,-42,35,24,13,-65,-63,-43
778,-40,-33,43,17,7,-59,-57,-42
779,-39,-31,45,11,5,-54,-55,-37
780,-53,-43,42,6,3,-56,-58,-28
781,-55,-45,34,0,0,-60,-60,-32
782,-54,-38,48,0,-3,-64,-59,-34
783,-51,-30,45,-4,-3,-60,-56,-31
784,-51,-35,37,-6,2,-53,-58,-30
785,-47,-50,46,6,-4,-55,-54,-31
786,-52,-42,53,5,-14,-55,-48,-32
787,-54,-33,60,8,-9,-51,-53,-27
788,-47,-36,68,31,-7,-44,-45,-27
789,-32,-32,67,35,-4,-48,-43,-27
790,-35,-31,69,35,4,-48,-46,-31
791,-36,-33,78,34,2,-51,-54,-31
792,-37,-33,79,45,1,-53,-57,-34
793,-38,-39,80,41,4,-51,-62,-36
794,-38,-37,75,41,0,-49,-59,-40
795,-32,-26,78,44,-10,-51,-56,-32
796,-35,-32,81,43,-6,-55,-55,-30
797,-38,-30,71,36,-15,-55,-49,-27
798,-37,-31,57,32,-25,-60,-49,-27
799,-32,-18,59,31,-17,-54,-46,-25
800,-16,-15,51,29,-15,-52,-44,-19
801,-18,-19,44,37,-12,-45,-38,-11
802,-12,-13,43,38,-7,-42,-38,-5
803,2,4,41,39,-2,-35,-35,4
804,7,12,39,34,10,-19,-23,2
805,6,19,40,36,6,-12,-15,7
806,8,28,45,40,15,-17,-9,23
807,8,25,35,34,17,-20,-8,17
808,15,42,29,30,9,-11,-12,7
809,23,49,45,38,17,-6,-6,13
810,35,47,41,45,20,-8,-5,13
811,44,32,37,45,17,-17,-9,16
812,38,28,35,41,13,-11,-11,6
813,49,36,35,47,6,-14,-9,13
814,53,24,33,44,2,-13,-10,10
815,45,15,40,46,-1,-17,-10,5
816,46,11,34,35,-5,-25,-8,12
817,30,-8,28,27,-12,-18,-16,3
818,28,-15,33,23,-27,-28,-27,0
819,25,-26,30,12,-25,-43,-35,-13
820,29,-29,24,9,-20,-55,-44,-13
821,26,-39,24,13,-30,-64,-43,-28
822,8,-44,22,2,-35,-60,-51,-32
823,3,-47,22,6,-35,-50,-47,-38
824,11,-45,18,21,-46,-56,-47,-30
825,11,-41,29,21,-30,-54,-43,-28
826,6,-38,47,22,-24,-53,-30,-16
827,-3,-52,32,30,-25,-42,-26,-26
828,-11,-56,52,35,-29,-40,-36,-20
829,-8,-64,62,26,-18,-52,-52,-33
830,-27,-66,65,34,-10,-61,-47,-45
831,-29,-65,63,41,-8,-60,-39,-46
832,-32,-65,70,48,-10,-58,-55,-49
833,-31,-60,83,43,-8,-62,-69,-41
834,-40,-71,79,27,-13,-64,-70,-37
835,-39,-70,65,18,-22,-65,-79,-51
836,-42,-87,62,20,-30,-60,-88,-54
837,-63,-103,49,16,-47,-56,-93,-57
838,-64,-107,46,1,-49,-83,-95,-58
839,-72,-104,46,3,-52,-100,-91,-63
840,-62,-113,41,-1,-57,-96,-98,-72
841,-60,-122,57,10,-52,-72,-103,-75
842,-64,-124,55,0,-55,-76,-100,-73
843,-43,-115,37,-15,-57,-92,-115,-73
844,-37,-113,46,2,-54,-88,-115,-63
845,-43,-109,50,-3,-52,-78,-93,-74
846,-47,-103,41,4,-51,-73,-99,-70
847,-57,-110,32,22,-52,-70,-96,-63
848,-47,-104,36,11,-56,-72,-84,-73
849,-42,-105,45,13,-39,-73,-70,-54
850,-57,-111,46,14,-31,-72,-65,-55
851,-32,-104,48,9,-32,-81,-74,-52
852,-38,-114,44,4,-39,-92,-79,-44
853,-60,-95,40,-5,-30,-93,-77,-66
854,-50,-90,56,2,-23,-85,-87,-44
855,-59,-104,43,25,-17,-65,-79,-42
856,-49,-83,50,20,-14,-57,-82,-49
857,-45,-90,75,33,-15,-58,-102,-44
858,-62,-97,77,48,-4,-69,-97,-61
859,-57,-81,80,42,-14,-85,-108,-63
860,-51,-91,88,33,-23,-79,-106,-69
861,-63,-101,78,36,-34,-86,-117,-88
862,-66,-109,73,27,-40,-95,-130,-88
863,-75,-129,77,30,-28,-88,-128,-100
864,-85,-139,65,47,-34,-92,-113,-99
865,-87,-144,70,48,-21,-85,-117,-107
866,-96,-172,76,75,11,-74,-107,-103
867,-96,-152,87,117,33,-85,-92,-125
868,-117,-179,94,175,87,-63,-138,-132
869,-130,-171,130,249,144,-45,-118,-146
870,-163,-149,202,319,201,-45,-133,-158
871,-162,-147,226,403,254,-1,-129,-162
872,-69,-114,251,444,356,68,-112,-146
873,-39,-76,243,461,351,131,-60,-109
874,5,-33,195,457,422,211,-7,-30
875,87,51,117,428,423,261,120,23
876,143,133,84,343,395,390,257,158
877,210,177,67,277,351,493,380,257
878,242,223,14,158,273,571,525,361
879,294,283,-53,-43,145,623,644,506
880,311,363,-151,-188,-11,672,794,625
881,295,457,-210,-380,-138,754,971,797
882,341,582,-319,-645,-295,809,1136,959
883,312,616,-429,-889,-487,848,1270,1086
884,262,670,-551,-1172,-746,795,1317,1166
885,191,677,-601,-1439,-904,724,1347,1214
886,158,665,-648,-1467,-1102,637,1290,1227
887,152,603,-653,-1526,-1155,537,1214,1177
888,105,466,-607,-1494,-1210,348,1025,1075
889,35,270,-635,-1436,-1299,75,767,841
890,-7,83,-654,-1369,-1465,-225,455,628
891,-71,-61,-662,-1365,-1594,-537,157,428
892,-134,-92,-672,-1371,-1653,-805,-83,226
893,-163,-206,-661,-1294,-1670,-858,-301,90
894,-145,-282,-649,-1155,-1587,-963,-410,11
895,-175,-301,-615,-1089,-1549,-1037,-480,-46
896,-184,-324,-573,-1048,-1449,-1048,-523,-162
897,-158,-306,-567,-971,-1317,-1026,-560,-238
898,-152,-297,-481,-902,-1243,-946,-531,-207
899,-113,-237,-431,-801,-1030,-844,-482,-171
900,-123,-221,-338,-709,-814,-691,-417,-174
901,-92,-188,-301,-547,-718,-633,-423,-164
902,-98,-180,-199,-420,-566,-516,-367,-192
903,-111,-148,-117,-301,-448,-437,-341,-183
904,-73,-159,-62,-240,-336,-319,-308,-195
905,-50,-152,-34,-121,-255,-264,-232,-150
906,-76,-145,8,-78,-178,-173,-167,-127
907,-70,-122,62,-25,-100,-142,-144,-83
908,-69,-102,64,-30,-63,-134,-121,-115
909,-74,-103,91,-22,-49,-145,-136,-108
910,-106,-82,54,-27,-80,-166,-122,-118
911,-109,-62,100,-26,-59,-146,-130,-114
912,-107,-59,79,5,-67,-145,-134,-102
913,-113,-59,68,-10,-61,-127,-129,-95
914,-82,-65,48,-2,-71,-124,-117,-69
915,-76,-80,36,7,-45,-96,-118,-87
916,-62,-91,44,14,-24,-109,-120,-82
917,-67,-105,48,20,-55,-96,-119,-93
918,-68,-124,62,51,-42,-101,-122,-73
919,-67,-137,66,56,-37,-91,-104,-67
920,-62,-126,45,51,-24,-64,-100,-76
921,-72,-120,53,62,-5,-61,-97,-78
922,-69,-119,44,59,0,-58,-95,-76
923,-71,-125,37,57,-4,-51,-94,-84
924,-66,-110,29,69,-1,-54,-102,-88
925,-66,-98,45,53,9,-37,-96,-80
926,-66,-103,49,60,25,-39,-83,-73
927,-77,-119,51,62,18,-50,-88,-82
928,-71,-122,67,61,1,-54,-88,-74
929,-84,-132,65,64,-10,-61,-89,-82
930,-88,-138,77,75,-3,-63,-104,-80
931,-81,-130,80,65,4,-66,-93,-79
932,-88,-121,77,58,10,-55,-80,-83
933,-81,-116,81,68,10,-46,-77,-72
934,-76,-118,64,61,13,-37,-85,-67
935,-83,-109,54,59,11,-30,-85,-73
936,-79,-117,45,60,10,-29,-84,-67
937,-76,-133,47,54,23,-24,-82,-73
938,-75,-126,46,59,20,-30,-73,-77
939,-78,-130,45,66,26,-22,-76,-66
940,-79,-137,56,70,42,-21,-73,-74
941,-90,-147,65,69,31,-28,-71,-81
942,-90,-150,67,74,24,-21,-75,-72
943,-88,-141,64,79,26,-15,-68,-78
944,-84,-137,56,67,24,-7,-64,-76
945,-77,-141,53,55,27,-6,-61,-67
946,-77,-129,42,56,39,-8,-59,-54
947,-82,-121,40,58,47,-13,-53,-64
948,-77,-123,39,70,47,-14,-68,-71
949,-75,-128,37,63,49,-20,-74,-76
950,-79,-127,35,58,53,-17,-71,-83
951,-71,-128,41,71,47,-17,-76,-73
952,-79,-139,44,74,43,-12,-70,-82
953,-95,-145,43,64,34,-6,-69,-80
954,-90,-154,51,62,38,-21,-64,-65
955,-83,-135,53,64,56,-13,-54,-61
956,-89,-126,51,72,62,9,-48,-55
957,-96,-143,53,74,55,20,-39,-59
958,-93,-141,53,62,35,26,-47,-62
959,-75,-140,51,54,30,23,-57,-60
960,-71,-147,29,58,40,20,-55,-71
961,-77,-143,26,57,48,16,-50,-68
962,-65,-135,31,60,53,14,-56,-70
963,-59,-127,32,61,44,20,-58,-70
964,-74,-133,22,51,59,22,-55,-77
965,-89,-142,21,50,63,19,-57,-76
966,-73,-125,32,49,52,23,-42,-73
967,-67,-116,41,45,60,27,-43,-62
968,-60,-115,49,57,54,22,-43,-47
969,-59,-115,29,58,49,21,-27,-58
970,-61,-122,36,55,56,39,-34,-60
971,-49,-117,42,55,62,43,-40,-58
972,-51,-116,27,48,57,48,-41,-69
973,-59,-137,17,46,55,49,-44,-67
974,-67,-124,12,51,56,38,-39,-74
975,-64,-94,23,56,71,43,-33,-68
976,-55,-100,32,69,73,58,-28,-72
977,-56,-98,26,75,71,71,-21,-66
978,-56,-103,29,63,66,65,-18,-66
979,-53,-120,29,60,73,64,-25,-63
980,-58,-110,35,74,72,73,-18,-53
981,-61,-99,17,75,78,85,1,-52
982,-42,-94,19,78,80,95,0,-47
983,-25,-73,36,83,85,96,2,-41
984,-27,-71,30,74,97,101,3,-46
985,-34,-75,11,74,81,99,2,-44
986,-28,-76,12,68,74,98,1,-50
987,-16,-73,9,61,90,96,-7,-45
988,-15,-57,0,70,109,91,-3,-47
989,-24,-49,4,83,123,102,7,-40
990,-25,-51,21,94,132,112,20,-37
991,-21,-54,32,86,131,127,30,-29
992,-17,-45,49,96,121,142,55,-15
993,-7,-39,36,97,132,155,70,1
994,-10,-45,43,90,126,169,71,13
995,-4,-39,30,86,125,165,85,11
996,-6,-38,23,90,124,171,76,10
997,-10,-41,22,94,129,191,88,17
998,-11,-31,2,95,151,197,96,4
999,3,-18,1,95,169,211,101,22
1000,9,-1,-3,109,172,219,121,34
1001,16,9,-17,111,173,222,132,46
1002,28,10,-17,121,175,230,138,60
1003,35,24,-18,108,180,250,142,54
1004,30,27,-8,111,181,248,152,69
1005,31,30,-23,103,172,264,167,83
1006,39,48,-16,111,180,277,183,92
1007,53,53,-13,113,183,282,206,117
1008,62,62,-20,115,194,284,210,121
1009,61,71,-27,111,185,277,215,124
1010,57,74,-38,104,183,280,218,137
1011,70,89,-45,100,179,283,226,143
1012,83,107,-53,109,186,289,232,152
1013,91,112,-59,105,199,309,245,167
1014,92,113,-54,111,220,316,255,181
1015,94,109,-62,114,217,323,265,183
1016,101,118,-62,120,212,328,266,191
1017,103,125,-63,129,209,335,270,193
1018,105,128,-70,129,218,335,273,193
1019,115,119,-69,127,205,335,271,196
1020,113,127,-65,131,198,332,277,205
1021,118,123,-71,135,193,335,285,205
1022,120,121,-69,134,192,335,286,209
1023,129,120,-65,138,204,341,288,203
1024,119,115,-73,141,209,349,283,205
1025,118,99,-75,149,204,350,285,201
1026,119,109,-75,156,212,340,289,200
1027,128,123,-75,152,220,331,288,202
1028,123,126,-75,156,221,335,295,206
1029,119,123,-73,154,213,332,289,202
1030,110,111,-62,141,205,320,283,207
1031,98,104,-67,136,199,316,270,188
1032,92,103,-54,134,198,296,258,184
1033,85,98,-54,130,197,288,247,179
1034,68,92,-60,116,183,290,231,171
1035,58,76,-46,121,161,262,214,153
1036,51,70,-43,113,149,229,198,144
1037,38,72,-41,110,138,211,172,133
1038,26,67,-31,103,134,199,172,121
1039,30,63,-15,105,125,185,157,115
1040,28,53,-2,109,108,172,142,115
1041,15,34,-3,107,104,162,130,95
1042,4,16,1,94,109,149,117,91
1043,13,4,-5,97,103,131,98,79
1044,8,0,-13,87,79,128,88,69
1045,17,-7,0,95,69,113,81,67
1046,8,-25,-7,92,62,89,65,52
1047,5,-29,-9,86,53,72,52,47
1048,0,-40,-14,88,54,72,58,44
1049,0,-39,-11,91,59,66,48,44
1050,2,-45,-19,81,45,59,39,35
1051,-3,-57,-14,82,45,55,27,25
1052,-10,-66,-6,80,46,39,22,23
1053,-18,-64,-2,79,37,31,14,21
1054,-17,-76,10,82,36,35,8,23
1055,-15,-68,10,81,33,35,13,18
1056,-18,-68,5,77,30,29,3,16
1057,-25,-74,6,78,26,17,-4,15
1058,-27,-72,2,70,29,17,-4,10
1059,-30,-67,4,61,26,12,-11,7
1060,-27,-62,0,65,18,5,-13,7
1061,-29,-55,6,61,29,5,-20,8
1062,-39,-52,7,60,42,6,-17,-2
1063,-47,-56,3,68,34,1,-19,-2
1064,-44,-60,16,62,29,0,-23,-5
1065,-52,-61,17,58,32,3,-26,-9
1066,-51,-59,12,58,24,0,-35,-3
1067,-48,-58,20,58,22,-7,-36,-4
1068,-50,-62,22,62,17,-8,-27,-3
1069,-45,-55,15,64,17,-12,-25,-1
1070,-39,-56,11,68,20,-6,-32,-11
1071,-43,-60,13,65,15,-11,-43,-10
1072,-51,-61,3,56,20,-18,-45,-17
1073,-61,-63,4,60,14,-19,-51,-28
1074,-56,-65,0,59,11,-24,-57,-38
1075,-67,-72,8,56,16,-19,-65,-35
1076,-65,-68,7,53,20,-30,-63,-31
1077,-62,-62,14,52,17,-41,-56,-33
1078,-65,-60,15,55,11,-31,-60,-30
1079,-60,-48,23,57,14,-27,-51,-23
1080,-52,-46,29,54,16,-20,-42,-13
1081,-46,-54,18,48,14,-31,-47,-3
1082,-48,-58,16,50,20,-25,-48,-15
1083,-55,-65,18,53,15,-25,-47,-27
1084,-53,-74,20,52,17,-38,-56,-35
1085,-58,-73,18,50,11,-44,-65,-36
1086,-55,-79,7,40,9,-44,-70,-43
1087,-55,-91,11,42,7,-39,-68,-39
1088,-62,-84,-8,31,1,-43,-66,-44
1089,-67,-76,0,30,11,-45,-68,-42
1090,-58,-68,0,38,17,-47,-67,-35
1091,-59,-57,6,38,18,-49,-62,-35
1092,-57,-55,25,40,23,-37,-59,-28
1093,-55,-54,26,46,14,-40,-51,-27
1094,-55,-57,30,50,6,-42,-51,-34
1095,-55,-65,22,41,12,-46,-56,-26
1096,-45,-63,19,36,27,-45,-52,-29
1097,-40,-58,22,45,25,-44,-53,-31
1098,-38,-61,19,50,33,-44,-63,-30
1099,-36,-64,21,55,34,-48,-64,-38
1100,-45,-71,12,52,28,-37,-63,-49
1101,-45,-70,18,60,26,-34,-59,-37
1102,-38,-62,14,62,23,-39,-55,-36
1103,-47,-66,19,61,27,-42,-59,-32
1104,-45,-69,17,56,27,-52,-59,-32
1105,-34,-57,18,51,29,-52,-55,-42
1106,-35,-66,17,54,31,-38,-55,-44
1107,-31,-77,22,58,32,-31,-52,-29
1108,-23,-68,28,60,41,-34,-41,-22
1109,-26,-69,27,60,37,-39,-37,-23
1110,-31,-74,31,65,34,-31,-37,-20
1111,-28,-66,26,64,35,-27,-27,-18
1112,-14,-63,22,59,37,-29,-28,-18
1113,-10,-62,24,58,41,-36,-36,-18
1114,-16,-51,11,63,48,-32,-39,-27
1115,-20,-58,21,67,43,-26,-37,-24
1116,-19,-62,17,64,34,-28,-39,-24
1117,-21,-52,8,59,34,-35,-47,-28
1118,-21,-60,2,62,40,-40,-50,-30
1119,-24,-59,8,61,34,-40,-41,-28
1120,-23,-54,16,54,27,-48,-36,-26
1121,-20,-61,28,51,21,-41,-41,-23
1122,-20,-72,34,51,17,-36,-35,-16
1123,-26,-79,26,43,17,-37,-30,-18
1124,-25,-82,34,44,17,-35,-36,-10
1125,-15,-72,35,46,17,-48,-32,-10
1126,-17,-65,35,50,23,-49,-37,-18
1127,-25,-80,40,46,14,-45,-38,-18
1128,-29,-76,27,32,6,-35,-37,-27
1129,-25,-68,22,35,7,-32,-37,-26
1130,-15,-69,14,41,8,-32,-33,-24
1131,-18,-69,8,39,11,-34,-27,-22
1132,-15,-65,4,43,10,-46,-34,-16
1133,-7,-63,12,48,11,-44,-37,-21
1134,-13,-67,17,53,9,-43,-32,-23
1135,-24,-84,9,44,3,-43,-37,-27
1136,-15,-80,15,43,7,-34,-31,-20
1137,-1,-61,26,50,12,-37,-27,-18
1138,-4,-65,32,64,12,-48,-34,-21
1139,-16,-68,20,57,-1,-52,-24,-14
1140,-22,-74,22,35,-9,-47,-33,-13
1141,-13,-75,31,37,-11,-44,-46,-15
1142,-16,-75,12,29,-10,-47,-42,-28
1143,-27,-90,13,21,-12,-45,-44,-30
1144,-26,-93,16,27,-15,-55,-46,-20
1145,-20,-84,26,16,-13,-61,-41,-21
1146,-22,-83,42,21,-23,-60,-34,-15
1147,-32,-84,34,31,-34,-59,-30,-18
1148,-24,-90,38,10,-31,-51,-40,-25
1149,-17,-102,41,6,-34,-47,-51,-27
1150,-26,-96,30,11,-33,-52,-50,-25
1151,-30,-102,18,7,-27,-60,-37,-27
1152,-18,-96,30,20,-27,-63,-39,-25
1153,-4,-77,42,25,-15,-59,-38,-25
1154,-8,-80,26,19,-13,-49,-38,-29
1155,-18,-96,17,23,-27,-55,-48,-32
1156,-21,-94,20,21,-47,-57,-50,-39
1157,-18,-90,18,1,-46,-55,-61,-41
1158,-20,-89,17,4,-37,-70,-54,-36
1159,-26,-89,16,18,-36,-77,-49,-38
1160,-26,-93,19,13,-32,-83,-60,-47
1161,-33,-92,38,15,-31,-71,-57,-50
1162,-38,-92,47,20,-39,-58,-54,-36
1163,-35,-103,37,12,-40,-60,-53,-33
1164,-27,-98,43,14,-45,-56,-49,-22
1165,0,-77,33,15,-41,-64,-46,-22
1166,-2,-90,23,8,-41,-64,-53,-31
1167,-13,-100,18,3,-55,-64,-53,-33
1168,-17,-108,15,5,-53,-72,-59,-37
1169,-27,-130,13,2,-52,-67,-73,-48
1170,-31,-122,8,-5,-50,-71,-68,-63
1171,-32,-116,10,10,-41,-73,-65,-53
1172,-29,-117,12,9,-54,-73,-66,-48
1173,-29,-114,26,9,-51,-76,-66,-55
1174,-33,-112,37,14,-52,-74,-65,-46
1175,-33,-105,26,10,-50,-58,-58,-46
1176,-31,-94,35,17,-43,-50,-57,-36
1177,-11,-83,31,19,-26,-59,-54,-32
1178,-5,-78,29,27,-23,-50,-56,-34
1179,-5,-88,22,27,-41,-53,-55,-37
1180,-15,-104,20,28,-50,-60,-60,-54
1181,-14,-104,19,21,-49,-61,-82,-52
1182,-16,-107,11,10,-47,-67,-72,-64
1183,-20,-100,5,19,-51,-69,-66,-59
1184,-23,-106,5,8,-50,-73,-74,-59
1185,-37,-116,12,16,-42,-64,-74,-63
1186,-36,-108,17,21,-44,-67,-70,-48
1187,-37,-102,25,14,-32,-63,-69,-54
1188,-33,-88,31,21,-39,-54,-63,-42
1189,-12,-72,25,25,-37,-49,-49,-34
1190,-5,-64,31,35,-25,-40,-47,-30
1191,0,-64,14,19,-32,-50,-51,-25
1192,-1,-71,8,11,-26,-52,-55,-35
1193,-3,-75,4,17,-24,-48,-58,-41
1194,-7,-74,-5,14,-22,-61,-65,-59
1195,-27,-93,-4,19,-25,-65,-79,-52
1196,-39,-97,-6,4,-22,-70,-79,-59
1197,-35,-87,1,-3,-16,-73,-75,-57
1198,-35,-83,10,3,-34,-74,-63,-47
1199,-39,-69,4,3,-36,-67,-56,-49
1200,-38,-75,10,-6,-31,-63,-63,-29
1201,-30,-75,2,-14,-39,-66,-60,-31
1202,-33,-67,1,-6,-50,-69,-67,-27
1203,-38,-72,-1,-10,-48,-63,-67,-30
1204,-33,-72,-2,-7,-33,-62,-67,-46
1205,-24,-72,-1,0,-42,-66,-67,-42
1206,-36,-80,3,-6,-34,-67,-64,-47
1207,-39,-75,7,5,-27,-65,-60,-37
1208,-39,-76,16,5,-30,-62,-57,-48
1209,-34,-72,28,1,-17,-56,-66,-49
1210,-46,-75,37,4,-17,-58,-63,-34
1211,-47,-75,32,-3,-24,-69,-64,-37
1212,-48,-64,50,3,-39,-67,-71,-33
1213,-31,-58,63,-2,-40,-68,-73,-31
1214,-32,-59,60,-2,-41,-67,-65,-43
1215,-27,-66,63,5,-52,-67,-65,-35
1216,-32,-71,70,8,-52,-70,-63,-41
1217,-27,-67,60,5,-51,-66,-61,-37
1218,-31,-68,44,7,-49,-64,-67,-46
1219,-22,-51,49,10,-32,-60,-65,-42
1220,-9,-44,38,4,-34,-58,-61,-42
1221,-5,-48,37,9,-34,-52,-68,-35
1222,0,-44,44,8,-43,-49,-60,-31
1223,10,-30,38,4,-46,-51,-61,-23
1224,15,-28,37,10,-40,-47,-55,-24
1225,21,-15,36,6,-36,-51,-54,-24
1226,17,-4,38,0,-25,-56,-49,-23
1227,8,-8,24,1,-36,-50,-53,-27
1228,18,9,18,0,-52,-47,-63,-32
1229,26,12,32,0,-45,-40,-64,-30
1230,32,10,11,1,-45,-42,-54,-30
1231,41,8,0,-1,-39,-41,-47,-25
1232,47,14,1,2,-38,-42,-39,-22
1233,53,34,-6,5,-36,-42,-31,-5
1234,53,33,-6,-8,-28,-36,-33,-7
1235,40,33,-7,-8,-30,-35,-22,-9
1236,42,40,-7,-18,-37,-32,-21,3
1237,31,27,-11,-27,-33,-25,-37,1
1238,30,25,-1,-29,-38,-36,-34,1
1239,27,16,-14,-37,-49,-56,-40,-18
