,I,II,v1,v2,v3,v4,v5,v6
1276,82,979,-304,-885,-276,855,1116,886
1277,-100,779,-269,-961,-561,458,793,626
1278,-167,559,-304,-1037,-793,64,451,484
1279,-253,394,-292,-1114,-1032,-285,136,268
1280,-312,317,-349,-1149,-1303,-589,-77,90
1281,-336,181,-368,-1298,-1452,-808,-250,-35
1282,-348,143,-385,-1304,-1542,-1005,-357,-139
1283,-363,22,-398,-1376,-1568,-1036,-417,-213
1284,-335,-68,-380,-1386,-1590,-1107,-475,-220
1285,-327,-138,-374,-1330,-1602,-1149,-477,-229
1286,-353,-156,-340,-1311,-1518,-1136,-557,-291
1287,-310,-219,-295,-1214,-1407,-1111,-577,-357
1288,-305,-227,-247,-1066,-1316,-1024,-574,-349
1289,-253,-279,-212,-944,-1175,-956,-544,-349
1290,-249,-319,-160,-792,-1022,-857,-548,-390
1291,-235,-354,-114,-665,-934,-793,-557,-387
1292,-233,-320,-64,-590,-773,-717,-534,-397
1293,-226,-298,-42,-485,-703,-656,-480,-367
1294,-202,-281,-56,-424,-561,-517,-423,-328
1295,-173,-259,-53,-341,-491,-426,-324,-271
1296,-151,-217,-31,-287,-363,-345,-233,-215
1297,-116,-183,1,-232,-298,-298,-196,-162
1298,-90,-145,51,-185,-236,-292,-159,-133
1299,-89,-150,32,-171,-237,-289,-150,-130
1300,-96,-133,26,-155,-226,-236,-151,-123
1301,-79,-118,41,-140,-205,-212,-161,-125
1302,-72,-115,29,-109,-161,-197,-152,-141
1303,-91,-128,10,-105,-165,-211,-153,-126
1304,-76,-114,20,-113,-147,-214,-140,-140
1305,-40,-91,25,-100,-135,-214,-135,-116
1306,-54,-123,16,-122,-111,-207,-139,-133
1307,-71,-124,26,-119,-108,-207,-148,-143
1308,-71,-122,37,-107,-103,-206,-133,-113
1309,-64,-143,29,-122,-87,-203,-142,-115
1310,-64,-131,19,-105,-92,-177,-137,-103
1311,-72,-137,2,-87,-78,-179,-113,-121
1312,-63,-148,13,-75,-77,-183,-114,-128
1313,-43,-132,23,-66,-69,-177,-111,-109
1314,-35,-129,0,-58,-50,-170,-112,-119
1315,-35,-122,5,-44,-54,-142,-105,-100
1316,-46,-133,-4,-39,-41,-135,-90,-95
1317,-43,-128,-11,-34,-8,-135,-91,-107
1318,-22,-125,-8,-24,-14,-127,-92,-82
1319,-30,-127,-18,-2,-1,-107,-78,-81
1320,-41,-124,-8,17,18,-106,-75,-79
1321,-29,-121,12,14,18,-91,-76,-79
1322,-30,-124,21,35,15,-71,-61,-79
1323,-35,-121,2,38,7,-59,-49,-68
1324,-17,-128,-17,25,22,-50,-46,-68
1325,-3,-113,-11,36,31,-56,-43,-62
1326,0,-100,-14,34,50,-59,-35,-52
1327,-21,-93,-4,36,60,-33,-18,-58
1328,-18,-91,17,59,58,-26,-20,-40
1329,-7,-93,13,63,68,-32,-21,-31
1330,0,-75,20,68,83,-16,-8,-33
1331,1,-74,14,85,93,-19,0,-36
1332,0,-86,2,94,91,-9,-14,-40
1333,9,-88,-6,89,85,-3,-14,-44
1334,12,-85,-14,90,85,-23,-5,-43
1335,14,-69,-11,92,98,-7,4,-21
1336,13,-70,-16,97,131,8,15,-14
1337,3,-76,-15,113,139,26,23,-13
1338,9,-73,7,105,115,22,26,-4
1339,0,-78,4,120,121,21,28,-10
1340,1,-91,14,137,143,28,16,-7
1341,23,-81,17,146,159,38,31,0
1342,23,-62,13,148,161,51,39,-7
1343,38,-50,22,163,163,60,37,8
1344,45,-62,18,170,176,72,40,10
1345,46,-66,10,176,183,85,47,4
1346,52,-67,12,181,199,101,59,5
1347,54,-72,18,193,216,123,62,16
1348,56,-65,36,200,225,113,77,9
1349,55,-63,36,206,242,111,89,15
1350,54,-66,42,213,258,118,93,21
1351,69,-61,40,220,272,119,103,31
1352,77,-49,43,215,272,139,107,30
1353,96,-30,53,230,299,155,110,38
1354,89,-31,59,251,298,161,118,57
1355,99,-23,41,246,310,175,136,71
1356,108,-17,43,267,339,202,152,71
1357,102,-7,40,291,360,236,163,81
1358,106,1,43,299,381,230,178,81
1359,99,4,32,303,400,239,180,88
1360,102,13,23,292,402,247,179,89
1361,125,19,19,306,416,273,189,101
1362,126,25,21,319,437,292,218,110
1363,146,63,34,332,478,324,232,121
1364,158,69,47,360,490,345,247,156
1365,174,76,9,370,513,375,284,168
1366,182,99,9,390,546,419,307,180
1367,187,119,15,416,572,448,321,200
1368,196,143,21,432,582,454,343,204
1369,196,149,11,429,597,469,344,211
1370,180,141,1,434,615,475,357,201
1371,189,153,4,458,639,492,373,210
1372,193,167,23,473,670,504,381,213
1373,196,184,31,477,706,536,386,218
1374,173,184,24,473,701,547,382,240
1375,178,189,11,479,699,549,392,229
1376,185,205,9,488,690,555,404,239
1377,208,226,4,500,707,561,406,252
1378,217,229,7,509,722,550,415,252
1379,249,223,-8,512,714,557,416,270
1380,236,231,-25,498,706,548,410,264
1381,250,234,-33,497,705,547,406,268
1382,253,217,-70,477,723,540,406,263
1383,275,230,-81,462,731,544,397,252
1384,271,247,-91,445,715,538,414,275
1385,293,251,-94,447,702,533,422,289
1386,286,250,-112,442,681,531,417,276
1387,297,262,-108,415,667,510,409,274
1388,289,243,-107,395,654,502,411,271
1389,280,234,-91,378,617,484,378,268
1390,272,228,-74,361,585,445,362,259
1391,265,197,-75,342,549,408,345,233
1392,245,173,-72,327,530,393,321,207
1393,229,162,-42,301,498,375,304,191
1394,210,155,-27,274,457,347,284,205
1395,186,132,-51,247,403,302,251,180
1396,172,128,-66,218,347,262,214,157
1397,171,119,-58,185,320,221,196,128
1398,157,105,-71,170,290,195,171,105
1399,141,79,-67,156,256,172,134,86
1400,136,76,-48,156,219,123,113,82
1401,106,59,-35,132,193,89,79,61
1402,80,45,-11,129,174,77,72,58
1403,59,38,-7,123,152,63,57,25
1404,40,25,22,120,119,44,42,22
1405,7,18,6,96,89,32,24,4
1406,-1,31,24,83,65,18,-3,2
1407,-10,19,37,67,51,1,-2,2
1408,-16,9,22,54,25,-3,-13,-6
1409,-21,4,28,50,10,-15,-36,-32
1410,-29,-5,30,51,-7,-30,-44,-42
1411,-38,7,20,36,-25,-50,-53,-33
1412,-23,7,37,41,-15,-55,-69,-33
1413,-36,-2,39,40,-25,-68,-77,-47
1414,-49,-16,42,18,-39,-75,-89,-51
1415,-75,-37,23,9,-59,-73,-104,-71
1416,-72,-50,24,6,-71,-82,-114,-74
1417,-65,-63,17,-10,-83,-94,-113,-69
1418,-66,-63,9,-22,-86,-111,-110,-74
1419,-69,-60,19,-27,-91,-118,-94,-78
1420,-62,-64,20,-32,-107,-118,-101,-67
1421,-74,-60,19,-27,-97,-104,-93,-57
1422,-69,-54,25,-31,-91,-91,-94,-56
1423,-67,-57,21,-31,-86,-99,-98,-57
1424,-70,-47,33,-25,-82,-102,-99,-66
1425,-60,-43,29,-31,-88,-111,-96,-64
1426,-60,-49,30,-32,-86,-107,-102,-67
1427,-62,-54,34,-28,-97,-106,-101,-63
1428,-56,-56,29,-37,-102,-109,-96,-62
1429,-59,-63,29,-43,-98,-107,-99,-64
1430,-59,-66,28,-34,-92,-106,-93,-63
1431,-56,-65,24,-33,-92,-108,-86,-65
1432,-54,-59,31,-33,-86,-109,-89,-63
1433,-51,-55,39,-32,-84,-117,-88,-57
1434,-55,-54,34,-36,-84,-107,-90,-59
1435,-59,-57,42,-34,-83,-102,-92,-63
1436,-56,-54,46,-25,-88,-101,-84,-60
1437,-52,-55,40,-32,-87,-105,-86,-55
1438,-56,-60,41,-29,-83,-111,-91,-59
1439,-57,-56,35,-35,-89,-115,-84,-60
1440,-57,-54,29,-42,-92,-114,-86,-57
1441,-68,-65,34,-39,-100,-103,-89,-57
1442,-67,-68,17,-45,-104,-104,-89,-61
1443,-69,-72,16,-48,-102,-104,-90,-63
1444,-63,-69,19,-44,-101,-112,-84,-56
1445,-54,-56,20,-51,-98,-121,-77,-50
1446,-57,-55,18,-54,-93,-115,-85,-46
1447,-60,-49,19,-49,-104,-112,-86,-54
1448,-54,-46,20,-51,-102,-106,-83,-48
1449,-60,-57,22,-51,-100,-101,-84,-50
1450,-55,-53,24,-42,-98,-97,-83,-54
1451,-49,-66,23,-37,-99,-100,-82,-49
1452,-49,-65,27,-35,-97,-108,-78,-53
1453,-46,-56,39,-37,-97,-114,-75,-52
1454,-52,-65,34,-39,-92,-109,-79,-56
1455,-56,-74,35,-43,-94,-104,-83,-58
1456,-53,-68,30,-46,-103,-99,-75,-54
1457,-55,-74,35,-54,-100,-108,-80,-58
1458,-60,-73,35,-48,-101,-112,-84,-57
1459,-63,-76,28,-55,-106,-116,-82,-58
1460,-65,-77,21,-63,-112,-122,-87,-61
1461,-72,-75,23,-72,-125,-126,-94,-65
1462,-73,-82,9,-77,-122,-132,-101,-72
1463,-80,-90,8,-83,-130,-127,-96,-76
1464,-73,-87,3,-90,-140,-130,-95,-67
1465,-75,-89,0,-95,-140,-132,-96,-62
1466,-74,-93,-5,-100,-141,-132,-98,-57
1467,-78,-87,-6,-102,-148,-137,-95,-63
1468,-77,-89,0,-101,-140,-137,-92,-59
1469,-85,-99,0,-104,-147,-136,-98,-65
1470,-83,-97,9,-107,-147,-140,-108,-73
1471,-87,-109,5,-109,-153,-153,-112,-76
1472,-89,-110,1,-109,-159,-151,-118,-80
1473,-89,-107,11,-105,-154,-149,-112,-83
1474,-87,-108,10,-105,-145,-143,-111,-87
1475,-86,-114,18,-105,-151,-143,-120,-83
1476,-96,-115,25,-105,-158,-145,-111,-83
1477,-94,-112,26,-117,-151,-160,-107,-81
1478,-97,-99,29,-103,-159,-148,-100,-82
1479,-103,-103,21,-105,-156,-142,-95,-79
1480,-96,-109,25,-109,-146,-146,-103,-81
1481,-92,-104,26,-99,-150,-149,-108,-87
1482,-93,-117,24,-92,-159,-158,-124,-95
1483,-86,-129,16,-108,-167,-164,-122,-83
1484,-90,-135,6,-113,-167,-151,-119,-80
1485,-87,-120,-5,-110,-177,-151,-115,-82
1486,-92,-122,-11,-118,-172,-157,-109,-82
1487,-103,-102,-21,-110,-172,-156,-98,-69
1488,-88,-103,-17,-112,-175,-164,-104,-75
1489,-92,-114,-6,-102,-163,-154,-108,-73
1490,-92,-116,10,-87,-156,-161,-109,-80
1491,-86,-114,11,-81,-154,-161,-119,-84
1492,-92,-113,24,-80,-147,-145,-121,-79
1493,-69,-82,20,-80,-149,-142,-106,-64
1494,-69,-62,17,-80,-139,-129,-83,-47
1495,-63,-43,25,-70,-131,-123,-60,-34
1496,-64,-20,40,-56,-126,-123,-36,-28
1497,-51,-10,48,-44,-100,-111,-28,-19
1498,-51,10,47,-22,-97,-95,-22,-18
1499,-19,23,55,-5,-66,-94,-24,-4
1500,-13,29,47,15,-49,-71,-16,-16
1501,7,48,60,28,-43,-57,-12,-5
1502,22,49,50,35,-35,-49,-4,-3
1503,36,67,58,36,-39,-41,-9,24
1504,35,74,52,13,-39,-36,6,36
1505,32,82,54,5,-59,-41,-3,34
1506,45,85,40,6,-63,-42,2,33
1507,35,59,42,-3,-80,-43,-11,21
1508,44,51,10,-18,-89,-67,-23,1
1509,34,26,10,-46,-97,-83,-37,-14
1510,57,29,-5,-49,-108,-88,-45,-9
1511,54,10,-4,-59,-129,-93,-48,-18
1512,47,-3,-29,-85,-133,-96,-57,-26
1513,33,-3,-45,-99,-155,-104,-53,-32
1514,35,4,-65,-119,-166,-111,-54,-29
1515,2,-3,-52,-139,-164,-117,-38,-28
1516,3,14,-43,-148,-175,-136,-46,-19
1517,-16,-7,-61,-154,-179,-136,-46,-33
1518,-19,-7,-50,-163,-198,-135,-61,-29
1519,-19,-24,-48,-178,-191,-154,-68,-43
1520,-36,-35,-48,-169,-188,-155,-78,-57
1521,-36,-57,-65,-172,-205,-158,-82,-69
1522,-47,-65,-49,-173,-204,-173,-89,-66
1523,-67,-58,-53,-177,-212,-177,-87,-69
1524,-74,-73,-52,-179,-213,-174,-106,-69
1525,-85,-85,-52,-169,-211,-168,-96,-74
1526,-90,-82,-52,-184,-221,-169,-83,-76
1527,-99,-91,-52,-184,-217,-162,-104,-77
1528,-104,-95,-43,-180,-209,-162,-106,-77
1529,-97,-91,-47,-180,-217,-179,-101,-85
1530,-100,-95,-41,-174,-212,-184,-107,-74
1531,-103,-86,-28,-177,-205,-185,-112,-89
1532,-112,-91,-18,-175,-198,-184,-113,-90
1533,-118,-102,-27,-174,-207,-188,-126,-99
1534,-108,-107,-24,-154,-213,-194,-140,-105
1535,-106,-105,-10,-143,-208,-202,-130,-98
1536,-114,-120,-6,-155,-195,-196,-127,-103
1537,-110,-117,-7,-144,-200,-198,-129,-99
1538,-117,-134,-8,-148,-210,-197,-131,-100
1539,-118,-130,1,-140,-210,-199,-135,-96
1540,-119,-132,0,-145,-212,-211,-134,-103
1541,-123,-127,5,-135,-209,-208,-133,-107
1542,-106,-127,5,-132,-214,-205,-137,-101
1543,-99,-136,13,-130,-198,-189,-144,-105
1544,-93,-135,9,-127,-188,-186,-155,-110
1545,-80,-138,10,-126,-204,-199,-170,-110
1546,-83,-139,16,-119,-203,-201,-157,-112
1547,-82,-128,19,-114,-209,-216,-146,-116
1548,-69,-139,1,-112,-205,-206,-161,-137
1549,-76,-146,17,-98,-205,-209,-158,-127
1550,-70,-148,24,-119,-213,-219,-143,-128
1551,-66,-147,19,-117,-201,-216,-145,-120
1552,-61,-147,11,-111,-209,-207,-145,-120
1553,-51,-150,9,-121,-205,-203,-145,-124
1554,-52,-152,3,-128,-195,-213,-154,-118
1555,-58,-155,14,-138,-204,-218,-165,-128
1556,-54,-144,17,-130,-217,-228,-171,-119
1557,-71,-148,12,-123,-222,-228,-156,-120
1558,-62,-155,8,-126,-223,-217,-164,-136
1559,-45,-163,10,-121,-215,-225,-156,-123
1560,-62,-179,17,-136,-208,-233,-152,-126
1561,-56,-175,7,-135,-218,-236,-157,-124
1562,-64,-187,9,-132,-233,-241,-157,-119
1563,-72,-196,-2,-130,-225,-228,-144,-135
1564,-61,-207,-5,-133,-225,-233,-148,-126
1565,-73,-224,-7,-131,-199,-214,-150,-128
1566,-69,-204,7,-121,-194,-228,-154,-123
1567,-79,-187,0,-110,-192,-225,-152,-114
1568,-77,-175,0,-118,-179,-211,-172,-129
1569,-79,-145,10,-100,-191,-230,-172,-123
1570,-76,-148,7,-131,-181,-218,-173,-130
1571,-82,-136,4,-110,-190,-225,-185,-137
1572,-68,-138,21,-101,-191,-231,-179,-133
1573,-78,-147,22,-82,-183,-233,-178,-145
1574,-68,-199,42,-46,-168,-236,-183,-135
1575,-59,-204,60,-3,-137,-229,-182,-178
1576,-69,-218,123,11,-83,-229,-220,-180
1577,-70,-281,145,99,-43,-226,-237,-202
1578,-130,-315,214,172,-7,-209,-234,-229
1579,-114,-298,248,236,47,-221,-208,-251
1580,-147,-310,324,337,125,-218,-223,-241
1581,-142,-295,348,472,216,-140,-179,-265
1582,-87,-298,397,544,309,-30,-122,-210
1583,-31,-228,402,680,456,30,-43,-136
1584,-45,-185,431,767,530,142,20,-70
1585,55,-107,438,859,672,315,116,-6
1586,103,-15,399,876,747,437,301,102
1587,166,151,411,831,804,648,470,254
1588,237,291,370,749,797,800,675,370
1589,245,439,293,591,780,965,811,548
1590,289,562,212,437,727,1122,1013,726
1591,312,792,131,250,735,1271,1202,869
1592,337,958,58,34,703,1437,1415,1016
1593,296,1038,-52,-222,590,1504,1484,1118
1594,212,997,-144,-423,344,1391,1440,1088
1595,41,898,-111,-689,39,1095,1234,975
1596,0,791,-182,-872,-324,702,923,736
1597,-167,620,-156,-959,-585,339,623,501
1598,-235,456,-188,-1016,-804,16,346,373
1599,-302,327,-172,-1055,-980,-259,93,204
1600,-347,246,-225,-1065,-1177,-491,-72,64
1601,-395,144,-227,-1164,-1285,-647,-195,-43
1602,-392,108,-235,-1176,-1351,-801,-292,-121
1603,-409,-12,-258,-1243,-1373,-813,-344,-194
1604,-387,-89,-266,-1237,-1392,-867,-391,-199
1605,-379,-163,-257,-1198,-1386,-907,-395,-220
1606,-385,-185,-226,-1172,-1314,-904,-458,-271
1607,-345,-248,-202,-1092,-1220,-887,-465,-333
1608,-356,-282,-146,-949,-1138,-830,-476,-337
1609,-323,-347,-113,-837,-1020,-773,-467,-347
1610,-330,-370,-70,-726,-913,-696,-485,-415
1611,-325,-412,-24,-611,-849,-648,-505,-425
1612,-323,-389,8,-533,-716,-580,-499,-426
1613,-320,-382,23,-433,-647,-532,-445,-411
1614,-287,-348,18,-349,-526,-417,-390,-361
1615,-234,-294,29,-254,-453,-344,-296,-289
1616,-203,-258,51,-196,-320,-285,-222,-254
1617,-173,-240,74,-137,-273,-259,-195,-210
1618,-155,-206,108,-103,-201,-246,-165,-186
1619,-137,-196,94,-97,-202,-240,-174,-171
1620,-134,-191,89,-82,-179,-194,-162,-150
1621,-117,-169,85,-69,-146,-174,-151,-148
1622,-114,-158,81,-40,-94,-157,-128,-148
1623,-114,-159,71,-19,-96,-155,-120,-111
1624,-96,-153,78,-40,-64,-142,-108,-125
1625,-81,-147,75,-33,-65,-132,-104,-115
1626,-92,-169,50,-39,-50,-126,-101,-116
1627,-89,-171,56,-36,-25,-129,-100,-114
1628,-87,-160,62,-33,-24,-108,-80,-96
1629,-83,-173,50,-26,-12,-92,-69,-89
1630,-88,-171,44,-3,-1,-74,-74,-84
1631,-90,-164,57,6,8,-76,-67,-94
1632,-89,-172,58,14,9,-77,-69,-109
1633,-88,-174,49,14,2,-76,-70,-100
1634,-82,-178,33,17,14,-83,-66,-103
1635,-72,-172,46,25,27,-74,-70,-94
1636,-78,-170,48,38,50,-76,-59,-92
1637,-91,-164,50,45,61,-51,-47,-98
1638,-90,-176,72,59,54,-40,-49,-69
1639,-90,-183,68,56,62,-32,-45,-62
1640,-90,-163,73,59,72,-23,-34,-61
1641,-88,-158,81,65,72,-22,-30,-66
1642,-95,-162,77,73,73,-14,-26,-70
1643,-89,-152,75,77,70,-16,-22,-67
1644,-74,-144,69,80,80,-22,-27,-72
1645,-65,-127,75,82,96,-15,-27,-49
1646,-68,-118,68,88,121,1,-12,-49
1647,-73,-114,77,98,129,18,-10,-60
1648,-60,-114,90,112,117,26,-8,-43
1649,-51,-113,67,112,108,28,-6,-37
1650,-46,-121,66,110,121,35,3,-37
1651,-39,-123,76,119,133,28,13,-30
1652,-38,-116,74,129,126,23,15,-35
1653,-40,-121,74,128,121,31,10,-33
1654,-49,-125,67,125,132,32,13,-36
1655,-44,-103,68,132,142,39,19,-30
1656,-30,-96,72,148,163,57,30,-26
1657,-29,-96,70,158,183,70,43,-22
1658,-31,-93,71,156,174,66,46,-14
1659,-35,-98,71,159,182,68,45,-8
1660,-33,-86,84,180,195,74,47,-3
1661,-32,-62,79,189,202,82,55,0
1662,-33,-59,75,185,209,99,59,-5
1663,-22,-48,76,196,214,101,66,7
1664,-8,-39,74,201,222,95,75,6
1665,-8,-36,75,212,240,111,74,15
1666,-8,-30,71,226,266,126,78,23
1667,-12,-19,71,225,268,136,74,25
1668,0,0,79,222,265,144,84,33
1669,7,19,72,246,279,144,95,32
1670,18,6,70,258,311,158,94,25
1671,33,0,74,279,321,175,115,46
1672,51,11,83,288,320,187,123,47
1673,74,18,97,305,341,204,123,64
1674,65,-7,88,315,351,222,137,73
1675,69,-2,61,313,366,228,151,64
1676,82,1,59,319,381,257,164,61
1677,84,-1,72,343,399,290,173,84
1678,85,15,84,357,417,277,192,77
1679,65,14,90,367,439,296,212,82
1680,68,11,90,367,446,317,206,84
1681,91,23,89,376,471,324,211,89
1682,100,29,75,381,481,346,220,91
1683,121,55,82,396,506,363,237,96
1684,114,73,90,415,502,373,244,116
1685,134,84,76,411,515,404,272,138
1686,154,92,80,425,544,436,305,149
1687,158,111,68,450,564,466,314,163
1688,167,110,71,467,586,458,328,163
1689,164,96,64,457,605,456,325,159
1690,146,101,62,452,604,450,322,154
1691,156,102,57,457,606,463,332,164
1692,151,113,57,444,625,477,348,165
1693,166,153,71,443,664,505,359,177
1694,163,162,70,451,659,525,366,210
1695,165,166,57,456,649,528,387,211
1696,163,166,61,460,635,524,385,218
1697,175,172,42,463,645,525,386,211
1698,178,183,29,456,654,523,384,200
1699,196,188,34,451,655,535,373,224
1700,187,198,29,450,649,524,385,226
1701,199,182,17,443,636,529,387,225
1702,194,167,14,443,652,526,399,216
1703,206,198,17,439,663,534,399,207
1704,198,192,20,419,644,536,396,232
1705,200,172,0,411,618,519,395,227
1706,184,183,-17,397,584,507,380,216
1707,187,183,-2,370,574,488,365,208
1708,181,178,0,368,565,466,363,197
1709,180,183,-3,348,532,443,344,196
1710,168,177,-1,321,498,408,328,183
1711,167,165,15,308,461,372,303,171
1712,154,152,17,298,448,350,278,158
1713,130,133,26,271,417,337,254,135
1714,112,122,37,250,382,302,240,145
1715,113,117,25,224,342,261,218,133
1716,109,127,24,207,297,238,195,125
1717,112,113,32,182,264,208,189,121
1718,101,81,25,161,245,183,165,102
1719,101,43,27,142,193,150,124,72
1720,88,35,33,129,146,111,109,64
1721,72,27,29,118,127,86,95,59
1722,71,15,24,111,124,74,72,52
1723,61,-6,38,98,111,60,56,32
1724,44,-3,49,84,97,34,55,29
1725,19,-7,33,72,76,28,43,18
1726,18,-3,45,64,47,24,15,16
1727,27,-7,47,39,36,-1,12,18
1728,24,-3,37,28,24,-2,12,18
1729,18,-17,36,30,8,-9,0,0
1730,13,-34,42,36,-2,-21,-13,-12
1731,-2,-31,29,18,-14,-33,-26,-15
1732,8,-29,45,10,-19,-44,-38,-16
1733,1,-36,41,10,-31,-65,-48,-23
1734,-14,-47,40,-6,-34,-60,-58,-33
1735,-34,-66,22,-6,-50,-56,-72,-59
1736,-34,-73,22,-9,-71,-70,-84,-67
1737,-29,-81,21,-21,-75,-80,-87,-61
1738,-28,-76,14,-24,-76,-93,-86,-58
1739,-29,-73,20,-26,-74,-91,-71,-61
1740,-28,-74,28,-21,-85,-88,-72,-47
1741,-27,-68,22,-25,-78,-84,-70,-49
1742,-29,-75,35,-22,-73,-74,-72,-49
1743,-23,-83,24,-17,-74,-83,-67,-40
1744,-32,-78,36,-19,-73,-86,-69,-49
1745,-32,-79,32,-21,-74,-91,-68,-50
1746,-35,-94,32,-22,-72,-93,-78,-54
1747,-35,-96,33,-21,-71,-85,-78,-54
1748,-36,-98,33,-28,-74,-87,-73,-48
1749,-34,-99,30,-29,-69,-84,-78,-49
1750,-33,-88,31,-23,-70,-82,-75,-46
1751,-36,-85,30,-21,-67,-77,-69,-47
1752,-36,-82,31,-19,-63,-75,-72,-43
1753,-35,-73,32,-16,-60,-77,-75,-43
1754,-33,-66,36,-14,-55,-75,-70,-47
1755,-32,-66,36,-13,-56,-76,-71,-47
1756,-34,-67,38,-8,-58,-73,-69,-52
1757,-28,-69,37,-10,-57,-76,-74,-50
1758,-28,-74,38,-14,-59,-79,-72,-47
1759,-35,-70,35,-16,-57,-78,-72,-51
1760,-39,-68,33,-10,-56,-79,-72,-45
1761,-38,-65,34,-8,-55,-72,-69,-45
1762,-38,-63,33,-14,-54,-72,-67,-49
1763,-39,-67,35,-17,-56,-74,-70,-45
1764,-42,-68,34,-16,-61,-76,-70,-39
1765,-43,-65,31,-19,-59,-79,-67,-40
1766,-43,-68,28,-20,-59,-76,-72,-39
1767,-45,-70,29,-20,-66,-75,-73,-45
1768,-49,-76,34,-23,-63,-82,-70,-41
1769,-50,-81,30,-25,-63,-81,-72,-42
1770,-48,-76,26,-21,-67,-77,-73,-46
1771,-52,-82,31,-19,-65,-72,-73,-48
1772,-53,-79,30,-21,-61,-72,-70,-42
1773,-51,-73,30,-21,-58,-70,-73,-44
1774,-48,-67,29,-17,-60,-68,-75,-46
1775,-45,-66,30,-23,-64,-67,-75,-44
1776,-50,-64,25,-24,-59,-63,-67,-44
1777,-52,-66,30,-30,-62,-70,-66,-47
1778,-48,-63,32,-28,-65,-70,-63,-43
1779,-57,-68,25,-34,-63,-72,-65,-45
1780,-62,-71,23,-35,-67,-77,-72,-47
1781,-61,-66,22,-42,-75,-86,-73,-47
1782,-60,-70,15,-47,-76,-90,-77,-52
1783,-67,-78,18,-59,-83,-86,-81,-57
1784,-69,-82,10,-66,-86,-90,-86,-50
1785,-78,-85,3,-73,-96,-93,-90,-52
1786,-77,-84,1,-80,-106,-96,-89,-44
1787,-84,-81,-1,-80,-108,-98,-77,-46
1788,-85,-82,-5,-79,-102,-101,-81,-50
1789,-92,-90,-2,-82,-107,-96,-86,-49
1790,-89,-89,4,-91,-108,-100,-90,-54
1791,-91,-97,3,-93,-116,-110,-98,-59
1792,-89,-101,1,-90,-124,-105,-102,-58
1793,-88,-100,-1,-87,-120,-105,-94,-63
1794,-82,-102,0,-88,-107,-99,-93,-64
1795,-82,-103,13,-85,-109,-99,-99,-61
1796,-93,-94,21,-78,-109,-102,-90,-61
1797,-96,-94,20,-89,-110,-111,-91,-56
1798,-92,-79,19,-83,-117,-95,-85,-60
1799,-91,-75,12,-81,-114,-95,-81,-62
1800,-86,-85,8,-83,-103,-96,-89,-66
1801,-83,-88,4,-79,-108,-100,-88,-67
1802,-79,-94,0,-69,-121,-114,-102,-70
1803,-77,-99,5,-80,-125,-116,-100,-60
1804,-82,-114,5,-81,-118,-104,-94,-59
1805,-83,-102,-10,-74,-129,-105,-86,-58
1806,-80,-104,-11,-83,-129,-105,-80,-58
1807,-84,-88,-16,-80,-123,-105,-74,-40
1808,-83,-93,-12,-79,-119,-114,-80,-50
1809,-91,-103,-5,-75,-121,-107,-84,-55
1810,-89,-108,15,-71,-122,-118,-89,-55
1811,-91,-112,15,-71,-124,-116,-100,-56
1812,-96,-105,11,-74,-118,-98,-102,-55
1813,-81,-83,8,-69,-117,-93,-81,-47
1814,-80,-62,9,-67,-108,-89,-61,-33
1815,-70,-40,19,-60,-99,-86,-39,-13
1816,-67,-17,32,-46,-90,-87,-19,-5
1817,-46,2,39,-33,-66,-81,-12,3
1818,-49,15,44,-11,-60,-53,0,8
1819,-21,22,52,1,-27,-45,0,16
1820,-12,31,60,33,-11,-25,9,11
1821,3,41,63,51,-3,-15,8,28
1822,8,40,63,60,9,-8,18,24
1823,26,64,84,63,6,-4,20,44
1824,16,66,70,44,2,1,33,44
1825,18,67,63,35,-14,8,17,50
1826,29,74,42,30,-18,10,24,52
1827,23,59,52,18,-31,7,15,41
1828,33,62,18,16,-45,-14,8,36
1829,32,49,18,0,-48,-19,5,28
1830,58,48,-3,-7,-54,-17,9,24
1831,61,42,-6,-21,-68,-16,5,24
1832,69,38,-25,-35,-59,-20,-3,21
1833,66,41,-36,-52,-86,-31,0,28
1834,68,49,-58,-78,-99,-34,-4,33
1835,33,40,-53,-104,-111,-40,-1,20
1836,42,45,-50,-121,-122,-55,-3,30
1837,13,12,-74,-134,-136,-65,-6,16
1838,9,16,-75,-148,-152,-82,-28,6
1839,0,1,-74,-160,-150,-101,-25,-7
1840,-7,2,-78,-162,-150,-106,-41,-14
1841,-10,-11,-76,-163,-163,-108,-43,-23
1842,-20,-25,-72,-173,-173,-109,-48,-20
1843,-28,-31,-92,-177,-175,-105,-51,-32
1844,-30,-35,-85,-168,-178,-104,-61,-24
1845,-43,-44,-79,-167,-176,-109,-47,-26
1846,-53,-42,-58,-166,-177,-122,-42,-25
1847,-69,-59,-68,-161,-176,-113,-52,-32
1848,-77,-70,-58,-173,-174,-104,-59,-43
1849,-83,-83,-53,-176,-178,-125,-72,-52
1850,-100,-88,-50,-174,-175,-131,-79,-54
1851,-96,-87,-49,-173,-176,-142,-82,-68
1852,-110,-95,-44,-173,-176,-150,-88,-67
1853,-119,-85,-41,-181,-177,-156,-94,-81
1854,-116,-96,-38,-167,-177,-158,-110,-73
1855,-118,-99,-29,-153,-176,-157,-108,-75
