,I,II,v1,v2,v3,v4,v5,v6
641,-30,-151,221,150,-159,-243,-122,-98
642,-16,-80,279,181,-121,-221,-66,-93
643,-4,-45,364,272,-16,-198,-65,-42
644,-30,-23,398,354,96,-140,-29,-53
645,11,25,446,414,250,-56,0,-6
646,14,99,435,502,357,81,105,41
647,95,110,429,504,517,220,147,120
648,140,184,346,472,667,353,271,171
649,272,216,189,373,768,452,357,229
650,347,291,-39,242,791,606,479,318
651,470,461,-187,129,901,783,656,471
652,629,574,-416,9,1069,987,853,638
653,763,634,-591,-123,1195,1212,1027,781
654,811,700,-809,-177,1247,1406,1186,886
655,851,784,-968,-277,1273,1465,1302,942
656,939,797,-1073,-329,1264,1509,1326,960
657,940,745,-1138,-392,1194,1433,1277,975
658,928,642,-1164,-466,1138,1324,1193,984
659,776,552,-1171,-563,890,1126,1079,856
660,657,416,-1111,-689,625,843,894,738
661,499,349,-1123,-895,213,578,717,618
662,394,263,-1086,-1052,-75,325,449,500
663,261,173,-1055,-1173,-372,117,360,374
664,179,70,-1045,-1277,-639,-113,170,261
665,88,-42,-960,-1215,-805,-272,42,181
666,43,-104,-875,-1171,-845,-428,-78,108
667,-4,-145,-803,-1069,-851,-488,-142,30
668,-25,-127,-720,-929,-792,-465,-177,-1
669,-37,-116,-632,-815,-734,-404,-130,-11
670,-26,-106,-486,-687,-631,-328,-105,8
671,-54,-114,-438,-598,-552,-295,-80,21
672,-42,-104,-336,-566,-489,-238,-50,20
673,-3,-97,-300,-461,-405,-228,-13,11
674,-31,-103,-246,-423,-356,-191,-12,22
675,-20,-82,-197,-400,-349,-199,-20,12
676,-38,-50,-171,-400,-362,-227,-21,-13
677,-51,-69,-125,-372,-311,-217,-30,-9
678,-34,-42,-80,-308,-329,-207,-6,0
679,-27,-74,-71,-258,-287,-192,-2,-21
680,-42,-114,-55,-225,-311,-177,17,-28
681,-17,-113,-43,-216,-275,-184,-6,-37
682,-39,-135,-38,-198,-255,-192,-12,-46
683,-44,-132,-31,-193,-248,-207,-26,-58
684,-59,-151,-16,-186,-266,-226,-29,-57
685,-72,-129,0,-174,-255,-230,-24,-72
686,-70,-162,13,-174,-261,-232,-29,-64
687,-69,-159,16,-172,-241,-211,-46,-51
688,-75,-162,14,-178,-233,-218,-40,-46
689,-71,-145,0,-183,-249,-207,-53,-60
690,-72,-150,-11,-170,-249,-208,-56,-42
691,-88,-144,2,-169,-244,-190,-47,-52
692,-71,-149,-5,-169,-244,-198,-53,-49
693,-86,-157,-2,-162,-241,-188,-62,-48
694,-79,-137,0,-153,-236,-200,-53,-54
695,-71,-114,23,-154,-231,-211,-49,-38
696,-70,-118,22,-150,-223,-193,-48,-46
697,-56,-96,14,-144,-232,-197,-43,-51
698,-50,-113,18,-168,-227,-189,-43,-39
699,-61,-119,14,-170,-225,-191,-48,-38
700,-56,-100,14,-151,-239,-194,-57,-29
701,-64,-119,9,-140,-238,-182,-50,-34
702,-52,-126,6,-133,-238,-191,-51,-46
703,-49,-127,20,-129,-237,-203,-57,-50
704,-46,-132,14,-134,-229,-210,-60,-64
705,-29,-139,12,-139,-234,-215,-70,-48
706,-43,-134,3,-149,-238,-211,-58,-43
707,-54,-118,11,-146,-229,-208,-49,-59
708,-57,-117,20,-123,-232,-207,-58,-49
709,-65,-125,18,-120,-217,-204,-54,-40
710,-63,-119,21,-126,-216,-196,-48,-47
711,-56,-126,26,-130,-222,-191,-48,-45
712,-64,-128,33,-132,-229,-191,-43,-49
713,-56,-126,27,-134,-231,-198,-40,-45
714,-46,-137,25,-126,-233,-200,-44,-36
715,-41,-122,28,-125,-231,-205,-44,-34
716,-52,-120,24,-124,-218,-197,-45,-33
717,-59,-122,19,-115,-217,-188,-45,-43
718,-53,-108,13,-111,-227,-184,-48,-50
719,-46,-106,9,-114,-228,-182,-58,-40
720,-37,-110,-5,-119,-222,-183,-54,-43
721,-25,-105,-6,-116,-219,-186,-51,-46
722,-23,-111,-4,-102,-221,-191,-47,-41
723,-35,-118,-9,-100,-228,-187,-49,-43
724,-35,-119,-9,-109,-225,-184,-51,-48
725,-30,-112,-3,-105,-224,-188,-47,-44
726,-30,-106,2,-106,-217,-188,-43,-34
727,-33,-102,10,-112,-211,-193,-42,-30
728,-28,-97,25,-106,-225,-197,-40,-29
729,-17,-96,12,-108,-228,-205,-43,-35
730,-23,-110,1,-107,-224,-193,-59,-44
731,-25,-108,9,-96,-223,-192,-56,-46
732,-22,-94,2,-97,-224,-189,-54,-52
733,-24,-104,-8,-95,-230,-178,-57,-34
734,-22,-107,-22,-102,-235,-179,-45,-41
735,-16,-91,-6,-97,-221,-181,-38,-43
736,-10,-93,5,-92,-216,-189,-32,-33
737,-15,-97,0,-90,-217,-191,-40,-32
738,-9,-94,10,-87,-219,-182,-46,-26
739,-8,-97,0,-81,-214,-187,-44,-43
740,-9,-98,0,-74,-208,-175,-51,-47
741,-2,-96,-10,-68,-207,-183,-42,-36
742,10,-88,-18,-64,-207,-178,-40,-40
743,14,-76,-10,-43,-212,-171,-42,-32
744,14,-82,-23,-42,-211,-176,-37,-41
745,13,-81,-27,-41,-204,-172,-35,-40
746,21,-93,-26,-42,-202,-168,-36,-35
747,12,-103,-25,-34,-198,-158,-41,-43
748,8,-98,-9,-27,-190,-176,-41,-31
749,0,-98,-8,-29,-186,-186,-32,-32
750,-5,-99,1,-24,-190,-173,-34,-30
751,1,-95,12,-14,-181,-173,-22,-24
752,1,-95,26,-12,-172,-156,-1,-22
753,16,-81,21,5,-170,-154,8,-8
754,16,-88,26,16,-162,-153,-6,-5
755,18,-78,27,15,-149,-146,2,2
756,26,-77,31,30,-148,-136,8,18
757,14,-94,26,44,-149,-124,8,5
758,19,-92,25,48,-144,-121,17,3
759,24,-82,20,73,-126,-106,21,6
760,24,-78,15,89,-113,-104,25,-1
761,33,-77,22,92,-106,-111,32,23
762,37,-75,24,99,-93,-112,37,29
763,38,-46,44,119,-80,-102,33,12
764,36,-60,58,136,-73,-92,36,31
765,24,-73,42,142,-69,-95,38,26
766,39,-68,63,155,-62,-86,35,33
767,48,-65,75,180,-50,-74,52,53
768,47,-53,92,194,-26,-80,68,53
769,34,-35,92,219,-17,-69,81,60
770,42,-48,97,222,2,-48,83,74
771,64,-41,93,249,18,-38,86,74
772,68,-41,82,263,39,-22,96,73
773,65,-49,71,288,77,-8,106,70
774,69,-39,82,309,91,-13,103,82
775,74,-22,107,327,121,-12,100,83
776,72,-20,122,352,129,4,108,87
777,72,0,129,389,134,32,114,101
778,68,-3,143,395,172,53,136,87
779,77,6,153,428,209,65,143,98
780,87,25,162,456,233,79,166,116
781,100,37,168,492,257,102,189,133
782,108,22,185,506,271,118,190,152
783,126,32,200,518,300,139,194,138
784,125,27,200,551,305,162,213,158
785,152,32,180,566,328,176,227,177
786,171,33,164,567,355,197,244,157
787,193,46,173,599,383,221,253,170
788,186,52,142,618,422,232,259,170
789,166,70,165,627,438,252,255,183
790,167,66,169,613,442,254,269,188
791,161,81,176,621,448,281,273,178
792,155,90,180,637,458,283,299,190
793,154,84,191,628,492,305,316,211
794,172,100,205,632,487,313,313,232
795,178,90,216,619,485,320,325,212
796,169,84,216,624,490,327,332,221
797,186,104,215,634,485,332,333,228
798,194,102,199,611,495,350,327,209
799,194,90,197,600,497,349,326,223
800,181,103,186,608,502,324,326,217
801,172,100,183,589,499,328,322,215
802,171,106,155,563,501,326,321,213
803,165,107,145,537,507,340,313,197
804,166,107,112,515,491,341,324,205
805,167,78,108,493,485,345,323,212
806,160,94,109,481,457,328,332,208
807,155,106,111,454,444,331,347,205
808,145,87,111,463,451,329,331,217
809,149,104,99,424,423,321,337,221
810,149,115,91,369,394,322,331,213
811,143,80,102,342,366,307,304,206
812,136,66,88,340,340,275,281,191
813,120,29,69,303,294,243,267,169
814,99,12,82,275,272,220,249,158
815,101,19,74,253,240,208,254,162
816,92,4,59,226,229,189,238,144
817,86,-17,51,197,199,171,230,132
818,76,-22,18,159,156,144,212,128
819,70,-54,26,115,129,127,193,119
820,74,-39,42,111,87,98,190,137
821,82,-31,38,87,82,75,171,125
822,69,-32,60,82,79,66,163,114
823,67,-36,53,61,37,48,168,114
824,51,-38,72,60,44,40,154,96
825,27,-47,60,56,16,27,149,90
826,30,-29,66,39,-22,16,135,89
827,35,-46,64,7,-29,-8,114,93
828,34,-47,32,-17,-60,-10,109,85
829,49,-42,24,-3,-76,-20,96,66
830,46,-58,34,20,-64,-39,94,58
831,33,-46,37,-6,-70,-47,87,58
832,43,-29,59,-7,-76,-56,71,69
833,37,-43,47,-4,-91,-66,59,67
834,16,-46,37,-28,-96,-49,61,56
835,-11,-50,21,-29,-104,-55,48,31
836,2,-40,28,-26,-115,-69,45,28
837,22,-37,25,-41,-117,-75,45,52
838,13,-40,33,-29,-104,-89,57,54
839,6,-48,27,-24,-107,-95,76,40
840,1,-59,37,-33,-126,-78,62,50
841,-8,-55,20,-36,-117,-76,55,43
842,2,-46,5,-33,-125,-70,54,50
843,1,-48,-1,-27,-117,-67,54,50
844,-9,-27,2,-21,-107,-77,51,35
845,0,-10,6,-21,-110,-80,50,47
846,-6,-21,10,-22,-108,-81,46,38
847,-15,-15,5,-12,-118,-84,37,38
848,-18,-16,3,-30,-122,-86,36,40
849,-30,-25,13,-28,-121,-85,31,27
850,-27,-26,27,-9,-139,-94,37,34
851,-25,-30,20,-10,-135,-94,43,49
852,-12,-36,32,-12,-136,-89,52,51
853,5,-17,47,-11,-142,-97,50,57
854,0,-32,36,-31,-131,-101,39,46
855,-7,-53,29,-47,-163,-112,15,35
856,1,-57,16,-74,-193,-118,6,23
857,-2,-64,21,-88,-189,-125,5,7
858,8,-64,10,-90,-163,-126,6,6
859,19,-69,13,-68,-114,-110,12,21
860,32,-75,16,-45,-72,-77,27,18
861,56,-68,27,-35,-27,-47,40,21
862,54,-81,29,-23,9,-27,51,28
863,68,-88,32,-14,24,-24,50,25
864,73,-98,44,-18,24,-19,36,32
865,65,-104,50,-22,23,-41,31,27
866,58,-115,53,-23,24,-49,24,24
867,56,-119,62,-10,30,-50,24,19
868,52,-129,84,5,44,-47,20,8
869,52,-122,89,20,51,-37,27,19
870,51,-121,90,20,84,-1,35,13
871,72,-110,98,60,116,13,56,24
872,64,-114,101,95,155,37,63,47
873,66,-109,103,105,175,46,71,41
874,91,-90,106,94,162,39,82,57
875,109,-77,94,81,125,30,92,78
876,119,-65,83,53,99,27,102,88
877,125,-37,70,20,59,13,129,122
878,126,-15,53,-33,37,21,150,139
879,140,5,32,-50,15,27,173,160
880,136,4,11,-62,0,34,191,180
881,129,7,12,-75,-23,8,207,198
882,111,15,15,-90,-70,-36,191,195
883,94,14,25,-81,-103,-73,157,191
884,97,10,33,-82,-125,-108,138,190
885,100,14,30,-67,-134,-127,143,185
886,104,18,18,-36,-137,-126,142,196
887,113,22,9,-34,-140,-135,142,208
888,112,26,0,-31,-159,-155,140,192
889,113,24,-8,-46,-184,-172,131,195
890,112,13,-18,-65,-210,-204,112,180
891,91,13,-23,-83,-251,-237,90,177
892,77,11,-40,-110,-299,-283,86,180
893,57,3,-45,-136,-333,-306,61,165
894,59,12,-50,-143,-370,-336,46,158
895,49,13,-50,-166,-386,-346,38,146
896,46,18,-53,-169,-404,-356,27,158
897,48,19,-58,-190,-427,-356,16,150
898,51,20,-60,-195,-437,-364,13,147
899,39,16,-65,-217,-444,-372,11,137
900,32,10,-63,-227,-445,-385,-3,117
901,31,-12,-75,-237,-449,-381,-20,100
902,25,-27,-67,-233,-440,-390,-38,82
903,9,-39,-49,-240,-424,-375,-46,68
904,-7,-50,-41,-231,-402,-361,-56,50
905,-12,-72,-38,-212,-365,-332,-71,32
906,-15,-80,-25,-192,-338,-304,-62,28
907,-26,-84,-12,-170,-297,-270,-49,16
908,-34,-75,0,-141,-257,-240,-54,14
909,-36,-73,12,-114,-227,-202,-35,18
910,-30,-58,23,-93,-195,-171,-11,32
911,-30,-54,40,-76,-168,-137,5,39
912,-16,-41,49,-54,-141,-104,28,50
913,-5,-43,41,-38,-122,-88,50,61
914,3,-40,54,-17,-102,-72,69,71
915,10,-33,58,-14,-95,-64,81,76
916,10,-32,64,-11,-79,-62,84,73
917,11,-36,69,-7,-79,-58,83,77
918,11,-35,67,-16,-84,-60,89,74
919,7,-41,69,-19,-85,-64,83,70
920,2,-39,66,-16,-91,-63,78,74
921,4,-37,65,-19,-88,-65,83,70
922,7,-36,64,-15,-90,-69,75,69
923,9,-32,67,-14,-91,-70,74,68
924,4,-35,65,-18,-89,-70,77,65
925,7,-40,62,-13,-91,-69,79,68
926,11,-43,63,-9,-96,-66,80,67
927,12,-44,65,-10,-93,-65,77,68
928,10,-49,68,-12,-90,-71,76,72
929,10,-46,66,-13,-90,-74,73,68
930,9,-46,67,-16,-95,-74,69,66
931,4,-50,65,-14,-99,-72,66,61
932,5,-49,62,-19,-97,-72,64,55
933,7,-51,64,-17,-96,-72,62,56
934,9,-46,58,-17,-97,-73,63,56
935,11,-40,61,-17,-94,-74,64,59
936,12,-41,59,-18,-94,-71,67,60
937,11,-40,58,-20,-96,-74,64,55
938,12,-42,65,-19,-97,-75,65,58
939,9,-50,63,-20,-95,-81,62,52
940,5,-50,69,-16,-99,-86,58,48
941,5,-54,69,-15,-97,-88,59,48
942,1,-58,70,-17,-97,-88,56,44
943,1,-57,74,-17,-96,-86,54,45
944,-4,-60,70,-21,-98,-86,52,46
945,-6,-59,64,-24,-101,-84,52,46
946,-10,-60,60,-27,-107,-84,51,48
947,-13,-62,59,-30,-106,-84,54,46
948,-11,-63,59,-29,-109,-90,55,49
949,-16,-68,59,-29,-108,-89,52,47
950,-16,-71,62,-31,-109,-93,50,43
951,-16,-71,61,-32,-109,-93,46,40
952,-16,-72,62,-32,-106,-91,44,41
953,-14,-67,61,-33,-107,-94,42,39
954,-14,-65,61,-32,-104,-91,41,40
955,-16,-63,60,-31,-108,-87,40,38
956,-17,-61,58,-34,-109,-86,41,39
957,-22,-64,60,-35,-110,-89,41,40
958,-18,-59,61,-31,-113,-92,43,39
959,-17,-63,61,-29,-111,-92,45,39
960,-21,-69,62,-31,-109,-91,46,36
961,-16,-67,61,-33,-109,-96,46,37
962,-16,-71,60,-34,-111,-95,44,38
963,-17,-75,61,-38,-110,-96,44,38
964,-21,-76,59,-39,-112,-96,43,42
965,-25,-75,58,-39,-115,-94,43,38
966,-23,-76,61,-39,-116,-95,41,40
967,-26,-80,60,-41,-115,-96,44,43
968,-28,-79,59,-43,-113,-98,43,40
969,-29,-80,59,-44,-115,-98,42,40
970,-31,-79,58,-46,-117,-98,41,39
971,-34,-79,57,-48,-118,-99,40,37
972,-30,-79,54,-47,-120,-98,35,38
973,-31,-80,54,-45,-121,-98,34,37
974,-30,-79,54,-48,-122,-99,35,34
975,-29,-78,54,-48,-124,-99,34,34
976,-26,-79,55,-45,-121,-98,35,34
977,-27,-77,54,-45,-122,-100,35,35
978,-27,-76,58,-48,-119,-99,36,36
979,-26,-77,59,-48,-120,-102,34,33
980,-29,-78,58,-48,-125,-103,30,31
981,-29,-82,59,-48,-125,-105,29,30
982,-27,-84,59,-45,-126,-107,29,27
983,-24,-88,61,-45,-126,-108,30,27
984,-27,-93,61,-45,-125,-110,30,26
985,-25,-90,58,-44,-125,-109,33,30
986,-25,-92,56,-48,-127,-107,33,30
987,-28,-92,54,-47,-127,-103,36,32
988,-28,-92,53,-49,-127,-104,37,35
989,-29,-93,55,-49,-125,-102,36,34
990,-27,-91,56,-48,-126,-105,35,35
991,-26,-92,57,-49,-124,-106,34,33
992,-24,-91,61,-46,-122,-105,34,33
993,-21,-87,61,-44,-121,-106,35,34
994,-21,-85,60,-42,-118,-101,34,33
995,-18,-82,62,-40,-118,-99,34,34
996,-18,-82,61,-38,-116,-96,37,34
997,-18,-84,63,-37,-117,-96,36,35
998,-17,-84,65,-36,-120,-97,40,34
999,-15,-88,64,-36,-118,-98,40,35
1000,-18,-91,63,-37,-119,-102,39,33
1001,-17,-90,65,-39,-117,-102,39,32
1002,-19,-91,65,-39,-118,-104,36,33
1003,-17,-92,65,-41,-118,-103,35,33
1004,-18,-93,62,-43,-121,-100,33,32
1005,-16,-92,60,-43,-123,-101,33,33
1006,-17,-94,59,-46,-125,-100,34,33
1007,-16,-94,55,-45,-125,-99,37,35
1008,-16,-95,54,-46,-125,-104,36,34
1009,-16,-95,54,-48,-125,-102,34,33
1010,-15,-95,57,-47,-125,-105,32,32
1011,-14,-98,59,-48,-124,-105,28,29
1012,-13,-97,60,-50,-127,-103,27,28
1013,-12,-99,56,-48,-126,-104,24,26
1014,-11,-96,55,-47,-125,-101,20,21
1015,-9,-90,57,-45,-126,-104,20,24
1016,-13,-89,57,-48,-124,-107,22,19
1017,-12,-83,53,-48,-126,-109,22,20
1018,-8,-83,53,-51,-130,-106,21,18
1019,-8,-89,54,-52,-129,-107,16,16
1020,-10,-92,53,-54,-136,-113,13,15
1021,-8,-94,48,-55,-133,-115,10,11
1022,-5,-96,52,-51,-136,-119,8,11
1023,-3,-93,50,-50,-136,-119,9,12
1024,-6,-98,53,-54,-129,-117,7,7
1025,-4,-97,51,-48,-132,-118,8,9
1026,-4,-96,51,-53,-137,-116,10,8
1027,-8,-94,49,-51,-130,-113,10,12
1028,-6,-93,50,-51,-133,-112,9,11
1029,-2,-93,47,-49,-131,-110,9,11
1030,2,-91,50,-50,-128,-117,8,16
1031,4,-90,48,-55,-126,-116,4,10
1032,-4,-90,48,-54,-133,-113,4,7
1033,-3,-94,47,-50,-131,-113,5,5
1034,2,-96,57,-45,-128,-113,5,5
1035,0,-90,54,-36,-122,-106,13,11
1036,-6,-86,51,-33,-113,-103,14,7
1037,0,-77,55,-29,-102,-99,19,15
1038,-3,-79,65,-28,-107,-93,28,21
1039,1,-80,65,-29,-106,-95,24,13
1040,-5,-87,76,-27,-111,-101,24,17
1041,0,-89,73,-22,-102,-100,22,18
1042,-3,-81,80,-11,-101,-94,22,18
1043,-2,-74,88,-6,-90,-82,27,20
1044,-6,-72,94,-1,-83,-79,26,19
1045,4,-73,88,5,-85,-79,20,23
1046,3,-68,83,4,-83,-77,24,16
1047,17,-53,90,8,-78,-76,25,22
1048,13,-49,84,15,-81,-71,43,30
1049,26,-45,81,7,-65,-57,48,39
1050,33,-39,89,23,-62,-50,62,46
1051,30,-37,86,20,-55,-45,56,48
1052,28,-39,92,22,-46,-45,54,47
1053,32,-33,83,11,-54,-57,51,45
1054,25,-32,79,-3,-65,-54,46,37
1055,17,-37,76,-10,-79,-52,40,38
1056,10,-34,64,-15,-74,-62,41,37
1057,8,-24,57,-28,-72,-67,44,43
1058,6,-13,45,-28,-82,-72,44,48
1059,3,5,42,-31,-79,-62,53,48
1060,16,16,38,-30,-86,-57,55,59
1061,20,15,26,-27,-90,-46,54,65
1062,25,15,20,-31,-89,-42,57,62
1063,28,18,6,-33,-87,-30,63,70
1064,34,31,11,-28,-73,-29,73,80
1065,36,40,12,-28,-76,-31,79,84
1066,30,48,13,-31,-65,-32,82,89
1067,33,58,15,-30,-66,-28,83,84
1068,39,70,11,-32,-72,-15,85,83
1069,42,62,18,-33,-64,-15,83,89
1070,49,73,14,-26,-63,-15,83,92
1071,60,70,7,-27,-67,-21,82,89
1072,56,61,8,-28,-66,-21,77,84
1073,58,66,5,-26,-78,-22,84,88
1074,61,56,-8,-34,-77,-20,84,82
1075,51,39,0,-28,-80,-19,83,84
1076,57,41,3,-41,-87,-30,89,85
1077,48,21,6,-49,-84,-31,76,79
1078,40,10,14,-50,-92,-37,61,84
1079,40,7,12,-61,-99,-61,47,62
1080,37,5,11,-63,-100,-67,39,53
1081,25,-4,9,-61,-109,-69,39,35
1082,15,-8,-2,-69,-110,-69,25,21
1083,7,-20,-6,-65,-110,-61,24,25
1084,20,-10,-14,-66,-124,-65,20,29
1085,20,-13,3,-65,-120,-66,19,28
1086,3,-24,2,-69,-126,-74,31,32
1087,9,-22,-12,-76,-126,-75,25,16
1088,11,-30,-5,-75,-130,-71,25,18
1089,4,-45,1,-80,-125,-82,25,11
1090,-6,-42,18,-73,-117,-99,19,17
1091,-10,-45,12,-71,-109,-100,19,10
1092,-15,-49,13,-73,-121,-87,4,0
1093,-15,-49,20,-78,-125,-91,-11,1
1094,-24,-68,17,-89,-115,-95,-19,-7
1095,-26,-74,13,-92,-137,-110,-28,-14
1096,-32,-75,11,-96,-157,-126,-30,-13
1097,-48,-72,10,-102,-155,-123,-27,-18
1098,-49,-88,1,-112,-162,-127,-38,-22
1099,-57,-98,-2,-112,-163,-128,-43,-28
1100,-46,-92,5,-121,-169,-143,-50,-27
1101,-52,-104,5,-121,-177,-138,-71,-33
1102,-64,-119,2,-127,-180,-141,-88,-53
1103,-56,-120,-11,-132,-193,-160,-86,-66
1104,-47,-137,0,-132,-188,-165,-90,-64
1105,-58,-135,4,-129,-177,-174,-86,-61
1106,-70,-133,26,-133,-173,-181,-93,-69
1107,-80,-126,18,-113,-175,-190,-97,-68
1108,-77,-132,30,-117,-198,-189,-119,-89
1109,-77,-127,38,-106,-182,-197,-126,-81
1110,-80,-143,60,-118,-172,-198,-131,-96
1111,-70,-147,38,-100,-183,-201,-146,-102
1112,-91,-158,50,-83,-187,-210,-148,-100
1113,-86,-159,60,-65,-163,-217,-143,-115
1114,-91,-178,79,-37,-155,-233,-135,-126
1115,-85,-172,103,11,-109,-226,-147,-138
1116,-79,-159,145,70,-127,-221,-145,-152
1117,-52,-155,195,101,-108,-201,-171,-123
1118,-82,-150,230,159,-92,-188,-166,-132
1119,-43,-109,290,276,-59,-169,-172,-153
1120,-47,-88,378,349,-23,-164,-116,-151
1121,-38,-92,441,517,95,-119,-119,-136
1122,48,-33,460,600,198,-51,-55,-107
1123,111,-9,483,656,338,4,-27,-52
1124,101,58,449,722,417,120,48,-3
1125,178,150,442,733,543,215,113,44
1126,228,208,374,723,646,357,217,121
1127,348,265,288,671,751,461,251,200
1128,428,338,121,611,872,609,398,237
1129,503,390,-5,525,1004,765,507,305
1130,608,465,-180,459,1090,925,641,398
1131,691,568,-354,330,1196,1126,782,535
1132,799,619,-542,166,1331,1327,947,676
1133,870,679,-712,-15,1339,1466,1081,773
1134,884,703,-867,-161,1264,1548,1178,852
1135,864,710,-975,-319,1175,1532,1226,851
1136,872,651,-1032,-397,1061,1455,1148,854
1137,822,541,-1039,-453,924,1286,1070,798
1138,784,429,-1024,-535,781,1068,900,720
1139,625,351,-968,-620,439,772,699,585
1140,487,222,-903,-767,104,424,412,426
1141,317,150,-894,-962,-330,110,235,300
1142,196,102,-843,-1070,-600,-108,38,217
1143,123,56,-789,-1088,-763,-195,13,176
1144,91,-14,-739,-1065,-804,-288,-53,135
1145,13,-119,-659,-968,-856,-349,-96,93
1146,-29,-165,-578,-906,-833,-435,-175,44
1147,-50,-213,-505,-797,-776,-426,-189,0
1148,-52,-198,-418,-656,-689,-388,-195,-1
1149,-60,-205,-360,-580,-611,-324,-159,-11
1150,-58,-187,-285,-493,-510,-283,-140,-9
1151,-59,-209,-260,-441,-445,-274,-116,4
1152,-62,-165,-211,-416,-376,-220,-99,1
1153,-54,-165,-170,-363,-297,-184,-61,-7
1154,-62,-139,-132,-310,-264,-157,-50,13
1155,-60,-118,-98,-298,-239,-160,-47,11
1156,-76,-86,-73,-289,-254,-162,-38,-17
1157,-87,-110,-60,-261,-235,-154,-38,-17
1158,-74,-98,-17,-207,-245,-152,-35,-27
1159,-70,-124,-20,-196,-227,-144,-56,-57
1160,-84,-156,-36,-173,-238,-145,-44,-58
1161,-73,-153,-32,-165,-219,-140,-59,-64
1162,-84,-167,-34,-158,-199,-149,-56,-70
1163,-85,-154,-35,-159,-195,-159,-72,-77
1164,-96,-166,-20,-153,-194,-170,-69,-71
1165,-101,-147,-12,-158,-199,-173,-68,-80
1166,-97,-167,-1,-161,-197,-170,-66,-70
1167,-100,-160,-7,-156,-189,-159,-72,-70
1168,-93,-163,-10,-159,-179,-158,-73,-58
1169,-99,-158,-19,-164,-186,-148,-76,-58
1170,-96,-153,-29,-155,-187,-148,-75,-44
1171,-96,-148,-18,-153,-183,-138,-68,-52
1172,-91,-156,-18,-145,-183,-142,-67,-55
1173,-101,-156,-9,-146,-185,-138,-73,-47
1174,-92,-142,-7,-141,-180,-137,-62,-49
1175,-91,-132,-5,-137,-170,-136,-53,-39
1176,-89,-131,-11,-124,-162,-121,-55,-42
1177,-97,-121,-10,-115,-164,-120,-52,-53
1178,-95,-134,-3,-128,-167,-121,-61,-47
1179,-90,-141,-11,-137,-180,-129,-69,-45
1180,-89,-134,-23,-136,-189,-126,-72,-48
1181,-102,-142,-15,-130,-190,-121,-67,-54
1182,-97,-142,-10,-126,-198,-123,-66,-52
1183,-96,-142,-9,-119,-197,-131,-67,-59
1184,-83,-143,-13,-112,-186,-145,-76,-68
1185,-74,-138,-10,-105,-185,-148,-81,-58
1186,-86,-128,-13,-108,-176,-143,-74,-62
1187,-84,-124,-9,-115,-178,-145,-77,-69
1188,-79,-123,-7,-103,-195,-139,-77,-55
1189,-82,-129,-14,-104,-188,-135,-69,-50
1190,-85,-134,-11,-103,-175,-128,-61,-51
1191,-82,-129,-8,-97,-173,-130,-50,-47
1192,-87,-132,-3,-103,-186,-134,-52,-59
1193,-87,-134,6,-107,-193,-140,-54,-50
1194,-85,-135,0,-113,-190,-142,-58,-49
1195,-88,-126,0,-108,-191,-142,-65,-49
1196,-88,-123,-2,-106,-185,-129,-61,-41
1197,-85,-117,-4,-100,-177,-125,-53,-50
1198,-74,-114,2,-86,-178,-131,-58,-48
1199,-67,-117,0,-88,-183,-126,-57,-34
1200,-71,-115,-7,-91,-177,-120,-52,-43
1201,-73,-117,-2,-94,-180,-127,-56,-46
1202,-63,-121,-7,-93,-189,-129,-59,-48
1203,-65,-117,-14,-90,-199,-133,-60,-48
1204,-67,-115,-25,-103,-193,-139,-57,-60
1205,-63,-114,-8,-102,-188,-142,-60,-45
1206,-66,-104,-1,-96,-182,-145,-52,-41
1207,-80,-103,5,-107,-179,-144,-51,-47
1208,-82,-101,16,-106,-182,-140,-54,-38
1209,-72,-94,7,-105,-183,-145,-50,-39
1210,-66,-87,8,-101,-180,-133,-49,-34
1211,-59,-88,9,-103,-182,-135,-37,-25
1212,-59,-89,3,-99,-188,-135,-36,-29
1213,-55,-100,0,-98,-194,-138,-39,-26
1214,-54,-103,-4,-98,-193,-145,-33,-31
1215,-54,-85,-3,-90,-186,-149,-34,-25
1216,-55,-88,-10,-90,-174,-138,-44,-30
1217,-56,-95,-8,-88,-170,-128,-44,-28
1218,-57,-80,-14,-91,-178,-135,-37,-28
1219,-61,-77,-13,-91,-180,-138,-48,-30
1220,-54,-87,-15,-87,-171,-133,-48,-29
1221,-50,-81,-20,-88,-174,-137,-40,-31
1222,-42,-73,-17,-86,-181,-138,-43,-20
1223,-41,-69,-17,-81,-189,-141,-42,-10
1224,-40,-67,-19,-81,-178,-133,-34,-19
1225,-34,-61,-13,-77,-177,-132,-29,-22
1226,-20,-67,-14,-70,-174,-126,-27,-18
1227,-21,-70,-10,-63,-174,-133,-36,-16
1228,-20,-69,-2,-68,-175,-135,-38,-22
1229,-17,-70,-8,-63,-168,-143,-37,-27
1230,-23,-71,-11,-51,-165,-132,-41,-29
1231,-25,-68,-4,-42,-159,-125,-36,-24
1232,-22,-64,-10,-40,-155,-123,-30,-30
1233,-18,-62,-6,-32,-153,-125,-29,-25
1234,-12,-67,-6,-24,-160,-119,-25,-19
1235,-9,-67,2,-21,-152,-122,-17,-15
1236,-4,-65,7,-18,-156,-113,-9,-3
1237,0,-59,-9,-6,-156,-107,-7,-5
1238,-2,-65,-7,3,-145,-104,-7,-9
1239,-8,-60,0,10,-133,-105,-1,-12
