,I,II,v1,v2,v3,v4,v5,v6
586,-36,-45,87,66,-2,-54,-28,-9
587,-41,-41,93,68,-6,-50,-28,-13
588,-47,-46,97,78,-9,-57,-31,-6
589,-54,-53,88,71,-8,-59,-27,-11
590,-49,-47,91,67,-9,-56,-27,-11
591,-47,-48,97,72,-5,-55,-27,-7
592,-49,-44,87,78,0,-51,-26,-10
593,-50,-42,90,84,1,-51,-30,-11
594,-50,-50,95,85,8,-55,-32,-14
595,-53,-38,95,84,4,-60,-31,-14
596,-58,-35,99,90,5,-54,-30,-9
597,-62,-35,103,101,6,-51,-30,-7
598,-53,-29,100,95,3,-57,-29,-11
599,-55,-27,102,96,5,-50,-31,-14
600,-56,-34,108,110,11,-48,-27,-1
601,-51,-39,107,119,18,-49,-24,2
602,-43,-33,113,124,24,-45,-23,-6
603,-35,-24,122,135,27,-49,-24,-6
604,-51,-33,119,139,42,-43,-27,-7
605,-57,-33,118,148,46,-47,-25,-5
606,-43,-25,128,150,43,-40,-18,-7
607,-33,-11,142,166,53,-36,-20,-4
608,-33,-16,137,175,60,-39,-22,-11
609,-29,-18,131,182,72,-34,-20,-1
610,-28,-18,133,180,76,-24,-19,3
611,-24,-19,135,191,73,-27,-27,-1
612,-22,-24,128,202,79,-28,-24,-12
613,-19,-20,135,209,90,-20,-20,-10
614,-17,-19,129,207,94,-17,-15,-9
615,-14,-13,141,202,94,-27,-18,-1
616,-14,-7,152,206,87,-25,-5,1
617,-12,3,147,221,92,-23,-3,4
618,-1,-3,144,214,106,-18,-10,-8
619,6,0,155,224,121,-21,-17,-9
620,3,7,157,241,128,-18,-14,-3
621,3,0,150,248,124,-14,-3,3
622,7,3,156,261,124,-1,0,5
623,14,14,165,270,141,5,0,7
624,27,18,148,268,143,3,8,5
625,34,27,146,280,146,0,7,16
626,33,22,143,283,146,1,2,7
627,33,20,141,274,139,14,2,3
628,24,26,126,274,149,10,2,4
629,33,30,130,275,166,5,-5,15
630,44,32,126,265,172,6,4,3
631,34,31,135,279,162,16,13,2
632,37,31,147,293,155,20,9,17
633,48,29,147,282,154,20,18,29
634,47,24,154,280,158,23,24,33
635,65,33,153,278,162,23,31,36
636,69,39,142,275,168,28,38,30
637,74,31,132,272,166,34,43,46
638,73,38,114,264,169,37,33,43
639,64,38,113,246,171,45,39,36
640,63,50,105,251,171,48,50,38
641,88,65,113,256,175,59,49,53
642,93,64,93,241,172,52,51,38
643,87,52,83,226,153,46,50,46
644,85,53,82,221,150,42,53,60
645,84,54,79,201,157,53,68,58
646,89,64,79,193,162,55,72,72
647,98,74,76,191,167,64,83,77
648,95,81,83,191,175,68,93,86
649,105,75,84,169,161,57,96,98
650,97,79,81,165,142,65,98,90
651,88,73,69,143,137,67,87,79
652,99,80,57,126,144,60,79,75
653,94,84,51,114,137,57,69,73
654,83,94,41,99,131,42,54,65
655,67,82,36,88,102,41,56,60
656,63,81,34,83,84,36,63,53
657,52,63,46,70,81,30,50,43
658,57,71,38,60,66,21,50,53
659,55,65,30,55,65,10,45,48
660,52,65,42,59,57,8,38,51
661,55,76,38,33,44,-1,39,35
662,47,67,46,34,45,-7,27,33
663,38,51,36,20,34,-12,17,32
664,34,50,33,4,35,-17,12,22
665,13,27,22,11,22,-19,6,11
666,6,25,11,0,6,-18,-5,4
667,0,22,12,-9,7,-20,0,2
668,-3,14,12,-13,0,-35,5,6
669,-5,17,7,-27,-6,-42,-2,3
670,-14,19,7,-35,-20,-48,-3,5
671,-21,15,2,-32,-20,-52,-2,-6
672,-6,15,3,-26,-24,-51,-21,-3
673,-17,4,2,-29,-27,-49,-28,-15
674,-23,6,9,-29,-18,-49,-32,-13
675,-12,16,7,-31,-24,-49,-32,-5
676,-10,15,6,-28,-17,-49,-29,-11
677,-17,19,8,-27,-29,-62,-26,-8
678,-21,8,11,-44,-31,-61,-23,-11
679,-23,-2,3,-41,-34,-60,-24,-20
680,-20,-12,2,-43,-47,-63,-39,-17
681,-24,-24,3,-48,-41,-62,-40,-17
682,-22,-23,0,-46,-39,-67,-34,-21
683,-8,-26,10,-44,-36,-66,-34,-20
684,-9,-38,14,-43,-38,-62,-33,-16
685,-17,-37,5,-46,-54,-66,-32,-23
686,-23,-45,8,-51,-58,-63,-40,-22
687,-19,-48,8,-50,-51,-67,-32,-17
688,-16,-37,3,-53,-55,-67,-29,-25
689,-27,-40,15,-49,-53,-56,-29,-24
690,-30,-49,17,-46,-54,-65,-33,-25
691,-24,-57,10,-56,-61,-76,-41,-32
692,-21,-60,18,-56,-67,-76,-42,-31
693,-22,-52,21,-52,-64,-77,-39,-34
694,-22,-48,16,-50,-62,-80,-45,-32
695,-23,-50,16,-49,-61,-80,-47,-34
696,-28,-44,18,-46,-58,-76,-45,-36
697,-35,-33,23,-46,-61,-69,-46,-34
698,-24,-34,34,-43,-58,-67,-47,-30
699,-16,-36,22,-45,-64,-76,-50,-32
700,-23,-41,10,-61,-74,-83,-54,-38
701,-31,-50,10,-61,-76,-84,-52,-43
702,-30,-52,13,-55,-81,-87,-53,-38
703,-29,-49,16,-55,-74,-76,-54,-38
704,-25,-49,20,-51,-64,-78,-50,-38
705,-18,-48,20,-46,-61,-79,-42,-34
706,-23,-47,24,-45,-65,-64,-38,-33
707,-22,-45,26,-46,-64,-63,-40,-29
708,-24,-58,35,-47,-76,-69,-43,-29
709,-36,-72,26,-53,-85,-74,-49,-45
710,-39,-66,29,-49,-75,-85,-52,-44
711,-36,-57,31,-44,-68,-78,-43,-36
712,-39,-57,23,-50,-74,-71,-48,-46
713,-49,-75,33,-51,-74,-73,-54,-52
714,-46,-67,31,-54,-80,-80,-53,-46
715,-39,-48,29,-52,-78,-78,-57,-41
716,-37,-47,29,-53,-68,-73,-56,-36
717,-30,-35,20,-55,-67,-74,-45,-40
718,-31,-31,26,-45,-67,-71,-43,-32
719,-25,-36,34,-49,-61,-68,-45,-24
720,-19,-34,41,-46,-60,-68,-39,-27
721,-33,-53,29,-43,-64,-64,-44,-33
722,-34,-64,35,-39,-61,-59,-44,-34
723,-17,-50,36,-36,-61,-61,-39,-34
724,-23,-62,31,-44,-67,-60,-45,-42
725,-34,-75,30,-45,-71,-59,-42,-37
726,-43,-76,24,-47,-69,-71,-42,-36
727,-46,-77,27,-52,-63,-72,-49,-45
728,-50,-64,16,-59,-82,-63,-47,-43
729,-51,-50,18,-52,-72,-46,-36,-39
730,-35,-51,27,-38,-63,-47,-36,-35
731,-24,-51,27,-40,-61,-47,-39,-30
732,-30,-48,36,-35,-53,-50,-32,-26
733,-34,-48,23,-38,-61,-55,-26,-23
734,-33,-52,29,-39,-62,-50,-30,-21
735,-31,-50,26,-36,-57,-54,-35,-32
736,-35,-42,18,-44,-51,-52,-35,-36
737,-36,-41,27,-39,-47,-47,-33,-23
738,-25,-35,37,-29,-50,-50,-29,-25
739,-18,-23,31,-28,-51,-44,-28,-27
740,-25,-31,17,-34,-49,-37,-29,-22
741,-24,-30,14,-33,-48,-46,-34,-25
742,-20,-26,7,-37,-51,-51,-41,-24
743,-21,-36,4,-43,-54,-46,-48,-26
744,-29,-30,3,-37,-55,-52,-35,-31
745,-30,-29,17,-39,-49,-49,-23,-23
746,-20,-33,31,-32,-53,-42,-19,-18
747,-15,-27,28,-29,-57,-45,-19,-13
748,-19,-45,32,-41,-54,-43,-20,-12
749,-20,-58,17,-44,-65,-56,-24,-23
750,-25,-52,10,-49,-74,-59,-37,-21
751,-27,-50,11,-51,-74,-60,-35,-21
752,-25,-42,-2,-50,-73,-63,-33,-21
753,-26,-45,8,-48,-64,-58,-33,-20
754,-24,-37,12,-38,-58,-57,-28,-21
755,-23,-35,6,-35,-61,-56,-35,-20
756,-23,-44,8,-37,-69,-59,-41,-23
757,-20,-41,0,-43,-75,-68,-39,-33
758,-27,-42,-11,-44,-70,-72,-45,-29
759,-28,-41,1,-48,-63,-64,-48,-22
760,-26,-34,10,-43,-64,-65,-37,-18
761,-26,-39,2,-46,-73,-67,-33,-10
762,-30,-46,15,-50,-78,-62,-29,-13
763,-20,-35,21,-47,-82,-69,-24,-12
764,-21,-42,17,-50,-83,-66,-31,-10
765,-27,-54,9,-56,-91,-66,-41,-16
766,-26,-58,6,-59,-96,-75,-48,-22
767,-30,-62,6,-58,-96,-75,-49,-29
768,-28,-53,-1,-56,-91,-70,-51,-30
769,-28,-46,0,-54,-83,-66,-45,-19
770,-27,-45,-3,-59,-81,-64,-43,-25
771,-24,-40,0,-61,-87,-67,-50,-26
772,-26,-41,7,-55,-89,-74,-45,-23
773,-30,-41,0,-57,-90,-81,-41,-25
774,-26,-41,4,-61,-97,-79,-46,-24
775,-27,-46,7,-64,-96,-74,-50,-29
776,-32,-41,9,-63,-95,-73,-45,-23
777,-35,-43,10,-60,-90,-69,-44,-21
778,-32,-43,16,-56,-89,-71,-47,-29
779,-24,-38,12,-56,-94,-77,-46,-27
780,-29,-37,9,-62,-94,-73,-47,-28
781,-25,-30,15,-57,-95,-74,-45,-26
782,-25,-34,7,-59,-98,-72,-51,-26
783,-31,-39,4,-62,-96,-68,-55,-29
784,-27,-36,10,-56,-99,-75,-45,-27
785,-23,-34,10,-53,-92,-73,-40,-18
786,-24,-36,13,-50,-87,-69,-41,-22
787,-21,-34,13,-51,-90,-65,-40,-23
788,-24,-42,11,-58,-94,-62,-41,-25
789,-29,-49,13,-60,-99,-64,-48,-29
790,-25,-51,12,-62,-101,-68,-52,-28
791,-26,-51,7,-62,-102,-70,-49,-31
792,-26,-43,6,-64,-107,-72,-52,-32
793,-26,-39,12,-60,-104,-74,-49,-28
794,-22,-38,12,-63,-98,-75,-49,-31
795,-19,-38,9,-61,-98,-75,-53,-33
796,-18,-36,5,-61,-98,-74,-50,-33
797,-14,-37,5,-63,-93,-77,-52,-33
798,-13,-29,10,-56,-96,-78,-52,-27
799,-11,-28,6,-54,-95,-77,-50,-27
800,-11,-33,7,-55,-92,-77,-49,-28
801,-14,-36,10,-53,-92,-75,-50,-29
802,-16,-38,12,-54,-91,-78,-50,-33
803,-13,-40,12,-54,-90,-79,-51,-32
804,-17,-44,11,-57,-95,-78,-52,-31
805,-14,-44,9,-55,-93,-78,-50,-30
806,-16,-48,5,-58,-94,-76,-54,-30
807,-20,-51,4,-56,-95,-74,-57,-32
808,-18,-54,3,-56,-94,-80,-55,-30
809,-21,-60,3,-59,-94,-80,-58,-35
810,-22,-58,9,-57,-97,-85,-58,-37
811,-22,-59,6,-56,-95,-86,-59,-37
812,-23,-59,6,-57,-90,-82,-60,-36
813,-23,-54,10,-55,-86,-81,-60,-38
814,-25,-49,7,-54,-88,-80,-63,-40
815,-25,-48,6,-54,-90,-75,-65,-39
816,-25,-49,6,-52,-90,-75,-62,-38
817,-23,-48,3,-56,-88,-79,-59,-39
818,-22,-47,6,-53,-89,-79,-58,-35
819,-21,-51,5,-49,-88,-78,-57,-34
820,-26,-55,5,-51,-89,-81,-57,-36
821,-26,-54,5,-50,-89,-80,-59,-36
822,-25,-60,8,-50,-88,-81,-59,-36
823,-25,-63,6,-54,-86,-80,-59,-36
824,-27,-64,6,-56,-85,-80,-60,-31
825,-27,-62,3,-55,-86,-79,-60,-35
826,-29,-62,2,-58,-87,-76,-61,-31
827,-34,-62,2,-55,-87,-73,-58,-31
828,-31,-58,2,-53,-85,-74,-56,-30
829,-32,-60,5,-51,-84,-71,-58,-29
830,-34,-59,8,-50,-83,-75,-58,-33
831,-30,-56,9,-54,-80,-78,-60,-36
832,-30,-57,11,-49,-81,-76,-62,-33
833,-27,-56,8,-47,-81,-75,-62,-35
834,-27,-55,7,-49,-78,-69,-61,-36
835,-27,-58,9,-46,-80,-67,-63,-36
836,-29,-58,10,-43,-80,-69,-60,-35
837,-30,-58,9,-45,-78,-71,-60,-33
838,-30,-59,15,-44,-78,-72,-58,-35
839,-30,-59,12,-46,-80,-76,-58,-37
840,-35,-63,12,-49,-80,-78,-63,-39
841,-36,-66,13,-52,-78,-78,-65,-41
842,-37,-65,10,-52,-82,-79,-66,-40
843,-40,-67,9,-54,-81,-76,-67,-41
844,-38,-66,9,-50,-83,-75,-66,-38
845,-36,-59,8,-48,-83,-76,-64,-35
846,-38,-61,9,-52,-81,-76,-64,-37
847,-39,-57,5,-53,-84,-74,-63,-36
848,-39,-56,5,-54,-84,-76,-62,-35
849,-42,-60,5,-56,-84,-72,-63,-37
850,-38,-59,5,-54,-84,-75,-65,-36
851,-38,-61,2,-55,-81,-74,-65,-38
852,-38,-59,3,-55,-83,-73,-66,-36
853,-34,-55,6,-54,-81,-75,-67,-34
854,-34,-55,6,-51,-77,-70,-67,-38
855,-32,-50,8,-48,-83,-69,-66,-36
856,-33,-52,11,-49,-79,-69,-63,-38
857,-35,-51,7,-52,-78,-71,-62,-33
858,-34,-51,9,-54,-82,-69,-63,-32
859,-39,-57,7,-54,-84,-71,-63,-38
860,-40,-60,6,-56,-88,-77,-65,-38
861,-40,-66,8,-55,-86,-73,-67,-42
862,-42,-65,7,-53,-86,-76,-66,-43
863,-38,-62,6,-56,-82,-77,-64,-39
864,-36,-60,10,-54,-78,-71,-65,-37
865,-38,-56,12,-50,-80,-72,-60,-36
866,-42,-53,14,-54,-79,-73,-60,-33
867,-45,-44,8,-51,-75,-74,-59,-31
868,-44,-41,12,-48,-75,-72,-57,-34
869,-40,-43,14,-48,-70,-68,-54,-29
870,-42,-39,18,-41,-67,-70,-51,-27
871,-37,-38,21,-40,-65,-69,-58,-27
872,-38,-40,24,-35,-65,-65,-54,-25
873,-38,-36,20,-35,-65,-63,-54,-29
874,-40,-41,20,-35,-64,-60,-55,-30
875,-41,-40,14,-31,-67,-57,-51,-24
876,-43,-34,14,-34,-62,-61,-49,-25
877,-45,-28,21,-32,-57,-60,-43,-21
878,-48,-25,23,-28,-55,-56,-37,-16
879,-40,-22,27,-24,-48,-54,-37,-13
880,-39,-21,29,-20,-51,-47,-31,-12
881,-32,-15,31,-20,-44,-49,-35,-11
882,-33,-11,36,-6,-39,-49,-35,-8
883,-30,-2,36,-7,-40,-46,-33,-6
884,-30,1,38,-6,-35,-39,-30,-5
885,-29,0,38,-4,-41,-32,-33,-4
886,-30,3,30,-5,-40,-30,-27,-7
887,-26,2,34,-5,-40,-26,-25,0
888,-24,10,20,-1,-44,-28,-18,-5
889,-19,18,25,-6,-39,-25,-13,3
890,-10,22,17,-4,-37,-22,-7,12
891,-2,32,19,-13,-36,-23,-6,13
892,2,33,12,-14,-38,-18,-9,13
893,6,32,1,-22,-50,-18,-11,20
894,12,33,-6,-35,-50,-16,-14,19
895,0,27,-6,-44,-70,-25,-15,20
896,7,24,-12,-54,-69,-41,-20,21
897,-4,18,-21,-63,-79,-43,-18,15
898,-4,12,-33,-78,-83,-48,-28,9
899,-10,7,-33,-81,-90,-56,-28,4
900,0,16,-40,-86,-98,-57,-33,8
901,0,7,-36,-79,-99,-54,-30,5
902,3,6,-39,-83,-103,-52,-31,4
903,6,3,-46,-81,-102,-43,-30,2
904,11,5,-42,-73,-98,-39,-27,6
905,14,2,-39,-71,-96,-42,-18,8
906,11,13,-30,-66,-89,-46,-12,5
907,12,5,-30,-61,-84,-40,-8,3
908,9,6,-30,-66,-89,-29,-12,0
909,15,-7,-19,-69,-85,-36,-20,2
910,10,-12,-21,-64,-87,-40,-18,2
911,14,-15,-23,-72,-87,-51,-19,-7
912,5,-25,-15,-72,-85,-56,-24,-9
913,1,-26,-24,-80,-93,-64,-25,-11
914,-3,-39,-29,-92,-96,-64,-34,-11
915,-16,-49,-26,-86,-99,-65,-31,-18
916,-16,-47,-29,-90,-106,-73,-32,-17
917,-23,-59,-26,-95,-100,-60,-44,-20
918,-28,-67,-23,-96,-106,-66,-51,-18
919,-24,-67,-25,-105,-118,-81,-62,-27
920,-24,-71,-21,-104,-122,-90,-66,-27
921,-35,-72,-27,-106,-125,-84,-60,-40
922,-43,-71,-40,-114,-126,-80,-72,-48
923,-47,-78,-44,-111,-127,-72,-75,-44
924,-39,-72,-44,-114,-131,-77,-73,-43
925,-32,-74,-34,-114,-132,-83,-73,-40
926,-38,-84,-33,-113,-136,-86,-74,-45
927,-30,-83,-42,-118,-140,-92,-80,-50
928,-29,-98,-43,-124,-144,-90,-79,-52
929,-32,-97,-46,-127,-140,-99,-73,-58
930,-28,-95,-33,-118,-128,-99,-74,-49
931,-30,-102,-33,-108,-122,-87,-70,-45
932,-37,-96,-26,-116,-130,-84,-70,-52
933,-32,-96,-25,-124,-129,-89,-83,-47
934,-35,-104,-25,-122,-125,-89,-86,-53
935,-44,-105,-25,-130,-130,-94,-86,-59
936,-50,-93,-31,-123,-136,-97,-84,-55
937,-44,-83,-32,-123,-129,-96,-81,-61
938,-47,-85,-35,-127,-134,-96,-84,-66
939,-38,-88,-35,-132,-132,-90,-81,-51
940,-38,-82,-38,-132,-144,-94,-76,-43
941,-37,-82,-45,-138,-151,-88,-87,-43
942,-41,-97,-53,-136,-147,-91,-87,-46
943,-43,-92,-68,-145,-149,-91,-73,-61
944,-38,-104,-46,-150,-138,-97,-81,-55
945,-42,-116,-61,-142,-135,-100,-76,-33
946,-43,-100,-59,-156,-143,-100,-85,-49
947,-52,-82,-37,-140,-142,-107,-89,-43
948,-36,-90,-29,-139,-134,-97,-96,-62
949,-43,-78,-32,-133,-136,-91,-109,-48
950,-23,-81,4,-151,-122,-74,-100,-54
951,-31,-81,-27,-149,-138,-97,-112,-54
952,-44,-73,0,-120,-127,-100,-115,-56
953,-71,-117,8,-122,-118,-115,-122,-79
954,-77,-126,43,-91,-111,-144,-98,-108
955,-90,-127,74,-69,-90,-149,-140,-137
956,-83,-164,126,48,-100,-159,-165,-172
957,-83,-181,191,64,-90,-171,-165,-151
958,-114,-148,218,123,-67,-150,-159,-145
959,-73,-98,254,228,-11,-105,-146,-112
960,-29,-25,279,280,56,-71,-81,-71
961,-1,39,269,401,148,23,5,-19
962,97,117,210,399,248,119,100,90
963,182,173,188,416,375,285,241,197
964,255,249,137,511,482,475,376,362
965,342,367,17,523,680,706,613,483
966,413,502,-70,559,953,953,820,688
967,561,630,-231,585,1124,1187,984,827
968,638,770,-381,528,1226,1403,1172,927
969,643,867,-451,462,1315,1566,1318,985
970,675,907,-583,388,1351,1629,1416,1056
971,670,982,-686,323,1426,1795,1492,1150
972,658,1086,-759,252,1517,1965,1627,1219
973,649,1117,-818,176,1570,2083,1713,1271
974,541,1078,-859,120,1477,2080,1644,1240
975,464,950,-845,-13,1279,1870,1499,1089
976,394,793,-829,-104,1014,1542,1288,919
977,321,648,-744,-182,733,1190,1030,749
978,257,435,-666,-241,526,848,765,578
979,191,288,-600,-286,226,518,510,372
980,100,130,-553,-330,4,265,268,225
981,66,45,-504,-370,-174,61,126,149
982,50,-2,-445,-402,-201,-11,72,52
983,29,-22,-363,-296,-167,-21,49,28
984,31,-72,-322,-232,-139,-9,22,34
985,24,-103,-211,-138,-144,-18,5,19
986,4,-85,-160,-123,-102,-38,-2,-12
987,-45,-66,-117,-85,-76,-60,-17,-11
988,-11,-29,-66,-13,-66,-47,1,31
989,7,-25,-37,-20,-31,-24,10,43
990,-35,-9,-37,-53,-54,-25,14,18
991,-49,-4,-6,-36,-50,-23,18,18
992,-52,-22,12,-27,-32,-9,2,-4
993,-54,-30,24,-30,-24,-50,-19,-21
994,-57,-65,2,-62,-60,-51,-52,-41
995,-62,-76,-8,-44,-77,-85,-49,-66
996,-57,-91,37,-40,-110,-97,-63,-51
997,-58,-103,30,-48,-104,-82,-84,-38
998,-63,-97,34,-23,-90,-82,-68,-35
999,-72,-94,20,-19,-98,-70,-68,-40
1000,-68,-87,21,-26,-96,-69,-64,-50
1001,-69,-93,31,-34,-83,-71,-61,-51
1002,-64,-97,20,-28,-86,-79,-74,-54
1003,-69,-101,23,-28,-77,-78,-72,-52
1004,-57,-85,38,-20,-86,-87,-67,-54
1005,-50,-76,35,-35,-80,-101,-68,-47
1006,-52,-90,37,-38,-64,-91,-73,-47
1007,-45,-76,27,-32,-78,-96,-78,-55
1008,-42,-80,26,-39,-72,-95,-81,-55
1009,-57,-85,25,-39,-80,-94,-80,-57
1010,-48,-84,25,-29,-84,-99,-86,-49
1011,-53,-92,26,-24,-77,-95,-80,-45
1012,-49,-95,35,-28,-77,-98,-68,-43
1013,-47,-87,40,-20,-73,-99,-70,-48
1014,-53,-90,39,-14,-70,-98,-79,-53
1015,-46,-94,39,-14,-70,-91,-80,-45
1016,-48,-87,40,-17,-68,-87,-75,-44
1017,-55,-90,42,-11,-67,-85,-71,-50
1018,-56,-95,42,-6,-70,-83,-76,-47
1019,-59,-98,41,-2,-65,-82,-73,-45
1020,-57,-98,37,-2,-66,-84,-71,-48
1021,-52,-99,40,-2,-66,-85,-69,-44
1022,-55,-101,49,-1,-61,-88,-65,-45
1023,-51,-97,49,0,-62,-91,-62,-45
1024,-46,-104,47,-1,-67,-87,-66,-41
1025,-44,-100,46,0,-62,-84,-69,-43
1026,-44,-102,47,4,-50,-80,-68,-36
1027,-51,-106,44,11,-49,-76,-67,-42
1028,-52,-101,53,19,-50,-82,-68,-47
1029,-51,-98,51,22,-52,-82,-66,-41
1030,-52,-102,47,14,-45,-80,-70,-48
1031,-52,-99,61,15,-43,-81,-72,-44
1032,-54,-98,65,17,-48,-84,-62,-38
1033,-58,-99,60,18,-46,-81,-64,-42
1034,-58,-103,63,21,-48,-78,-64,-43
1035,-51,-94,65,24,-40,-78,-57,-41
1036,-52,-90,71,27,-29,-78,-57,-33
1037,-54,-88,76,29,-29,-76,-60,-30
1038,-51,-87,81,32,-33,-73,-59,-31
1039,-52,-90,79,33,-36,-72,-62,-37
1040,-56,-99,79,33,-34,-71,-62,-38
1041,-49,-96,78,37,-27,-78,-58,-35
1042,-49,-90,76,39,-26,-77,-60,-39
1043,-51,-86,84,48,-27,-69,-59,-34
1044,-55,-86,82,46,-24,-68,-51,-33
1045,-54,-83,85,50,-15,-63,-51,-33
1046,-46,-85,92,54,-15,-57,-42,-27
1047,-44,-87,89,56,-8,-53,-44,-28
1048,-48,-85,94,68,-4,-59,-47,-25
1049,-47,-83,92,63,-3,-64,-43,-26
1050,-48,-80,95,65,-1,-61,-45,-23
1051,-53,-79,102,67,-2,-62,-47,-23
1052,-53,-80,102,62,-1,-54,-41,-28
1053,-53,-78,100,72,-2,-55,-42,-25
1054,-57,-78,89,75,-5,-61,-46,-30
1055,-55,-61,93,72,6,-63,-43,-24
1056,-53,-61,100,75,14,-59,-39,-18
1057,-59,-65,99,77,5,-49,-44,-24
1058,-60,-64,98,72,0,-50,-44,-14
1059,-61,-66,97,73,4,-52,-51,-22
1060,-58,-66,102,85,3,-52,-43,-24
1061,-60,-70,101,88,6,-55,-31,-17
1062,-56,-67,109,98,15,-56,-34,-18
1063,-49,-49,119,113,19,-59,-34,-13
1064,-58,-55,121,104,30,-47,-35,-15
1065,-62,-53,120,111,28,-52,-39,-20
1066,-56,-48,118,119,17,-39,-34,-18
1067,-51,-51,117,129,27,-33,-39,-15
1068,-48,-50,116,140,34,-47,-40,-19
1069,-58,-45,119,149,38,-51,-37,-26
1070,-57,-47,129,158,43,-54,-41,-21
1071,-45,-42,140,169,49,-46,-47,-17
1072,-44,-47,137,172,54,-32,-40,-26
1073,-49,-56,134,179,51,-40,-45,-30
1074,-59,-60,137,186,50,-40,-46,-28
1075,-50,-39,145,197,62,-50,-38,-20
1076,-38,-37,150,200,63,-48,-35,-19
1077,-41,-30,160,219,63,-40,-36,-16
1078,-43,-39,161,219,73,-34,-34,-20
1079,-32,-44,159,221,81,-29,-39,-21
1080,-30,-39,157,230,79,-22,-30,-16
1081,-32,-36,154,239,90,-24,-27,-14
1082,-21,-30,149,255,99,-22,-28,-14
1083,-9,-18,162,266,110,-15,-26,-12
1084,-12,-19,157,266,116,-9,-24,-17
1085,-18,-16,161,270,108,-13,-25,-9
1086,-15,-13,170,278,105,-8,-15,-11
1087,0,-7,170,284,116,-15,-17,-4
1088,4,-11,158,283,123,-16,-22,-10
1089,-1,-3,162,299,129,-16,-16,-11
1090,4,-6,172,311,130,-16,-19,-4
1091,10,-5,172,315,125,-4,-19,0
1092,13,-6,161,313,127,6,-15,-1
1093,18,-12,163,319,132,7,-17,2
1094,24,-9,156,322,140,1,-11,0
1095,31,-2,159,328,147,-2,-12,5
1096,32,-1,161,330,152,0,-11,0
1097,28,4,168,332,148,12,-1,1
1098,23,7,166,330,159,16,-3,0
1099,34,11,170,327,174,17,-7,10
1100,42,24,171,329,168,25,9,13
1101,45,18,166,335,163,25,18,18
1102,50,14,165,343,164,30,13,20
1103,65,17,165,342,169,31,19,20
1104,61,17,159,340,172,29,19,18
1105,63,22,160,330,169,35,21,33
1106,67,27,153,331,177,37,30,32
1107,76,25,150,334,182,43,37,32
1108,69,29,134,330,178,44,38,29
1109,69,35,129,314,185,50,38,36
1110,75,41,123,310,186,55,41,39
1111,90,49,127,307,179,68,44,48
1112,91,55,114,301,180,60,47,48
1113,84,51,109,281,166,61,50,59
1114,90,46,115,266,161,57,54,67
1115,95,44,106,248,151,53,60,61
1116,92,52,95,246,152,55,65,68
1117,89,46,95,237,154,60,73,73
1118,93,68,91,222,159,63,76,67
1119,95,69,94,199,152,63,68,74
1120,87,70,87,195,148,63,73,76
1121,78,74,76,177,140,55,72,62
1122,86,85,74,171,133,48,56,57
1123,81,76,71,150,121,45,48,60
1124,68,80,63,134,115,34,47,58
1125,53,61,60,123,100,32,48,51
1126,54,70,57,113,78,31,50,47
1127,46,70,63,94,68,29,44,48
1128,44,61,68,90,63,18,47,58
1129,38,50,47,75,47,1,46,44
1130,30,49,46,65,34,-2,30,39
1131,21,39,49,49,24,-5,21,26
1132,21,39,40,40,23,-14,11,24
1133,7,15,36,25,14,-15,0,12
1134,3,20,36,26,12,-23,-5,14
1135,0,23,32,15,0,-27,-2,14
1136,-5,20,37,5,-10,-25,-5,9
1137,-16,18,29,3,-24,-32,5,7
1138,-16,15,21,-8,-30,-37,-1,11
1139,-19,2,19,-18,-32,-37,-10,8
1140,-22,0,14,-24,-44,-43,-17,3
1141,-27,-15,5,-32,-48,-50,-19,-1
1142,-16,-21,11,-27,-48,-58,-23,-2
1143,-7,-15,14,-37,-50,-62,-25,-6
1144,-17,-22,13,-47,-44,-55,-28,-4
1145,-29,-21,-4,-48,-67,-53,-23,-7
1146,-25,-25,-2,-51,-73,-54,-30,-5
1147,-27,-38,-4,-54,-68,-62,-31,-5
1148,-23,-27,-14,-70,-68,-67,-28,-13
1149,-26,-31,-6,-62,-68,-65,-27,-13
1150,-28,-38,-1,-52,-73,-68,-30,-13
1151,-22,-33,-4,-64,-73,-72,-26,-17
1152,-19,-35,6,-60,-70,-67,-26,-10
1153,-15,-33,7,-49,-65,-72,-21,-5
1154,-14,-31,18,-48,-67,-72,-18,-4
1155,-15,-43,18,-42,-67,-72,-27,-11
1156,-22,-49,10,-39,-65,-66,-36,-19
1157,-26,-45,13,-47,-69,-67,-38,-19
1158,-29,-48,24,-41,-64,-74,-33,-17
1159,-27,-47,18,-39,-67,-82,-33,-15
1160,-29,-50,13,-55,-75,-86,-36,-23
1161,-33,-57,18,-48,-78,-83,-36,-27
1162,-36,-63,10,-49,-86,-83,-40,-22
1163,-44,-67,13,-53,-78,-76,-46,-30
1164,-38,-60,18,-42,-73,-78,-42,-24
1165,-24,-46,21,-44,-67,-79,-39,-19
1166,-27,-44,25,-41,-64,-77,-39,-18
1167,-26,-43,22,-39,-71,-84,-36,-14
1168,-27,-51,30,-42,-74,-77,-35,-18
1169,-33,-60,25,-48,-84,-74,-42,-29
1170,-36,-66,22,-46,-87,-81,-44,-28
1171,-39,-72,17,-45,-82,-85,-42,-23
1172,-38,-72,12,-50,-84,-91,-44,-30
1173,-39,-69,21,-46,-84,-94,-42,-31
